@relation magic04-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-P75.0-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute class {g,h}

@data
-181.957826,-273.932669,121.746717,-127.913165,304.937591,-188.261106,587.604299,h
-73.07557,-66.108049,493.542335,-499.594467,596.748488,-79.328447,-104.724468,h
-4.052133,17.625176,205.63219,-209.829295,228.463564,-9.471547,38.901515,h
28.359734,-174.593319,571.767292,-576.850861,638.202526,22.78738,303.341679,h
-11.301458,46.494133,390.641197,-394.955389,412.245413,-16.407371,18.712557,h
128.879822,-181.12852,411.919094,-419.963431,579.193806,120.773824,758.917807,h
28.064592,106.378923,417.329328,-422.170064,465.904174,22.612789,-45.928445,h
9.500472,21.204112,373.499956,-378.543168,404.319721,3.939376,0.320776,h
-30.647427,89.944013,293.107684,-300.205801,382.938767,-37.909916,-123.330158,h
19.51952,52.240211,278.340218,-283.318479,306.425076,13.874766,2.057676,h
-60.322307,-592.430658,262.7263,-271.277262,503.565713,-68.909468,1108.684163,h
-55.008028,-82.717897,252.962037,-258.262632,326.182579,-60.600994,38.396276,h
-14.721739,-139.937061,411.626205,-417.072465,491.781705,-20.561522,357.526637,h
26.875366,6.354375,473.628254,-478.529265,513.650232,21.089797,75.39877,h
-2.685718,52.037388,379.639556,-384.354718,417.185568,-8.106171,-63.31529,h
-23.149379,-13.892953,245.31434,-250.552408,307.7255,-28.76538,31.487818,h
44.445117,-15.907847,233.324045,-238.489713,339.753024,38.918489,421.518813,h
-13.170168,-35.347346,304.037271,-309.217315,351.841353,-18.932528,171.317838,h
3.058109,-16.171812,290.213773,-294.408454,309.636471,-2.614877,18.508695,h
30.609148,-206.434302,350.63983,-356.217206,410.110314,24.888011,274.209797,h
3.54343,54.250083,317.200683,-321.075628,342.994384,-1.624317,-32.274862,h
99.468733,-303.860601,441.784327,-447.735653,563.187059,93.308695,888.03925,h
14.314361,-20.923347,442.982906,-447.492647,473.666013,8.954703,52.004479,h
-13.856233,-17.823496,353.963289,-359.737426,409.900216,-19.920836,62.79377,h
20.317476,54.606885,278.32948,-282.774615,308.36809,14.772488,-29.610101,h
-15.452664,-22.101142,437.042665,-441.699456,465.05772,-20.930795,18.814748,h
11.515713,49.944031,397.203591,-401.991152,423.720076,6.047109,-9.273573,h
-13.427031,-65.028982,374.877456,-379.133105,412.658334,-18.337568,64.150659,h
-15.750231,-73.765273,130.171239,-134.882764,170.338363,-20.959893,117.006267,h
-59.736527,-129.826734,467.684375,-473.446042,562.76669,-65.817931,51.997724,h
138.101261,-109.945389,671.984445,-676.960973,820.068034,132.303221,681.213851,h
84.771763,-217.870168,285.07755,-290.331553,419.076275,79.044737,348.136843,h
19.580488,-49.942646,229.681542,-234.401207,257.51352,13.943875,97.021346,h
3.379924,30.604472,198.949591,-203.555634,227.464517,-1.999653,11.827309,h
-25.142623,-155.596706,542.707636,-548.536507,596.562985,-31.48851,498.190293,h
-14.828087,6.519786,292.331032,-296.329644,320.63967,-20.15449,3.037844,h
-10.310206,-20.30258,434.110129,-438.524088,465.918723,-15.713858,16.07118,h
127.341068,-121.575591,534.798226,-540.876166,809.99789,120.976648,811.934496,h
-25.517958,-152.120133,462.219409,-466.997271,518.701066,-30.917973,161.373095,h
19.005967,16.229143,429.246531,-434.276926,467.865548,13.30648,30.781487,h
59.704484,-16.703205,127.225021,-132.924161,192.587076,53.757661,429.142781,h
119.813402,-184.582923,446.738685,-452.948607,580.621189,113.37485,483.414514,h
33.960667,-8.625786,328.972047,-334.046783,374.263097,28.460539,218.044932,h
22.284046,-27.966558,221.690379,-226.706398,253.652605,16.783919,114.886064,h
-93.25708,-83.031571,608.416968,-615.011578,765.041472,-100.091059,260.348887,h
19.11855,80.466577,220.771526,-225.495695,254.266098,13.619115,-41.538908,h
19.085814,51.872843,311.796858,-316.301922,338.679153,13.508611,-25.164793,h
43.100872,169.586134,286.326358,-291.820423,334.422811,37.297809,-63.260384,h
52.109095,-114.931963,516.900599,-522.639403,586.267502,45.977982,383.871822,h
-18.886802,-28.851983,260.37175,-265.014166,298.085944,-24.541774,70.307753,h
-19.324318,-57.397046,366.987964,-371.679051,416.751343,-24.601876,241.447017,h
11.936601,-25.367963,197.107209,-201.915901,220.792657,6.222912,99.837487,h
-73.700148,-89.992857,581.914512,-588.355143,723.345294,-80.346373,26.951403,h
55.759392,78.399894,305.017438,-310.752432,394.815785,49.791784,242.097575,h
33.242385,232.888087,327.496513,-333.247441,366.542481,27.216061,51.627931,h
12.115869,12.832938,352.453114,-356.775446,390.597549,7.042692,1.405559,h
-27.847566,-49.353229,396.067885,-399.63539,407.378004,-32.608281,57.889295,h
31.933301,58.847639,440.571025,-446.153425,495.946768,25.995138,-27.029172,h
41.641792,-561.140294,87.889108,-93.610245,155.197988,35.795774,777.625687,h
14.031517,-13.687185,366.317141,-370.71603,391.98752,8.657829,51.333829,h
-9.03455,11.475356,300.664275,-304.929277,330.358034,-14.261187,-11.937641,h
21.267679,35.051339,182.319305,-186.268208,206.666397,16.564121,-0.690222,h
-24.221172,-42.753596,303.499815,-310.508559,408.288716,-31.417323,369.739154,h
14.444957,20.915553,33.026572,-37.187824,59.906268,9.338872,7.06746,h
-3.177101,88.030789,319.561815,-324.465078,346.761421,-8.809037,-82.458782,h
-84.287308,-328.871069,503.477378,-510.70921,659.220269,-91.640383,829.675546,h
-5.767036,-50.362841,359.138137,-363.314977,394.249058,-10.707885,90.205552,h
173.181352,381.418546,535.361663,-542.18525,771.934515,166.162043,163.905354,h
-11.284657,-133.658377,329.243633,-334.015606,370.374643,-16.860302,176.04599,h
17.287599,23.593823,273.042395,-277.396597,303.658298,11.723906,38.069784,h
41.780183,265.67477,306.59984,-311.537743,352.299134,36.30188,41.543065,h
-34.430399,-337.744192,422.872757,-428.807283,479.763871,-40.601176,417.348554,h
49.921861,-22.30535,354.017848,-358.946745,436.939088,44.535876,128.618629,h
32.696962,-123.729223,500.205361,-505.169939,562.008745,27.192678,184.570452,h
-34.905847,-361.287092,282.739974,-287.90391,347.222493,-40.441481,862.134352,h
-12.582656,22.716193,385.766513,-390.93426,420.976334,-18.363722,-17.43898,h
-1.378366,-30.903943,238.862104,-242.911119,276.005067,-6.552175,124.321064,h
23.22888,40.195357,438.807624,-443.230936,475.035199,17.906114,-20.064077,h
55.397913,266.647317,459.835067,-465.938988,576.466866,49.057221,-153.892195,h
13.332288,29.979201,297.75772,-302.076589,327.41043,8.018183,-17.948376,h
-30.466947,-24.392125,300.02203,-305.355361,354.457616,-36.162623,133.47911,h
-0.528275,25.852764,256.72561,-260.740677,288.798514,-5.673852,1.336624,h
6.814061,-26.45188,243.445457,-247.088999,259.596138,2.2243,91.598814,h
24.166959,33.643008,225.766587,-230.384235,255.25839,18.924041,-8.764004,h
16.117599,7.729104,365.406429,-369.52438,387.534071,10.532601,43.707609,h
29.728574,-57.951129,206.951839,-212.546536,259.956751,23.749534,404.738531,h
-70.472817,-397.036967,433.555007,-439.449003,563.831728,-76.620212,382.221524,h
16.270539,14.281625,424.964555,-428.964899,453.024817,11.259889,37.307682,h
2.736987,13.736895,426.549035,-430.664907,453.90366,-2.686584,-36.638937,h
20.49605,15.80479,343.366602,-346.916786,361.096047,15.610454,20.594777,h
9.977305,20.444955,59.30975,-63.522617,81.342475,4.88854,-8.422097,h
-7.276865,45.974864,238.019981,-242.830059,261.3126,-12.966652,-30.84488,h
-43.369513,-172.713005,709.960351,-716.03552,798.369074,-49.807199,438.58852,h
84.272759,61.160273,394.736977,-399.594514,490.644787,78.765876,289.726547,h
94.327487,-8.452408,314.44655,-320.052505,467.667228,88.45774,487.219484,h
-48.054018,-521.903281,402.279192,-408.055409,487.960455,-54.220465,568.201519,h
-8.586469,28.399571,189.284401,-194.417507,216.281877,-14.29219,105.961845,h
-188.538927,-251.541755,246.747612,-252.772031,422.094027,-194.72408,193.894947,h
23.190775,81.078338,392.713769,-397.347697,436.226349,18.046237,-7.124271,h
-126.163793,-160.103156,717.605624,-723.985113,868.455298,-132.931955,71.521228,h
24.401305,-92.963324,480.320552,-485.147431,519.216005,18.818732,140.792002,h
15.804964,38.280748,163.444974,-168.142643,201.479771,10.345539,8.982935,h
14.473536,80.529624,62.275887,-67.33105,92.018317,8.787387,-19.42495,h
8.923353,24.143749,394.175273,-398.458288,417.016173,3.511733,-21.605948,h
9.965354,-34.457592,205.38468,-209.983448,232.220382,4.343464,92.840175,h
21.618765,-20.99107,249.430905,-254.162868,275.396252,15.933309,53.86193,h
-21.609066,-315.642011,333.137456,-337.973342,379.415429,-27.101919,821.395131,h
-33.611485,-159.204048,449.410547,-454.64082,530.81884,-39.325001,141.872628,h
11.754909,57.627409,207.749275,-212.548615,239.33582,6.318521,-15.118898,h
12.966825,-58.493607,181.098729,-184.989435,206.95894,8.332204,161.504558,h
25.674016,-18.731956,199.764175,-204.000944,234.047522,20.736805,95.140685,h
113.339862,185.405993,550.2211,-557.807829,755.655835,105.66705,104.351211,h
-29.96344,42.697477,81.745004,-86.824589,136.968846,-35.494051,157.244752,h
27.856746,62.765018,134.598534,-139.389387,186.349441,22.548184,85.92323,h
-28.270187,-10.585775,404.418102,-410.411171,462.643934,-34.678775,8.100109,h
73.248429,-71.925835,473.865372,-479.956648,590.551903,66.826331,247.170752,h
71.174817,175.921976,504.704536,-510.220599,617.891112,65.45039,-119.730957,h
32.933387,-130.68358,632.162172,-637.902188,753.907677,26.716537,225.098882,h
32.83085,62.26255,370.751191,-374.559451,392.21667,27.941444,-48.918657,h
14.40945,22.127122,118.20987,-122.386537,139.969797,9.434827,36.121746,h
-19.10019,-69.060676,339.200327,-343.59402,372.45501,-24.41672,172.53495,h
-30.981712,-182.171388,425.333481,-430.594759,509.608492,-36.717225,268.436698,h
-15.123575,-41.616678,438.314509,-442.874999,488.724116,-20.284913,94.779033,h
-48.316943,-242.860716,551.540576,-557.223261,690.804909,-54.316247,602.192843,h
-28.837953,-143.264677,371.070755,-376.688142,434.062844,-34.751175,181.454492,h
77.837151,-109.51688,490.61898,-496.500851,578.180383,71.555695,429.728041,h
12.68606,8.172162,345.714223,-349.597135,367.75942,7.453188,31.644049,h
151.653173,811.283765,376.20871,-382.287862,572.761316,145.224666,-0.529661,h
-5.778295,-56.214575,145.249954,-149.983995,174.653422,-11.187836,80.600118,h
33.835439,-50.548344,278.553607,-283.228412,343.309271,28.689516,187.833809,h
-0.770589,-0.768511,441.34837,-446.419468,470.22564,-6.470769,30.076023,h
-0.095263,26.451534,454.192912,-458.860096,488.381863,-5.486791,-17.540825,h
40.41654,211.036015,148.683052,-153.898084,224.296942,34.674098,-116.567539,h
-27.096722,37.096371,431.996334,-436.84625,484.511942,-32.327689,-73.518109,h
-8.167832,11.223516,465.462154,-470.280546,490.339427,-13.699136,-53.041458,h
97.396854,104.038403,698.574369,-704.939483,805.190064,90.604444,248.427701,h
-79.605228,-109.142757,523.680885,-530.30009,674.213767,-86.411842,342.201451,h
-12.202125,-161.799526,522.587961,-528.20327,560.830777,-18.514237,603.893197,h
-26.22221,-190.370397,484.248324,-489.486218,527.656288,-31.89918,217.999379,h
13.355497,-345.482302,296.093912,-300.600882,328.71224,8.285611,378.463494,h
-70.210585,-166.253322,347.935752,-353.343561,463.79748,-76.04188,559.510608,h
-5.002163,-77.84685,286.443618,-291.030781,310.319765,-10.397674,96.858013,h
-13.806697,-273.280725,297.229791,-302.478944,359.712139,-19.36554,1102.284409,h
-17.999645,-53.435326,346.662695,-351.428086,383.707278,-23.156134,339.208294,h
0.460206,-2.520654,169.812166,-173.681395,185.661817,-4.795702,47.531631,h
35.34752,-64.064749,391.778461,-396.29513,430.512487,30.253558,231.747532,h
40.914677,-120.473487,552.31792,-557.119165,635.904267,35.300235,681.046534,h
45.015827,-63.165295,484.734683,-489.886322,539.203524,39.230258,141.102212,h
35.591912,-98.903565,500.142141,-505.853752,567.302238,29.582908,222.559522,h
-6.868967,-17.16878,154.013438,-158.268048,182.665715,-12.213729,20.382601,h
19.049788,-12.367016,322.796247,-327.400904,352.444453,13.764435,147.176341,h
15.301456,66.583324,121.125257,-125.197655,162.157368,10.380354,13.882734,h
73.399463,-59.213621,363.273581,-368.455704,479.677788,67.693222,157.365996,h
-149.334823,100.14891,277.240713,-283.079283,426.25857,-155.439436,163.553054,h
-13.200306,-2.731098,209.780798,-214.566974,248.506682,-19.017398,-1.722525,h
-149.946756,67.215696,247.986548,-253.893187,408.017477,-155.99144,-199.229144,h
-19.542036,-9.62033,351.249511,-355.494768,386.299984,-24.786686,-12.192945,h
14.732478,-67.653558,233.303953,-238.0929,260.394613,9.235295,213.442873,h
31.790234,-210.850685,513.310924,-518.905101,604.66396,25.702248,494.302186,h
28.186529,85.418337,640.769425,-644.865032,683.056406,22.714287,-38.885407,h
76.499834,170.231323,567.227587,-574.129809,744.690568,69.399292,-97.030179,h
-5.098292,-7.4544,128.169681,-132.376486,170.90128,-9.935217,106.432963,h
15.136392,198.025715,371.241188,-375.370051,400.535537,10.227414,54.852144,h
-8.866195,-6.756037,343.091206,-347.323818,366.294971,-13.938159,77.137922,h
26.191033,-22.164015,355.91912,-360.496931,391.250359,20.895981,138.031286,h
15.188873,-21.122879,166.861618,-171.606051,196.729275,9.841339,42.318505,h
-93.23872,48.572074,385.391524,-391.646132,517.733542,-99.66255,-133.188299,h
-4.694031,25.500118,334.907439,-339.144555,362.62666,-9.668308,-36.205751,h
50.439918,149.801264,507.844571,-513.741858,583.943263,44.236404,-100.404214,h
-4.707021,1.621719,348.902409,-353.285884,374.132154,-9.994106,-23.211906,h
-10.806785,7.771712,358.289778,-362.17702,385.615478,-16.036192,-9.466004,h
-38.900129,-80.106657,60.500881,-66.128834,127.129065,-44.740778,65.269563,h
59.199591,48.297544,251.111167,-256.851357,327.188381,53.170322,47.235277,h
-37.079051,11.210526,360.301555,-364.642594,399.596419,-42.086583,-1.981813,h
32.321454,15.181425,147.427661,-152.049466,183.561186,26.751871,39.814652,h
74.519061,-200.679737,470.326099,-475.768376,570.384076,68.668367,336.709291,h
44.757925,-79.752453,482.784048,-487.524671,525.234535,39.145907,355.090681,h
-10.226894,5.952193,193.35039,-197.465916,216.153013,-15.412481,29.461665,h
-13.840298,-40.026828,387.091878,-391.048575,413.812226,-19.200649,56.813518,h
-1.279639,29.988901,372.521347,-376.953145,398.665442,-6.811983,-26.978423,h
111.267463,-77.485718,399.063294,-404.955211,548.237555,105.074689,247.325597,h
-4.438034,-11.501857,161.219462,-165.728164,186.323114,-9.871131,20.385199,h
11.881349,-45.63313,409.596241,-413.918574,434.380329,6.823068,176.344942,h
-47.912682,176.657231,514.691888,-519.511319,599.647421,-53.37228,-85.570411,h
190.666405,57.461825,596.843577,-604.182623,817.02101,183.205942,762.491028,h
20.783224,22.185666,399.164965,-403.385973,430.600475,15.650291,44.434205,h
25.481585,-2.846106,336.205438,-339.966933,363.025379,20.332198,55.416619,h
103.37243,-261.577777,484.251788,-490.489076,649.485451,96.928161,1249.791571,h
21.182808,-13.98631,383.994971,-388.576938,416.629407,15.67991,48.985515,h
4.941714,-1.574088,336.007291,-339.648235,344.596704,0,22.931313,h
-17.193376,17.770495,421.101735,-425.745017,458.170393,-22.627685,33.01133,h
33.619799,145.490016,289.656226,-294.4088,329.014656,28.348649,-95.728889,h
-4.73508,83.57301,280.449337,-286.097728,314.998554,-10.660946,28.156738,h
-14.663196,66.21457,194.813281,-200.701907,233.351411,-20.877274,-84.612934,h
-8.09803,37.146081,348.310221,-352.978098,384.285783,-13.398625,-24.706666,h
-11.458902,-18.974617,409.38649,-413.684574,434.113593,-17.048056,35.828857,h
-58.226525,-39.319978,574.996701,-581.436812,734.389716,-64.921941,221.804175,h
-4.050054,-54.692795,553.342255,-559.054212,596.982141,-10.299467,109.366884,h
-4.873298,-16.74564,352.773197,-357.003211,376.258073,-10.423135,59.589649,h
16.314533,36.334789,315.361938,-319.506216,338.575749,11.013245,-12.542646,h
-73.908167,-90.045684,586.496825,-592.986647,700.678984,-80.655198,72.511614,h
15.61617,-39.944209,445.976583,-450.489095,472.156704,10.519091,97.534206,h
-26.374284,-251.227041,621.053144,-626.075745,678.815307,-32.339294,867.22381,h
-2.362171,14.488432,282.567115,-286.950589,307.045843,-7.720097,4.563261,h
-58.525131,-224.252255,524.171922,-530.064012,658.609548,-64.563753,557.941197,h
-24.410485,-166.399334,721.498754,-726.548029,800.57207,-30.147903,444.904963,h
24.463139,77.359451,320.945204,-325.238612,349.217469,19.227496,-46.769529,h
-9.178484,131.699254,161.006593,-165.860493,208.155961,-14.597378,-41.140364,h
-6.716893,16.045545,296.361341,-301.232041,330.259134,-12.566202,-11.987004,h
19.014973,7.93643,264.066388,-268.535772,296.167525,13.556762,65.252589,h
123.057187,10.689005,658.680216,-665.526666,815.142081,116.001851,446.373049,h
-98.462239,-278.768901,434.954158,-441.047686,584.033329,-104.817479,1215.107946,h
-30.755507,67.148665,335.126197,-340.108961,387.397412,-36.27053,-64.704049,h
-10.032385,-122.579141,509.931519,-515.003484,562.07768,-15.67506,194.936256,h
84.983939,-341.387734,403.154224,-409.339031,532.279478,78.624714,1016.764573,h
67.134982,-125.16873,517.946238,-523.588047,607.880378,61.094455,577.769195,h
-74.615883,-428.375482,242.101212,-248.039202,340.905877,-80.810562,780.038607,h
-65.164601,-62.86184,287.929544,-293.772098,372.130943,-71.21119,54.806591,h
76.403706,21.704675,521.85998,-527.108094,613.891807,70.703007,68.913798,h
64.311393,153.452081,178.398635,-184.23478,249.265494,58.208165,225.981881,h
-25.532681,-124.661412,149.77944,-154.435885,196.327786,-30.657646,271.753749,h
12.979123,5.677489,231.465554,-236.153003,258.257089,7.457172,29.070048,h
15.35463,44.923163,376.380703,-380.708924,405.745199,10.398713,-14.351253,h
26.592696,-0.625963,304.394419,-308.982276,344.866385,21.277725,267.936828,h
40.462093,30.715496,252.845989,-257.2066,303.526142,35.448845,21.812062,h
53.536305,278.375206,328.293776,-333.919997,424.208861,47.616675,-159.099952,h
13.406766,14.464703,325.578786,-330.712585,354.300692,7.747983,28.151541,h
21.702943,20.98726,224.90316,-229.50366,256.448655,15.989773,40.122437,h
11.703467,-119.292921,169.75293,-174.616356,202.672461,6.332378,382.606732,h
15.090146,66.297016,311.338384,-315.9181,351.043744,9.835104,-53.891548,h
-21.478989,-24.625606,381.939373,-386.342593,415.937799,-26.950711,6.747377,h
0.392656,52.522709,344.895829,-349.444715,375.445395,-4.815448,-40.4614,h
-61.345602,-22.205757,449.114193,-455.137919,550.719411,-67.595361,-38.025617,h
35.853279,90.73504,224.270962,-228.749006,273.911364,30.793438,-33.772393,h
26.183412,71.412801,326.469927,-331.00357,370.709449,21.131539,-17.973145,h
-102.608768,-366.622155,641.900108,-648.453668,759.497697,-109.549616,646.226251,h
-58.681881,-120.799632,609.035136,-614.565921,701.344957,-64.65711,463.225903,h
169.422628,77.010616,535.950733,-541.705818,672.522766,163.345382,180.589506,h
-9.924132,16.571743,250.671053,-255.145633,273.217678,-15.344931,-46.191543,h
25.11439,88.161559,272.425438,-276.851001,300.510122,19.887927,11.636264,h
-9.358097,-26.931831,442.084145,-446.92973,477.979166,-15.078715,72.138011,h
15.090493,31.878049,249.025951,-254.034696,275.934227,9.432922,4.813369,h
1.478132,34.822362,380.133364,-384.346751,407.211034,-3.781413,-21.88654,h
-12.777166,69.740506,215.475781,-220.90576,299.539135,-18.586637,-53.866953,h
88.6377,3.724082,618.737566,-624.421637,795.638323,82.61432,487.757285,h
-16.535889,-40.439922,295.389487,-299.793746,333.403672,-21.659815,76.745266,h
24.428498,76.190837,184.670564,-188.985796,211.593908,19.39256,36.185139,h
33.328988,67.743625,385.501163,-389.471716,408.439577,27.90126,5.961719,h
205.587156,206.19857,239.38016,-246.074017,518.071465,198.721826,132.082384,h
22.078971,113.063947,329.371631,-334.353356,377.165495,16.51216,83.446917,h
-15.423912,-286.144493,624.491438,-629.348628,678.719524,-21.196838,695.133823,h
25.859692,46.92472,235.606022,-239.585928,262.570762,20.474919,-11.552259,h
-3.274096,-11.948033,265.207809,-269.446484,293.44578,-8.5087,19.124612,h
-19.418368,-54.634771,389.745207,-393.487822,416.904976,-24.52047,47.576838,h
55.204616,160.868722,326.347471,-330.933248,389.507916,49.971917,-93.146575,h
-0.476834,241.461393,264.001782,-269.345679,305.917585,-6.123666,-89.166842,h
-25.5959,-158.891066,496.573251,-502.322447,556.909587,-31.771008,144.092424,h
17.195108,122.465172,304.432005,-309.139892,331.311701,11.834237,-81.600551,h
-42.143914,-160.149748,518.674739,-523.794334,577.130761,-47.799233,182.773276,h
-145.446022,-163.747044,551.078465,-558.707629,757.43188,-153.177031,483.070009,h
19.603351,34.152058,241.0554,-245.151007,267.25492,14.101145,-13.79821,h
32.67254,110.55126,539.789304,-545.031356,599.866179,27.02311,-89.27215,h
-15.79128,-13.842896,187.305533,-192.413524,212.143661,-21.527486,25.204803,h
8.041392,-23.374545,231.939963,-236.688034,262.771506,2.594266,65.184,h
25.587933,28.576067,175.012822,-179.695075,214.69757,20.05507,1.390664,h
-9.183507,-38.474564,423.630356,-428.287667,468.361261,-14.44998,42.966465,h
11.176058,25.719742,345.057776,-349.265967,377.676103,6.148954,-34.542809,h
-51.871111,105.345409,476.841555,-482.236373,590.770141,-57.635896,-135.053544,h
40.796205,-312.524493,557.216333,-562.92396,628.052362,34.669941,633.99676,h
106.138688,13.778118,534.568037,-541.525685,669.066805,99.021691,351.056907,h
-6.346581,-176.539798,570.265258,-575.818559,612.112991,-12.324408,201.001725,h
33.516049,18.793617,336.858075,-341.145247,377.005973,28.204023,-6.9961,h
-56.536563,-73.358241,64.952598,-70.608264,160.724615,-62.468664,184.962242,h
-4.372043,32.365794,393.442789,-397.012372,402.987601,-9.284832,-25.522288,h
-13.183332,-62.643774,394.540563,-399.514839,425.540288,-18.594951,118.863026,h
-35.683364,-9.241877,345.070247,-349.941813,396.582304,-41.152315,-14.609849,h
-21.745725,-42.061468,171.859104,-177.096479,216.973831,-27.483143,140.386355,h
35.351503,-36.70666,741.380273,-747.624143,847.973797,28.604126,416.053326,h
-27.577367,27.33817,249.876561,-254.639182,297.992933,-32.934773,78.336501,h
-29.009426,-11.424088,116.172458,-121.161631,168.778479,-34.703197,-16.358354,h
-12.123143,-51.270263,264.708112,-269.947393,312.045581,-17.8086,91.882004,h
83.750719,-218.217964,527.732152,-533.282855,649.150472,77.768562,815.76458,h
17.57945,28.930271,182.24604,-186.839785,209.497434,12.360781,16.791713,h
50.760867,-52.401119,524.344434,-529.500056,599.953128,45.162878,284.676233,h
42.09455,-169.314029,505.637419,-510.892808,580.538397,36.342756,498.372678,h
30.044673,79.550669,218.885323,-223.733679,255.559767,24.674449,-22.962144,h
-20.169905,-3.299037,203.754993,-207.937896,244.550332,-25.072301,0.019226,h
-45.595371,-551.06634,507.958887,-513.537476,627.441294,-51.552067,636.742926,h
32.415677,47.120789,305.323838,-309.94824,342.50889,27.239617,16.277467,h
31.342325,17.029004,310.833145,-315.384455,354.856854,26.117594,41.127893,h
70.446663,-114.349648,233.086927,-238.444506,357.891926,64.789959,747.855025,h
-3.354809,22.791191,322.163702,-326.624079,367.280335,-8.590279,-3.13761,h
-85.256044,102.497917,488.621752,-495.197483,635.163643,-91.989738,-166.94926,h
-10.288382,73.255703,498.510896,-503.728353,540.713526,-16.023375,-98.43851,h
-12.789117,-31.129283,399.69376,-405.064676,431.47135,-18.463142,42.557181,h
-14.88715,-73.785018,341.732065,-346.644508,388.36355,-20.252177,175.099598,h
26.797251,-435.399814,322.697347,-328.169934,416.825301,21.05481,518.181451,h
20.161245,-90.853686,343.642518,-348.408255,382.513895,14.845754,486.920705,h
16.254431,54.487894,416.287846,-420.538472,442.915356,11.07837,43.560731,h
-109.710523,-299.897496,468.756861,-475.617514,625.953462,-116.772094,488.990159,h
33.9333,31.701206,407.378177,-411.814132,449.174468,28.731259,78.794455,h
21.273221,35.318248,313.803439,-317.855572,344.755533,16.388838,-6.314364,h
6.014027,51.900383,380.465225,-384.874333,410.255806,0.726942,-19.105906,h
69.618916,-125.064114,540.716124,-546.03889,602.936759,63.894835,230.723197,h
-15.370738,-32.8622,305.435382,-309.62019,343.830965,-20.77924,24.166266,h
-29.822104,-101.551351,545.10237,-549.605356,597.729175,-35.360856,200.345104,h
48.024053,-33.851028,357.265444,-362.296532,420.335129,42.350201,379.35602,h
-37.545319,-286.64367,573.11604,-578.892776,657.472977,-43.656341,676.6544,h
-3.350133,9.963276,275.586604,-280.340564,301.57949,-9.027968,-22.621969,h
-18.957469,143.829153,177.321646,-182.800642,217.183929,-24.763477,-73.838019,h
-37.989763,-70.784067,310.495222,-315.932476,364.421238,-43.906795,104.578456,h
83.989742,-35.240825,607.077053,-612.954767,725.971429,77.776875,389.552949,h
-18.125219,6.063563,174.265269,-178.822122,220.086846,-23.395157,-25.729442,h
-78.19811,-491.515489,422.281608,-427.895358,642.59085,-84.178016,921.165068,h
27.134308,-340.257051,283.938726,-289.100584,334.155556,21.592092,357.571843,h
62.420167,209.709957,560.951328,-566.254174,642.640386,56.677033,-119.504404,h
-3.534769,16.601361,414.142355,-418.946717,442.552145,-9.103139,61.546693,h
-75.165462,-361.394826,429.102424,-436.095752,534.069726,-82.308786,639.471946,h
36.030987,-428.962821,418.016086,-423.368643,497.32167,30.187394,607.242291,h
18.47007,47.669849,302.880607,-307.35588,333.114593,13.00112,-25.127727,h
-7.650468,-13.137432,256.09012,-259.944453,284.999088,-12.576941,21.804788,h
58.634077,-49.154736,322.962004,-329.808455,512.602169,51.607147,644.222268,h
16.864113,-31.237883,135.537652,-139.419871,159.124201,11.610283,86.133501,h
-37.479155,-169.493123,49.622563,-55.04163,110.819902,-43.177602,186.858318,h
91.049754,282.613361,222.437413,-228.336258,312.038652,84.974586,-50.281781,h
31.204627,62.547992,429.743629,-434.032533,455.752624,26.021985,-40.504701,h
-8.826358,5.89694,319.919657,-324.7862,376.549058,-14.202643,-21.406936,h
-7.883602,-27.64024,231.816468,-236.285159,266.088037,-13.128599,121.63119,h
-1.642677,-0.67065,151.598267,-155.851837,182.137094,-6.928376,66.168498,h
22.994707,-23.919448,403.728746,-408.201074,436.587308,17.824188,127.824137,h
-131.040556,-11.09188,47.058088,-53.076792,204.317043,-137.257232,-92.560102,h
-20.270883,-47.279444,386.74668,-391.291408,429.856039,-25.682849,39.599358,h
-29.663968,-25.39429,561.487397,-566.553819,625.426226,-35.413684,47.445029,h
37.453347,-145.857904,553.394044,-557.877977,598.225581,32.241779,618.170492,h
-8.904646,9.414562,409.671758,-413.811013,442.629221,-14.05923,-7.18039,h
-5.741056,-55.511709,284.353206,-289.487178,341.077697,-11.219706,168.302165,h
-12.960936,-106.347227,257.422934,-261.73574,291.823887,-17.927592,329.212802,h
-26.94205,-212.809635,564.742614,-569.981548,629.992951,-32.879694,467.565903,h
35.115598,46.512666,441.848413,-446.512133,488.317777,29.624304,-22.445646,h
-27.657214,-126.711641,555.163333,-560.40781,605.29408,-33.544628,250.218988,h
24.767634,-10.157266,417.561596,-422.159672,459.202349,19.544288,120.277765,h
-94.677015,-175.076042,445.692526,-452.524254,606.420779,-101.657353,319.240347,h
-11.64579,-132.124993,506.100223,-510.974041,531.767138,-17.327783,151.410166,h
-24.107896,42.584028,303.88485,-309.522675,373.195808,-30.019212,-53.096884,h
32.067881,48.975988,374.549579,-379.975401,435.480355,26.183932,129.681069,h
91.400841,-464.54538,366.145668,-371.608037,490.761701,85.550666,1450.788446,h
-120.92815,-509.757795,397.731,-403.668297,558.550532,-127.216014,1097.315848,h
