@relation 'magic04_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.75-A12-M-1'

@attribute 0.449fSize-0.442fConc-0.429fConc1+0.408fLength+0.395fWidth+0.257fDist-0.145fAsym-0.097fAlpha+0.012fM3Trans+0.005fM3Long numeric
@attribute '0.6  fM3Long+0.487fAsym-0.457fAlpha-0.245fWidth-0.226fLength-0.196fConc1-0.188fConc+0.093fSize-0.031fM3Trans+0.012fDist' numeric
@attribute -0.603fM3Trans-0.47fAlpha+0.454fDist-0.377fAsym-0.153fWidth+0.139fConc1+0.129fConc-0.071fSize-0.058fM3Long-0.001fLength numeric
@attribute -0.795fM3Trans+0.386fAlpha-0.364fDist+0.214fAsym-0.116fConc1-0.109fConc+0.095fWidth+0.057fSize+0.054fM3Long+0.025fLength numeric
@attribute class {g,h}

@data
3.239936,-0.203145,-1.757103,-1.776948,h
1.66386,-0.817312,-2.099032,-0.546014,h
4.314201,1.082539,-3.54778,0.122216,h
-0.946184,-0.143368,-0.649347,0.655496,h
3.512712,-2.230113,1.410346,2.273241,h
4.271495,-1.581264,2.344457,1.058795,h
6.693372,-4.482277,3.31541,5.575077,h
1.305911,-0.227724,1.517193,-0.049968,h
1.941208,1.568887,-0.667333,1.958017,h
-0.983832,-0.062276,-0.611668,-0.107887,h
3.493808,-0.338069,1.07239,1.146924,h
2.58059,1.830826,0.012866,2.061915,h
-2.309624,-1.01209,-0.634587,0.07101,h
-0.20174,-1.499836,-0.107333,0.674391,h
-2.97418,-0.21662,1.176131,-0.222583,h
1.980254,-0.145845,-0.220293,-0.862065,h
-1.047112,-1.185943,0.16947,0.654198,h
3.381534,-2.734078,1.946292,-0.384098,h
4.132354,-0.032809,-1.887031,-2.550415,h
-1.33487,-1.482876,-0.731436,1.216315,h
-1.448322,-0.464748,-0.218375,-0.560319,h
-1.360558,-0.939717,-1.749204,0.894579,h
3.218276,-1.286441,-0.191939,-1.683717,h
-1.805166,0.202788,0.485997,0.124798,h
2.393524,2.135865,-0.80728,2.926498,h
-0.523203,0.902253,-0.187978,-0.46558,h
4.483034,-1.32334,1.541431,4.533008,h
4.372568,-3.105338,2.286294,0.707819,h
-2.970308,-0.163238,0.298179,-1.012948,h
5.870751,-3.606685,-3.412044,-3.167545,h
-0.764643,0.959321,-0.654336,-0.210095,h
-0.460351,-0.338503,-0.775145,0.210452,h
-1.627469,-0.409226,-0.56508,-0.335854,h
-1.063951,-0.303337,-0.298441,-0.317325,h
-1.306104,-0.360774,0.834251,-0.476441,h
-1.49107,-0.252455,0.424218,0.253152,h
-1.072922,-0.698751,-0.717467,1.262267,h
-0.051464,0.52069,0.87362,0.884323,h
0.450055,-0.723637,-0.191678,-0.883466,h
-0.207972,0.906777,0.759289,0.203975,h
5.50634,-1.492029,0.142211,3.269702,h
3.224191,1.092421,-0.831047,2.200814,h
-0.970484,0.550854,-0.393118,0.048261,h
4.502371,0.046161,1.022525,1.16523,h
-2.604288,-0.822274,-0.801646,0.180889,h
3.705478,-1.54661,-4.182733,-3.70174,h
0.389127,0.350054,-0.879087,0.246479,h
-2.71514,-0.664592,-0.007293,0.786941,h
-1.272747,-0.957089,-0.043198,0.421103,h
-2.721558,-0.746292,-0.24083,0.207935,h
4.145123,-3.819782,0.603944,-1.361315,h
-2.063146,-0.38712,0.015356,-0.624349,h
2.562756,-1.188184,-1.339083,-0.90197,h
1.939941,0.729966,-0.299922,-1.232502,h
-1.606044,-0.090813,0.466708,-0.690947,h
-1.690679,-0.405967,-0.042453,0.328561,h
-0.319603,0.328739,0.537988,-0.235718,h
0.368905,-1.632409,1.909772,-0.266985,h
-0.434673,0.851545,-0.306702,0.356042,h
3.044366,0.709577,-1.487399,-1.967938,h
5.786653,-0.601488,1.2065,1.668375,h
-1.723058,-0.386397,-0.059082,-0.295654,h
1.554815,-1.337947,1.708425,0.271734,h
0.011689,-2.106832,-0.004546,1.100491,h
-1.707165,0.182862,0.53871,-0.304053,h
-0.338058,0.723219,0.008142,-0.426268,h
-2.0079,-0.596241,-2.019666,0.647112,h
4.564713,-1.173433,-0.794794,-0.537083,h
-2.174588,0.076786,0.098367,-1.025558,h
0.266205,-1.420325,2.660274,-0.236824,h
1.192526,-0.439441,0.89158,-1.370601,h
-2.058384,-0.553151,-0.353624,0.834247,h
2.759195,-0.254405,1.929728,0.560135,h
-4.392177,-1.78701,-0.041126,0.042848,h
-2.206437,-0.463825,0.301193,0.469252,h
-0.120304,-2.071703,1.473232,-0.118413,h
-1.12708,0.15249,0.149222,0.812527,h
4.761422,1.327721,-1.601596,6.92298,h
0.023983,1.156294,-0.304499,-0.347336,h
-0.080405,0.851517,-0.2292,-0.062494,h
0.36884,-0.464823,-0.737163,0.940534,h
-1.51198,0.229493,0.674178,0.123036,h
-0.794405,-0.518511,-1.252014,1.415541,h
1.867038,0.174238,-1.357124,-0.518014,h
-2.156057,-1.281226,0.083919,-0.616973,h
-2.763876,-1.052085,-0.778928,0.408818,h
-1.488802,0.356791,0.84659,-0.155889,h
-0.502708,-0.084841,-0.298301,-0.664292,h
0.818158,-0.500575,-0.317139,0.460601,h
-2.602577,-0.590323,1.712334,-0.46223,h
1.593268,0.095959,-1.996578,1.129364,h
1.592661,-0.19712,0.563444,1.22026,h
6.295753,-5.634656,-5.980359,-5.281618,h
-1.173915,0.102529,0.382324,0.279343,h
2.330645,-2.278238,0.464757,-2.558027,h
-2.272223,-1.296329,-0.4833,-0.333525,h
3.276485,-1.239688,-1.484778,-1.433077,h
-1.554632,-0.118618,-1.415178,1.392543,h
2.22366,-1.464589,-0.396073,-0.489878,h
-1.870313,0.127133,-0.377792,-0.590582,h
0.920503,-1.676212,-0.807495,-0.104915,h
0.676384,1.417351,0.551424,0.06637,h
1.231159,1.569222,-0.154394,1.145155,h
3.245495,-3.477228,-2.049641,-1.249523,h
0.154133,0.542935,-0.842258,-0.556255,h
-1.209506,0.346949,0.616177,-0.235943,h
-2.015695,0.343401,1.292906,-0.445192,h
-0.114318,-0.751104,-0.02491,0.79488,h
-1.018207,-0.178336,-0.134198,-0.282857,h
-2.190931,-0.844754,0.219945,0.234821,h
4.441486,-4.390014,2.181432,1.539666,h
1.087276,1.066785,-1.653547,0.471346,h
-1.320003,0.365158,-0.544612,-0.193784,h
3.756965,-1.803913,0.979256,0.398331,h
-0.8256,-0.104273,0.286596,0.299626,h
-2.363812,-0.553906,-0.468353,-0.629477,h
-0.902117,0.51614,0.466296,-0.963208,h
-1.514294,0.702993,-0.203484,0.493634,h
0.944897,-0.660958,-0.078733,1.261059,h
4.631475,-2.610076,-2.571788,0.529295,h
-1.305823,-0.268376,0.16913,-0.591486,h
5.320832,-5.29202,-4.223565,-4.294488,h
2.74403,-1.236279,-0.036531,-1.367824,h
-0.049052,0.868286,0.347333,-0.499368,h
3.308522,-3.341068,-1.840618,-1.459175,h
4.381131,-4.180928,0.096917,-2.655933,h
-1.251448,-0.397491,-0.175148,0.973309,h
-1.72601,-0.753391,-0.832496,0.324985,h
-0.061774,0.394342,-2.304664,2.703732,h
-1.450158,0.750277,0.41107,-0.413874,h
4.092569,-2.710138,-2.836563,-0.923258,h
2.311314,-1.930263,2.842142,-0.642472,h
-1.402092,-0.319485,-0.522372,0.291405,h
2.34621,0.531885,-1.910103,-1.260152,h
-1.87675,-0.746931,-0.162496,0.749999,h
-1.272482,0.937427,-0.197593,0.502635,h
-1.984701,-0.180936,-1.340353,0.419772,h
-0.882943,-0.500965,-0.30585,0.619186,h
-1.764511,0.68075,-0.01915,-0.603659,h
0.315169,-0.074154,0.486273,0.224608,h
0.27662,0.041782,-1.665357,0.666354,h
-1.413366,0.288863,-0.097416,-0.146059,h
-1.777176,-0.896834,-0.727886,1.039596,h
-2.54266,-0.901425,-0.985717,0.936333,h
-1.639104,0.300298,0.301724,0.363431,h
-1.740982,-0.50371,-0.514831,0.706257,h
5.005734,1.274652,0.073761,3.036729,h
-1.440049,-0.239869,-0.040362,-0.051701,h
-0.647864,-0.199752,-0.488812,1.610615,h
-1.923753,-0.955982,-0.397509,-0.148204,h
2.140665,0.745582,0.123074,-1.26689,h
0.836695,0.559016,-1.590163,0.652306,h
1.481798,-0.967178,1.19477,0.653402,h
4.324617,-5.142462,2.72771,1.650232,h
-0.535105,0.137973,0.022208,-0.908449,h
-1.919769,0.012958,-0.003316,-0.811944,h
-0.410108,-0.177897,-0.126081,1.02018,h
-0.872144,-0.521194,-0.999052,0.309532,h
0.615507,0.358447,-1.042346,-0.632384,h
-1.18563,0.519896,0.130062,-0.536268,h
-1.937168,-0.484504,-0.513018,0.7656,h
-1.042669,-0.2913,-0.576343,0.98491,h
-1.972217,-1.204894,-1.017389,1.311234,h
1.029093,-0.518613,-1.790218,0.044255,h
-3.325527,-1.960369,-0.20562,-0.120988,h
4.621798,-5.750829,-2.040656,-3.051826,h
-1.735006,-0.010081,-0.28989,-0.183301,h
-0.641048,0.477595,-0.433399,0.022636,h
-0.54637,0.886063,-0.068686,0.137705,h
2.197431,-0.040669,0.524002,0.901691,h
-3.256232,-1.39894,-0.316253,-0.179377,h
-2.18314,-0.524683,-0.25541,-0.370299,h
-3.388245,-0.565521,0.026472,-0.419675,h
-2.123376,-0.439219,0.812646,-0.320618,h
0.810196,-1.662204,1.122949,-1.55308,h
1.370461,1.040882,-1.2289,0.126091,h
-0.584739,-0.307839,-0.975005,1.474079,h
1.059197,-0.39307,-0.147251,-1.469924,h
-1.682698,-1.188058,-0.008314,0.537504,h
-2.623606,-0.674072,-0.931779,-0.219128,h
-0.231644,0.259273,-1.216578,0.314299,h
-0.934932,-1.599178,1.221609,0.094447,h
-1.341854,-0.030862,0.446955,-0.61518,h
-2.962661,-0.627045,-0.304621,0.677751,h
2.647658,-2.404587,-0.104883,-1.316877,h
-1.414763,0.482237,0.417527,-0.628652,h
4.398533,-5.216052,2.123639,2.840493,h
-1.479416,-0.668902,-1.487257,0.610068,h
-0.291555,-0.962546,-0.334309,0.469505,h
4.542456,-1.218788,1.153406,2.08588,h
2.800055,-1.595941,1.828614,0.936717,h
-1.460552,-0.184417,-0.136266,1.216967,h
-0.871986,0.076285,-0.207726,0.637181,h
-0.692083,0.390656,1.099933,-0.40735,h
0.753842,0.761584,-0.858623,-1.021831,h
4.697813,-0.770912,0.050141,3.495007,h
3.57533,-0.658215,0.68486,-0.925187,h
2.925604,1.364778,-0.029079,2.535238,h
0.888159,0.804654,0.052642,-0.650888,h
-0.129014,0.538688,-0.313581,-0.961629,h
-1.139111,0.268787,-0.355196,-0.299002,h
1.108592,-1.595121,-2.311142,0.173174,h
0.296221,0.638558,0.116608,1.164388,h
-1.447449,-0.18049,-1.291616,1.516704,h
-0.334396,-0.822163,-0.416848,0.773344,h
-0.312676,-0.338756,-0.147372,0.536979,h
-0.186986,1.124241,-0.915042,-0.077344,h
-1.080344,0.048796,-0.981417,-0.063632,h
0.143311,-1.002713,-0.114051,0.734237,h
1.552343,-3.079466,-0.228631,1.853376,h
-2.196491,-0.93964,-0.351343,1.039721,h
-0.274962,0.767955,0.210092,-0.551192,h
-1.714908,-0.491149,-1.020689,0.062827,h
2.409423,-0.833615,2.027238,-0.538392,h
-1.513013,-0.355581,0.476746,0.278314,h
-1.652712,-0.672425,-0.463964,0.14403,h
-0.675321,0.794262,-2.18742,1.042696,h
4.165365,-1.002085,-3.571343,-1.760669,h
3.247372,-1.994124,0.363278,-1.750332,h
2.934295,-2.301724,-0.161939,-0.421595,h
4.572045,-1.857246,-6.724255,-0.817076,h
1.387262,-0.452621,0.215987,-0.868772,h
4.952956,-4.962135,-0.097017,-1.950645,h
3.256363,-3.842206,2.410765,1.85899,h
1.229219,-0.011492,0.456971,-1.095925,h
0.39736,1.676643,-0.876647,1.406358,h
-2.29333,-0.983514,0.11199,0.626645,h
5.69508,-2.462864,-1.904405,-3.183117,h
-0.841705,-0.182137,0.943715,0.054286,h
0.249557,-0.097081,-0.418861,0.603931,h
-3.066781,-1.710105,0.319486,0.232102,h
3.479892,-0.000917,1.377331,1.035376,h
-1.359495,0.474855,0.577178,0.257559,h
-1.536006,-0.70331,-0.655605,0.028373,h
-3.52404,-0.827753,-0.050929,0.599547,h
-1.433445,0.340544,0.187353,-0.838852,h
-1.497209,-0.471442,0.629248,-0.063617,h
1.957356,-3.139603,0.904845,-2.487016,h
-1.577583,-1.026641,-1.663878,1.033497,h
2.762239,-1.803237,1.438824,1.671835,h
-2.167298,-0.253574,0.456142,-0.742977,h
-0.869009,0.036757,-0.967141,1.40518,h
1.173546,-0.67591,1.31369,0.354769,h
-1.196205,0.085208,0.25839,0.25882,h
2.825705,-1.878358,3.136636,2.462729,h
-1.363844,-1.100915,-1.313069,0.202865,h
4.696624,-1.706385,1.783612,0.109741,h
-2.903153,-1.650847,0.067863,-0.297507,h
2.83253,0.486773,0.3209,-1.233158,h
-0.41014,0.958505,0.28853,-0.675969,h
-0.470251,-1.90581,1.239624,-0.68389,h
-0.417319,-0.538796,-0.341375,0.75301,h
-2.15621,-0.418619,-0.400794,0.087752,h
0.126075,1.366281,-0.719198,-0.212594,h
-2.003368,-0.839047,-1.40829,0.554573,h
-0.566402,-0.258941,0.419805,0.972542,h
-0.068508,0.824551,-0.343867,-0.14238,h
-1.376516,-1.026828,-0.916811,0.234213,h
1.167806,-0.95724,2.256329,-0.867923,h
0.941556,1.520741,-0.146058,0.682996,h
-2.115181,-1.048251,0.833113,-0.542911,h
4.371119,-3.512198,1.72162,1.78923,h
0.259609,-0.824692,-2.220549,0.637983,h
-1.359495,0.474855,0.577178,0.257559,h
3.422798,-2.323298,-2.734098,-1.756167,h
-0.230379,-0.883158,-0.750326,-0.098438,h
-1.886226,-0.593355,-0.682846,1.235695,h
0.02548,0.831687,-0.224299,0.495561,h
-3.398461,-0.453149,0.286574,0.029603,h
-0.364432,0.579961,-0.170663,-0.545627,h
4.403865,-0.905634,2.60848,1.480274,h
1.245779,1.003701,-2.636757,2.515451,h
-0.545778,-1.312538,-3.158166,1.351651,h
-0.261246,0.448518,-1.838388,0.793781,h
-0.434211,-2.368027,-0.999731,0.581842,h
-1.76072,-0.736078,-1.015817,0.988402,h
-3.680657,-1.654956,0.195476,0.436686,h
-2.575465,-0.031463,0.216146,-0.058229,h
-3.972966,-1.719988,0.010026,0.851975,h
-1.094888,-3.699335,1.878763,-0.413977,h
-1.081725,-0.083375,-1.056688,0.222589,h
4.974358,-3.014671,2.406997,3.64109,h
0.314009,-1.717696,-1.80599,0.655746,h
0.536617,-0.635218,1.517193,-0.191673,h
-0.172778,1.182263,0.19696,-1.193737,h
-1.579235,-0.419529,-0.012073,0.620501,h
-1.805473,-0.767027,-0.404741,0.831296,h
-1.431438,0.065925,-0.16538,-0.178153,h
5.944652,-0.691476,-4.018717,-0.832294,h
3.265859,-0.331566,1.20275,2.757115,h
2.88051,0.77666,-0.035459,-1.627119,h
1.109592,-0.94474,2.062131,-1.241209,h
-2.111406,-1.342406,0.021182,0.455584,h
-1.52355,-1.087184,-0.139584,0.712466,h
2.776357,0.7102,-3.536437,0.222662,h
-1.120794,0.159964,0.292539,0.437554,h
-1.365381,-0.551455,0.434724,-0.742158,h
-0.147011,0.932393,0.000157,-0.207276,h
-2.059416,-0.78669,-0.496654,1.0167,h
-0.828146,-1.057306,-0.980053,1.096282,h
-0.895857,-0.491356,-0.33616,0.916634,h
1.568123,1.192223,-0.590797,-0.856708,h
0.249696,0.95169,-0.347685,-0.275737,h
4.079353,-0.388792,0.531178,4.216107,h
-0.139446,0.612234,-0.295459,-0.075855,h
0.339915,0.339526,-0.020523,0.494788,h
-3.94862,-2.133782,-1.096227,0.448903,h
-1.656919,-0.596916,0.946107,-0.049406,h
0.793383,1.27917,-1.955869,0.348467,h
-0.734158,0.094136,-0.830583,0.142702,h
6.442761,-6.228046,3.529115,4.316733,h
-0.018896,-0.815309,-1.280258,-0.024621,h
-1.249014,-0.95893,0.265567,0.574752,h
1.196807,2.572891,-0.033068,0.653529,h
-1.033039,0.815637,-0.995809,0.125976,h
-3.766603,-0.74018,0.768272,-0.021279,h
4.595027,0.145948,-5.989562,-0.353973,h
-1.606008,0.441139,0.922065,-0.31616,h
-0.674684,-0.323242,-0.127637,0.71445,h
1.662708,1.050714,0.152685,1.415828,h
4.205951,-4.356075,0.151966,-2.318715,h
2.116589,-2.103895,2.102565,-0.5515,h
0.960668,-1.809871,-0.561605,-1.164497,h
1.469757,0.665205,1.829966,0.349369,h
-3.4584,-1.299898,-0.872948,0.041437,h
2.511859,-2.70199,-1.603206,-0.968698,h
-1.266985,0.446398,-0.601626,0.901613,h
0.640807,1.010061,-0.465189,-0.396649,h
5.544095,-3.373766,-3.542351,-2.240881,h
0.726645,-0.932828,1.27454,-0.039044,h
-2.272842,-0.329956,0.038683,-1.36173,h
1.273682,0.616728,-0.202216,2.080061,h
-0.161436,0.922986,-0.807808,0.014148,h
6.771258,-3.729441,-2.351403,-0.850123,h
0.898356,-0.834658,-2.961294,-1.198473,h
-0.796931,-0.80463,-2.10405,0.987949,h
1.223628,-1.266738,1.182277,0.007553,h
4.977883,-5.712707,-0.560553,-3.223967,h
0.626398,1.165269,-0.311008,-1.359766,h
-1.656345,0.45151,0.87544,-0.442999,h
-0.320173,0.476891,-0.190262,0.953515,h
1.175685,-0.58835,0.693906,-1.476304,h
-1.995593,-0.873854,-0.075736,0.920734,h
4.481326,-3.048485,-0.362502,-3.771344,h
-1.207265,0.720169,0.119673,-0.355783,h
1.005863,1.366444,-1.576349,0.178039,h
0.015751,-0.33974,1.233446,-0.546211,h
-0.793773,0.213153,-0.493633,0.058701,h
-1.77358,-0.864584,-0.355767,-0.167176,h
3.481986,-1.523943,-2.126065,-2.385213,h
5.973667,-5.996377,2.892565,5.571088,h
0.684592,-0.713757,0.493925,0.926819,h
0.344828,1.290293,0.165711,-0.469372,h
4.682622,-1.658079,1.925555,-0.137959,h
-2.622568,-0.700934,-1.320048,0.751643,h
2.532746,0.131297,-0.621737,-1.368362,h
3.332904,-2.712004,-1.090937,-0.138374,h
3.172499,1.911709,-0.092703,3.528689,h
2.821406,-1.597697,2.483774,-0.359971,h
1.214713,1.075608,-1.214906,-0.964595,h
0.458173,1.382658,0.57889,0.470677,h
-2.150166,-0.112536,-0.070806,-0.102949,h
-0.780189,0.312258,-0.280905,0.859413,h
-0.144441,0.633313,0.17618,0.750434,h
1.926232,1.129676,-2.61677,0.896637,h
-3.621924,-1.57411,-0.009385,0.017045,h
-3.370782,-0.540668,0.864184,-0.906598,h
3.263942,-2.254768,2.881631,-0.054885,h
0.934593,0.289601,-0.008844,0.694128,h
-0.970465,-0.094104,0.349172,0.066682,h
-1.354818,-0.545533,-1.14792,0.612847,h
-0.714041,-0.51782,-0.452881,1.497883,h
-1.987412,-0.934951,-1.009896,0.230427,h
-1.047805,-0.392813,-0.544597,0.338224,h
4.619944,-2.799672,-3.380275,-0.89424,h
-1.75782,-1.389802,-1.282372,0.73642,h
-2.434755,0.115988,0.003657,-0.575499,h
-0.03132,0.013447,0.326537,1.155383,h
-0.553711,-0.659234,0.140792,0.349581,h
0.042153,-1.122674,1.46605,-0.86761,h
-0.882745,-0.160875,0.417436,0.076169,h
0.131756,0.460898,-0.487267,1.022748,h
-0.526848,0.474966,0.694649,0.09205,h
2.406998,-2.614283,-0.39919,3.242088,h
-0.671441,0.018327,0.622462,0.313408,h
4.232679,-2.285452,0.711074,3.145475,h
0.267541,0.020831,0.723154,0.20339,h
-0.694254,0.059502,-0.141063,0.517849,h
1.712488,1.513394,-1.284871,-0.132802,h
-0.341563,-1.182756,0.610391,0.133374,h
4.490686,-0.924009,-0.806845,-1.908011,h
2.366501,-2.573357,-0.301298,0.965781,h
-1.076057,0.27467,-1.049677,0.405671,h
-0.338845,0.695949,-0.25734,0.362924,h
3.980069,2.269427,-0.343373,2.871767,h
-1.31901,-0.955403,0.016286,-0.227443,h
-0.639075,-0.126429,0.529036,0.265907,h
0.314201,-2.198753,-1.982697,-0.094184,h
-3.173687,-1.415992,0.259355,-0.481048,h
-1.671802,-0.508146,-0.948051,1.150493,h
-2.470618,-0.644754,0.617653,-0.117768,h
-3.802636,-0.5621,1.104089,-1.220897,h
-1.986648,-0.750983,0.462034,0.03618,h
-2.188141,-0.398514,0.636997,0.053273,h
-0.837365,0.144405,-0.128419,0.153494,h
-0.787865,-0.06275,0.145369,0.597921,h
3.306022,-2.200618,-0.065846,3.789247,h
-1.300412,-1.393045,-0.708718,1.281259,h
3.576916,-1.077385,-2.938604,-2.900885,h
-0.579392,-1.070244,0.384209,1.032729,h
5.870306,-5.485427,1.726742,4.540168,h
-0.739219,0.187948,-0.001764,0.476245,h
-2.403287,-0.308663,-0.846037,-0.056745,h
2.549355,-0.78167,1.874158,0.110369,h
2.291948,0.664715,1.405087,0.241982,h
-1.548619,-0.684743,0.542118,0.224754,h
-1.093563,-0.668128,-0.273581,0.131617,h
-0.979354,-1.343374,-0.575777,1.395767,h
2.263449,0.938461,-1.963307,-0.196612,h
-0.440827,0.878854,-0.136917,-0.392963,h
-2.881021,-0.501092,0.336769,0.222997,h
0.329894,1.172537,0.130806,0.239217,h
-1.275386,-0.130492,-0.199444,0.43358,h
1.856003,-0.924531,-1.145062,-0.489653,h
-0.92769,-0.326891,-0.182464,-0.485,h
-1.140032,-1.661984,0.04312,0.725348,h
-1.636004,-0.438943,0.182421,0.220146,h
1.189807,0.403747,-1.145474,2.619492,h
4.579934,-5.311248,1.702889,1.641444,h
-0.428088,0.284942,-0.637598,0.742012,h
3.154539,-1.990141,-2.4141,-1.751543,h
0.673016,-0.967084,-0.452117,-0.037348,h
1.5791,-1.288839,-1.760905,-1.925487,h
2.565091,1.139484,-0.830466,3.093215,h
-0.890668,-0.385906,-0.798801,0.285284,h
0.632751,-0.974823,0.825122,0.611672,h
-2.597216,-0.887458,-0.169863,0.258654,h
-3.342419,-0.868554,0.696095,-0.762428,h
-3.563463,-1.508051,-1.267227,0.966645,h
-1.842407,-0.690665,-0.60751,1.770721,h
-0.787941,-0.654318,-1.73087,0.718062,h
-0.800435,0.567773,-0.113644,0.796742,h
-2.093923,0.141101,0.070301,-0.441706,h
0.139793,-0.282067,0.201057,0.526584,h
1.049645,-1.813325,-1.086199,-0.204624,h
4.406836,-4.996462,-2.537498,-2.32791,h
-1.77203,0.372997,0.806139,-0.311624,h
-2.439293,0.275041,1.440526,-0.130731,h
-0.881619,-1.250422,-1.380017,0.32283,h
1.028326,-0.633,0.939004,0.806821,h
-0.99861,0.093579,-0.631283,-0.279866,h
0.462118,-0.724961,-2.109064,2.769016,h
3.881409,-2.870357,0.045761,-1.6308,h
0.155789,-0.928582,-1.091526,1.532478,h
0.690915,-1.389039,-1.750571,-0.512697,h
-2.926146,-0.316586,0.477126,-0.274711,h
2.574054,-1.918542,1.107098,0.494617,h
3.377194,0.626976,-0.498652,2.598297,h
4.798286,-3.357148,-2.425078,-2.725628,h
-0.775096,-0.780422,-1.478837,0.53108,h
-0.575878,0.749105,-0.799973,-0.141364,h
4.557983,0.910215,-1.155309,3.245174,h
2.152364,0.298154,0.863286,1.470355,h
0.647162,-1.836501,-0.972999,1.830972,h
0.651089,0.039992,-0.996248,1.673642,h
3.789212,-2.639566,1.485777,-0.384103,h
-3.025694,-1.562196,0.208843,-0.303116,h
2.698468,-1.161445,0.600064,1.006638,h
4.512792,-2.906594,0.813204,2.087261,h
-2.308399,-0.118051,-0.765777,0.388194,h
1.193413,-0.109911,-0.338681,0.854837,h
-2.374735,-0.565444,1.143883,-0.088537,h
1.285613,-0.132067,-0.420239,3.975504,h
-1.045379,0.189134,0.477246,0.457535,h
2.509774,-4.113701,1.905048,0.492,h
0.178521,-0.675255,-0.345179,0.11117,h
-3.9569,-0.673101,1.768385,-0.582877,h
-0.646246,1.277461,0.236232,0.107966,h
-1.243779,0.168692,-1.517743,1.529936,h
4.684883,0.025031,0.493522,3.176867,h
0.549119,-0.647771,-0.529854,-0.084028,h
2.436129,-0.351883,1.702877,0.200535,h
4.253785,-1.771617,1.359743,0.184792,h
-3.502207,-1.178402,0.063371,0.704371,h
-2.525578,-0.61691,-1.28683,0.607631,h
-3.43805,-1.510572,-0.419912,0.830419,h
-0.166391,-1.22887,-0.563423,1.129277,h
-2.430572,-1.146241,-0.908903,0.483669,h
0.201046,-0.960903,-1.217116,1.429883,h
4.487783,-1.531334,0.496728,2.201739,h
1.853916,-2.186643,-5.16356,0.200432,h
-2.369179,-1.04476,-0.206401,-0.223893,h
3.734315,-2.716927,-0.12537,-2.856537,h
-1.736031,0.247998,1.144251,-0.276605,h
-0.328469,-3.030045,-0.716003,1.538794,h
0.641735,0.870221,-0.948881,-0.29484,h
0.894217,-0.627067,2.255674,-0.540459,h
-0.099913,-0.397684,-0.750818,0.929535,h
-1.85234,-0.370488,0.53019,-0.779424,h
-0.966655,-1.419445,-0.680396,-0.168793,h
1.700668,3.263645,-2.23035,0.815134,h
-0.839421,0.110385,-1.324749,0.941874,h
2.843179,-1.505374,0.025518,-1.888031,h
1.571561,1.754242,-2.296391,0.862737,h
1.961385,-0.42845,-2.895574,0.92968,h
-1.543777,0.836155,-0.036445,0.701965,h
-1.970045,-0.227372,0.109898,0.407922,h
-0.875459,-0.974669,-1.101888,0.286263,h
-3.134101,-1.220299,0.083756,0.250366,h
-3.440793,-1.666298,-0.41177,-0.917557,h
0.21234,-0.80341,-0.932,1.706215,h
-1.9187,-1.165201,-0.742742,0.975991,h
3.28996,1.116269,-3.591804,-1.212374,h
-0.694254,0.059502,-0.141063,0.517849,h
1.358796,0.506869,0.834371,-2.316657,h
-1.979634,0.197225,0.393592,-0.154491,h
2.4214,-2.33284,-0.96932,-0.282914,h
-3.108295,-0.362472,-0.125214,0.665429,h
-1.789335,0.268104,1.164212,-0.442003,h
1.262175,0.919413,-0.884085,-0.206728,h
-0.086622,-0.239286,-1.424409,0.468377,h
2.228115,1.025518,-1.273856,2.207704,h
-1.561702,-1.036822,-0.419158,0.697692,h
0.7459,1.131103,-1.311637,0.477961,h
3.760405,-1.78536,1.921206,1.14409,h
-0.833454,-0.462604,-0.528363,-0.032444,h
-0.329827,-0.009437,-0.685499,-0.607414,h
2.591742,-2.67721,-0.995584,-1.827388,h
-3.248552,-1.5503,-0.295381,0.363638,h
0.737306,1.130742,-2.157265,0.9133,h
-0.20712,1.147915,-0.550056,2.282448,h
-0.173525,-0.295522,-0.234555,0.773601,h
1.004786,-1.002602,1.620634,-0.027948,h
3.686083,0.647564,0.671068,3.129517,h
0.867252,0.491862,-1.673222,0.970212,h
3.270452,-0.225521,1.157652,2.201774,h
1.766379,0.237722,0.961799,0.429976,h
-1.371101,0.230634,-0.72134,-0.193851,h
-2.296347,-0.476578,-0.8095,0.287896,h
-1.504584,-0.077124,-0.555963,0.065473,h
-1.969167,-0.860151,-0.919825,0.248362,h
-1.750891,-0.634362,-1.184138,0.087339,h
1.036333,0.713738,-1.367523,-0.27432,h
0.353517,0.54381,-2.548588,1.032812,h
-1.053867,-0.763596,-0.780978,0.966652,h
-0.332306,-1.428113,-0.201145,-0.122134,h
-1.270107,-1.018965,0.295279,-0.469892,h
-2.135959,-0.886157,-0.858587,1.505756,h
-1.153176,-0.427162,0.002998,0.669917,h
7.04029,-4.942126,-2.483229,-3.224568,h
1.960296,1.550561,-1.221391,-1.304371,h
0.647043,0.590528,-0.782308,1.875415,h
0.074496,-0.386258,-1.561883,1.989502,h
0.869621,-1.653521,-0.824619,-0.664706,h
0.284324,0.164845,-1.73003,2.164994,h
-0.904375,-0.09917,-0.160181,-0.107013,h
-1.399018,0.560264,-0.526231,-0.102188,h
0.551331,1.28307,0.855143,0.020983,h
1.887082,-1.503814,-0.882702,-0.449657,h
-1.264601,0.199306,-0.028357,0.232697,h
