@relation magic04-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-P50.0-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute class {g,h}

@data
24.045542,-7.501512,390.022681,-394.547318,417.164264,h
17.665533,94.087078,389.896415,-394.97167,420.242638,h
-14.359914,11.372299,287.53533,-291.746638,317.086715,h
16.253911,23.417154,163.570375,-168.051364,188.463929,h
25.11439,88.161559,272.425438,-276.851001,300.510122,h
27.296428,-1.219017,277.22651,-281.63839,318.842841,h
29.012024,108.632841,280.852558,-285.985491,323.619491,h
-152.559555,-303.404726,685.973699,-692.267106,836.708712,h
16.94448,-146.325211,417.579783,-421.917531,444.085529,h
-3.924308,25.79855,345.134853,-349.647364,380.704248,h
45.451092,243.858897,284.191259,-289.563388,367.80376,h
-13.998781,-35.45941,44.40857,-49.333137,93.845111,h
-37.945076,-69.841138,775.336263,-781.073508,867.419878,h
-141.866912,-302.877663,465.676582,-471.339522,664.63085,h
-11.033856,28.24767,405.466166,-409.511717,434.956409,h
-45.61962,-232.326557,751.906985,-757.732391,869.812186,h
207.798119,-157.004517,202.018958,-207.669255,394.359217,h
-21.638164,0.451199,82.7948,-87.380058,126.403856,h
20.063037,0.374989,348.419514,-352.934797,383.414388,h
-157.929085,217.440273,48.755498,-55.282558,505.989025,h
14.303276,7.643021,385.522294,-390.424171,427.292431,h
57.297453,13.037493,266.734785,-272.480344,335.699679,h
44.312268,-29.640932,561.944139,-567.179956,625.946361,h
-54.524613,-35.222812,655.546763,-662.22711,817.155417,h
34.794476,-288.82207,312.898269,-319.670761,442.859064,h
35.992882,6.102188,384.110326,-388.699914,438.06111,h
-18.464354,17.84913,206.443136,-211.05195,233.435069,h
17.379051,8.666663,356.812512,-361.515377,383.254173,h
29.803745,-43.987509,536.335768,-541.981214,575.379138,h
-204.341812,-469.409671,464.672859,-470.875333,659.613791,h
-5.163936,-144.228044,587.112396,-593.84609,685.042202,h
116.506051,-77.427001,410.010548,-416.72796,557.842296,h
80.438691,-136.231685,145.297759,-151.013007,279.989824,h
-24.639808,-344.615064,346.122295,-351.509319,425.075752,h
12.230704,23.727884,301.479551,-305.829597,325.887091,h
-18.336009,-83.500957,184.151122,-188.910105,226.003012,h
-18.225851,-19.833021,313.446463,-317.345483,341.770344,h
83.364298,265.195512,623.158452,-628.931031,771.606638,h
16.963359,36.311752,106.445954,-110.776773,132.859036,h
-4.478044,-50.164522,277.139734,-281.363859,301.731911,h
18.995748,-19.399142,323.119101,-327.773295,359.484027,h
-59.773593,56.961608,184.011692,-189.503506,295.394164,h
36.400087,-187.091625,447.6901,-453.39028,518.157029,h
-3.914262,8.683464,205.896327,-210.286556,235.474559,h
121.496263,-284.415733,419.142612,-423.907311,554.958951,h
-45.680588,-27.602654,614.670883,-621.124505,781.575629,h
33.036098,-39.293305,511.629102,-517.444983,578.823147,h
98.091753,232.536308,486.388099,-491.796774,593.010722,h
34.599101,-46.910344,488.799114,-494.434688,533.926312,h
14.641718,4.329088,121.787247,-125.958892,148.334736,h
72.127272,360.42072,433.848416,-439.972602,598.507385,h
18.836399,47.441911,310.622181,-314.850291,349.525428,h
34.326476,-27.357916,179.612456,-184.238244,232.380943,h
7.890357,-8.91781,471.850477,-476.592832,498.58243,h
53.603682,-94.864423,635.389848,-639.774535,684.30712,h
26.76209,26.114303,372.686411,-376.975662,411.653051,h
-348.071891,-12.968904,273.277261,-281.77297,685.295428,h
35.18436,30.965431,297.572045,-302.003843,338.877126,h
-122.496349,-505.11434,265.338752,-271.537069,420.466765,h
19.026405,-33.268193,194.03559,-199.067197,246.291216,h
37.38216,-107.457125,442.889202,-447.868502,493.455733,h
-47.308197,-306.036404,473.883212,-480.776081,578.977993,h
-3.911837,-33.644567,282.872129,-287.470205,319.376313,h
-4.144624,-38.055235,119.632922,-123.49834,139.962522,h
21.193374,-23.266638,129.576107,-133.513058,155.902066,h
26.280407,-0.394388,249.044311,-253.492564,282.553605,h
49.417661,-106.98722,577.672719,-584.216061,659.011211,h
0.516151,-20.950367,112.546583,-116.345144,132.829937,h
-10.79085,16.631325,353.671611,-358.136145,387.63401,h
-23.775515,-61.784677,148.902329,-153.698378,182.800815,h
35.928969,86.802592,230.006994,-235.409953,298.666354,h
-8.656963,-36.673751,198.484535,-202.805829,227.2345,h
15.49406,-23.977299,118.120842,-121.761786,138.465165,h
47.410907,-1.756473,714.700282,-720.403232,797.553105,h
48.160366,127.534711,410.255806,-415.557094,481.719703,h
23.528871,-13.971241,219.875536,-224.881683,250.401546,h
-95.155407,-204.20879,535.495897,-541.882487,672.313707,h
18.181164,113.521208,51.169111,-55.757833,92.851433,h
-32.979633,-232.81257,552.496495,-558.329522,612.561938,h
43.755414,176.361051,333.086534,-338.347465,426.995211,h
-6.76643,17.374548,330.322008,-334.892024,355.78506,h
24.330811,-6.106172,446.350532,-451.142771,480.557843,h
-8.164368,32.468158,414.941869,-419.91147,446.947397,h
83.884953,357.911498,90.765178,-96.602363,202.234425,h
-9.903693,16.845753,365.792676,-370.227592,398.891128,h
-63.576137,-153.768353,525.248911,-531.429561,630.074011,h
21.184194,19.379916,207.812495,-211.684495,234.430479,h
-43.251041,-64.86894,393.660854,-398.963874,464.679094,h
-50.614855,245.465894,549.652987,-555.867066,706.897393,h
-33.91061,-164.451469,467.442408,-473.080233,540.83858,h
-7.268724,39.177777,141.319757,-146.152699,171.012131,h
-17.74053,-73.404486,452.375644,-457.196634,488.143186,h
-10.485836,90.989132,369.107648,-373.48558,398.488946,h
62.800525,-95.936735,286.581836,-293.953098,374.361305,h
15.476047,-92.425695,298.662717,-303.707142,341.586746,h
74.512999,65.7871,339.653951,-345.570117,459.863127,h
-24.60638,-59.767184,287.265649,-292.263655,330.175649,h
17.948723,-13.858312,117.182763,-121.963224,144.7461,h
-3.423572,-5.707454,158.611167,-163.72141,187.836234,h
21.909577,-4.912616,333.086707,-336.965288,360.55582,h
23.463919,70.525645,388.592873,-392.568623,423.28204,h
109.249451,-275.824588,379.515195,-386.415339,539.672564,h
91.043345,-100.303062,399.594687,-405.145736,502.12967,h
20.356274,-7.722522,162.579469,-167.289434,208.349084,h
23.5791,59.793512,251.736611,-256.448135,298.008695,h
-13.78418,-56.278488,411.265245,-416.076882,436.496202,h
-15.349261,-53.024137,148.052932,-152.437618,176.641643,h
24.043117,80.32784,241.686732,-246.824168,271.124841,h
18.288032,23.19216,155.911419,-160.538593,190.133799,h
22.001029,-65.311479,81.433581,-85.863301,113.515839,h
109.341423,-194.352555,595.533974,-601.214407,731.986842,h
29.787983,54.232243,254.213097,-258.205474,278.478436,h
27.419577,-76.138182,108.032512,-113.257243,146.386872,h
-2.335671,-10.087464,80.815759,-85.053048,103.960288,h
-24.574164,16.227238,173.184643,-178.047895,226.455944,h
55.058258,2.832596,68.441641,-75.05132,239.693315,h
-9.1118,25.792835,404.740437,-409.43083,436.859587,h
44.227398,-131.263297,347.538073,-352.175119,400.471624,h
24.286124,-67.438437,297.554724,-302.501808,342.337244,h
-11.513635,-81.904872,262.385606,-267.496195,293.808818,h
-76.935618,-210.532854,458.145452,-465.994587,626.984033,h
-7.910276,-29.778976,102.586078,-107.323584,140.252641,h
-3.55642,21.900397,365.686328,-370.163506,399.470326,h
216.958416,3.022775,601.485127,-606.852233,807.186252,h
47.645427,-128.264771,397.439669,-402.611746,459.361525,h
4.530872,-31.998773,412.081214,-416.970621,442.023003,h
-15.355323,39.503402,67.611123,-71.398945,104.122061,h
22.985527,45.342319,193.331684,-197.860824,222.595029,h
-42.344659,-37.970191,318.24996,-323.649282,377.812416,h
14.953834,43.069695,490.70385,-495.411045,525.801955,h
34.287678,-378.187232,311.103172,-316.683666,403.1421,h
138.79945,-339.574103,369.548455,-375.463582,537.071716,h
-112.272053,-117.553076,392.849215,-400.026314,532.027638,h
-16.857704,-3.156489,275.440592,-279.840521,309.516267,h
-0.929245,50.097318,371.052568,-375.143152,392.198483,h
19.412133,9.536152,413.765634,-418.464341,459.542178,h
-14.035154,-24.311931,288.381437,-292.391307,308.763864,h
25.464265,-23.496308,366.335328,-370.930805,403.134825,h
-3.395339,6.110502,48.632523,-52.703881,83.312337,h
21.952358,-57.975897,261.912063,-266.366378,287.302022,h
21.368138,43.277368,270.507885,-275.198625,291.949981,h
105.954744,119.963571,537.267784,-543.798136,669.830466,h
7.055855,47.750389,421.556745,-425.9927,457.012864,h
3.375594,22.7782,431.708294,-436.216996,454.600983,h
-6.749282,65.741547,352.34157,-357.20257,378.576077,h
-30.278673,54.509891,405.296425,-410.52029,474.339781,h
89.219496,-95.774442,625.257698,-632.226258,784.040857,h
-25.489553,-331.353271,343.866991,-349.405743,458.880015,h
-2.885597,23.513456,204.729964,-209.065461,228.734976,h
17.380264,54.405968,196.317047,-201.347789,230.698082,h
-65.164601,-150.629184,509.961311,-516.417876,622.725959,h
20.317476,54.606885,278.32948,-282.774615,308.36809,h
2.4583,23.420445,362.923534,-367.598512,399.894678,h
12.037407,10.215636,369.438816,-373.036979,390.85216,h
-0.253745,20.251658,422.579001,-426.890422,443.362052,h
24.631148,-53.33556,252.041625,-256.839752,302.697183,h
-139.63655,-710.542494,328.875399,-334.935325,516.488544,h
165.896346,12.520129,511.662358,-518.66781,657.59474,h
-15.160294,-5.269765,243.657113,-248.447446,270.594487,h
36.972357,-183.698364,350.507674,-356.11311,419.073503,h
-4.567418,-11.895898,360.290297,-364.219454,370.440461,h
-59.054099,-451.559329,554.458908,-559.96683,650.417987,h
10.764176,24.636864,320.786202,-325.504828,350.902928,h
0.38313,17.64648,154.405401,-159.411201,184.109553,h
27.327605,30.06667,375.305446,-379.790937,407.841327,h
-11.869051,-15.063126,441.596746,-446.404919,473.332939,h
29.969156,-32.181331,527.863961,-532.899379,565.146355,h
-10.414475,-47.472222,343.120824,-347.749037,371.426518,h
-91.255175,179.897725,404.969414,-410.783562,508.966074,h
-9.013246,65.719723,378.17199,-382.805745,414.39125,h
30.033241,81.585482,242.293297,-246.928957,287.88988,h
3.654281,-166.363653,455.669139,-460.944619,480.80518,h
41.799236,-108.058147,499.958371,-505.2581,582.376623,h
20.368571,-27.866619,394.414816,-398.411523,418.431605,h
104.899752,14.155358,578.762352,-585.208006,700.588224,h
0.860483,-38.216489,408.166953,-413.023796,444.528761,h
4.963711,75.491781,285.617083,-290.088892,313.548828,h
22.129374,-30.374109,363.472074,-368.692995,393.098284,h
24.401998,94.548843,427.872495,-433.182962,479.006791,h
0.290638,-79.935704,372.948817,-377.779334,400.054546,h
-6.213213,-46.83933,167.693002,-171.45952,187.915388,h
5.949768,-30.366142,241.229991,-245.136285,264.501998,h
59.285674,200.432746,374.423832,-380.100801,436.21994,h
-28.242474,-253.870324,365.591065,-370.465922,428.039291,h
-143.361153,-456.984805,477.795395,-485.408971,659.760842,h
-38.234156,-156.816762,590.459758,-595.590439,646.788475,h
6.894775,13.949244,190.826619,-195.813367,224.696353,h
86.078249,-150.952212,659.203642,-665.528398,788.675306,h
1.437429,66.535346,316.321668,-320.649716,348.988666,h
61.939349,-250.018936,384.274178,-391.679041,499.631706,h
-33.611485,-159.204048,449.410547,-454.64082,530.81884,h
-8.544726,1.609422,198.672117,-202.998087,241.801221,h
-55.544445,-336.925278,314.867265,-320.839895,394.484444,h
224.03904,-126.953089,402.235198,-410.369602,667.047407,h
-18.224292,-62.45169,62.867555,-67.314249,114.916375,h
-97.824671,-487.893598,555.635317,-561.782366,679.303052,h
34.911043,46.395579,359.960861,-364.927517,412.300319,h
-62.952945,-192.684763,511.40792,-518.326596,626.8931,h
124.407147,-389.864891,344.946752,-350.932719,510.160323,h
13.839779,-41.922211,404.662841,-408.585936,422.80971,h
20.414644,107.263828,407.498208,-412.506952,439.888078,h
-5.81103,46.862193,380.170603,-384.674628,404.831196,h
-7.169131,-2.94466,308.37346,-313.260441,346.815981,h
-11.580145,-66.116709,335.833566,-340.725051,378.473713,h
216.173624,-240.59606,115.361166,-121.503191,415.108146,h
-8.174067,-15.83181,235.772818,-239.873448,257.01746,h
160.819185,-175.261371,558.595565,-565.40495,746.898933,h
17.85779,-9.059145,342.846467,-347.318969,371.159089,h
9.277384,-13.719055,274.617695,-278.765264,302.721605,h
-60.112555,-83.422668,246.822436,-254.516552,381.283446,h
-97.886851,-284.125095,547.955577,-553.688146,685.874626,h
30.613998,5.730663,276.954405,-281.172814,301.595079,h
17.071786,101.768377,131.492794,-136.524402,165.695948,h
11.238585,-71.760424,298.724724,-303.185102,343.701927,h
-19.221953,-9.365892,378.786694,-383.44314,418.992963,h
-1.741404,43.002318,246.037471,-250.851186,272.522433,h
-60.983777,-34.445294,233.981012,-239.551287,329.738133,h
-8.554079,14.110498,363.963457,-368.500738,393.076806,h
-38.562033,-180.192001,652.541481,-657.971461,741.426692,h
110.486655,156.385309,330.73337,-336.753978,531.471303,h
7.757509,-6.756557,214.122529,-218.520553,244.43619,h
20.378097,42.156731,396.335833,-401.35445,437.499926,h
-118.954651,-112.655875,461.950248,-468.954315,635.730716,h
-6.511299,-41.71731,503.398917,-507.805427,527.657501,h
2.810945,10.076206,320.543715,-324.905712,349.122899,h
47.363622,-21.17103,263.057988,-269.132983,326.977071,h
-71.928086,-100.923829,533.136324,-538.096744,621.055049,h
-43.155951,-25.19164,556.412662,-562.209836,652.640728,h
16.447554,24.086591,260.369672,-264.421804,286.833503,h
19.928284,39.039213,202.103656,-205.763652,210.828862,h
-44.713758,42.698343,104.282795,-109.280455,163.815114,h
23.175359,68.104757,327.212976,-331.860935,360.209237,h
42.4323,113.517571,351.416828,-355.783501,386.988648,h
-4.774225,-56.007768,78.898378,-83.311817,113.120931,h
89.765438,25.990635,488.827173,-495.121099,588.01618,h
-6.186019,6.521691,254.173606,-258.349234,279.132632,h
66.893707,32.133526,601.774206,-607.744066,738.373432,h
-5.417509,4.201089,634.223832,-639.632507,675.648079,h
26.080009,76.076521,361.571322,-366.099942,402.987601,h
46.574153,-167.066866,385.58967,-391.374374,451.602976,h
-4.738198,75.070893,387.497178,-391.562128,419.76667,h
-119.663926,-273.159654,466.775915,-473.109678,644.356156,h
25.026922,179.613149,263.815067,-268.167364,306.689387,h
-12.261707,-335.896267,272.865899,-277.183901,297.530648,h
-99.039704,-105.953185,578.141759,-584.546363,745.70936,h
40.714106,-108.32852,413.250695,-418.468671,484.750965,h
36.102174,75.465627,208.001462,-212.990807,249.930255,h
-17.647346,-178.159266,495.317687,-500.138331,545.617828,h
-18.248541,27.454045,242.083199,-246.557432,280.028621,h
-0.055599,39.961876,216.453177,-221.373414,244.456108,h
-35.686828,-138.353794,512.773988,-518.672141,593.67583,h
32.650717,6.003115,396.536751,-401.667778,438.101294,h
-110.849173,-291.19498,466.748895,-473.403607,634.994075,h
-4.532257,7.938855,252.773416,-256.522614,277.041007,h
20.997825,3.942321,392.810244,-397.394809,425.821747,h
-35.164095,15.095689,409.11144,-414.233807,452.514035,h
39.885839,164.586569,301.181292,-306.728878,346.942248,h
-17.5022,-54.132823,176.573227,-180.536332,211.066845,h
31.333838,-25.244121,109.050438,-113.900527,166.534953,h
44.074804,-124.924684,458.295274,-463.945397,508.735365,h
-200.152847,-677.508647,151.358897,-160.579123,499.886491,h
-15.172938,-171.913144,517.981572,-523.271602,554.958259,h
60.316591,-132.503446,489.718833,-496.23602,594.459236,h
209.689865,303.129849,633.516116,-639.438517,800.795331,h
32.105467,-12.50073,531.45814,-536.443848,614.887043,h
-4.647092,-4.900838,173.743056,-178.103147,198.564383,h
-133.172364,-665.905466,316.144999,-321.943212,435.971564,h
21.084081,17.830597,228.411775,-232.727007,252.672265,h
94.284013,-309.576542,356.09146,-363.137096,489.312494,h
-23.659987,-174.957743,614.455936,-619.880892,666.777727,h
-45.480883,28.689863,351.433628,-357.102111,428.606365,h
53.776194,-364.705468,384.033769,-389.514324,446.063705,h
24.231564,6.220487,219.127983,-223.58836,252.188503,h
-8.840561,-21.192508,303.491501,-307.344102,326.988503,h
-73.512566,-199.068237,519.989712,-525.244407,618.248434,h
-9.157353,76.358326,348.886301,-353.005811,372.227591,h
92.055729,255.961602,475.869008,-481.630675,614.41454,h
38.209214,-98.168483,588.725628,-594.512583,643.503294,h
10.672724,38.218047,201.187747,-205.58629,228.308892,h
98.993805,152.075273,101.783966,-110.162935,315.139889,h
23.516573,-3.460984,242.770996,-246.557432,269.96939,h
24.209047,509.229346,274.054778,-278.695635,311.395196,h
31.796296,-148.822655,425.402071,-430.649319,475.134445,h
129.370512,-343.193916,257.006375,-264.67607,413.410563,h
28.694193,-138.794601,473.85446,-479.280282,516.238609,h
187.648826,-361.268559,452.689492,-458.690355,743.959296,h
-9.19667,-28.263778,178.830955,-184.013078,214.786598,h
49.129448,40.968891,581.090748,-586.803745,646.187626,h
-53.415061,-200.886717,449.119216,-455.073833,526.338024,h
18.174756,58.976157,348.508887,-353.218853,376.945524,h
11.261794,31.752648,227.452392,-232.21432,260.261418,h
4.948642,1.500649,204.229402,-208.015838,212.96448,h
-6.058714,22.019735,85.222442,-89.496451,111.782402,h
-24.460368,-249.033399,400.870169,-406.134391,469.821033,h
21.701904,-70.326979,276.372782,-280.798345,315.011371,h
26.914164,-69.775494,544.270639,-549.569329,586.09499,h
37.547224,120.305131,401.820892,-406.941873,459.069328,h
-46.582467,-474.545375,402.976343,-409.650108,520.830796,h
21.64873,80.62454,470.380832,-475.479124,500.675786,h
29.516571,55.994951,332.245623,-336.637931,370.816836,h
-5.961719,-27.890175,241.682229,-245.972519,267.641341,h
-13.371605,-48.64101,240.314602,-244.390637,280.076599,h
-9.620157,-16.819079,236.796633,-241.404581,266.523821,h
19.055157,58.578305,389.669343,-394.116903,414.437843,h
-120.817645,-440.832911,735.756304,-742.026154,907.303119,h
17.7459,98.512988,78.503298,-83.361873,107.039701,h
27.857786,7.375938,377.974709,-382.833458,414.678944,h
-147.138236,-442.9183,335.37925,-341.106622,524.108355,h
-2.834501,46.983437,358.553223,-363.508967,388.100105,h
215.067017,857.734769,142.04618,-148.209856,406.0949,h
17.036625,90.855072,407.038175,-411.426153,434.68136,h
16.20195,76.435575,111.665662,-116.534803,141.837987,h
-21.951146,-153.0111,443.901066,-448.615882,494.167432,h
-8.878839,-35.957375,288.942794,-293.054336,316.98539,h
67.952857,537.148273,373.897981,-379.284486,465.408461,h
-21.886887,90.917599,339.795806,-345.190798,416.544882,h
15.291237,20.059227,101.735988,-105.954224,131.711032,h
23.295564,2.803671,357.33334,-361.926565,386.959203,h
22.905333,27.770837,262.933107,-267.473851,293.596641,h
105.958728,81.441895,607.158286,-613.90168,770.718962,h
-1.486792,-38.467636,408.16626,-412.183059,429.495426,h
-7.991336,-36.134737,386.967863,-391.464267,431.854306,h
-12.986917,-54.798104,144.905103,-149.40064,171.561191,h
-11.903173,-69.537856,322.120401,-326.212717,358.504033,h
30.296513,-92.786828,259.677371,-264.421804,304.537487,h
-11.460461,-130.115814,274.377286,-279.453407,316.300883,h
0.899281,37.729263,306.127509,-310.839034,334.32495,h
-6.674977,-8.019915,166.261116,-170.343906,195.37689,h
23.60612,77.930855,336.536952,-340.786193,372.351086,h
17.113008,-120.246242,343.292643,-348.532443,388.06581,h
94.198276,-203.803317,541.102545,-546.610986,676.513757,h
-48.158287,141.789836,447.649397,-452.480087,520.407136,h
-40.365098,-123.835744,556.116308,-561.820124,615.935107,h
21.38771,2.385727,83.315801,-87.312162,117.649378,h
21.903861,42.810234,370.091799,-374.154151,408.47266,h
5.53702,-22.466604,218.969674,-223.55216,245.770562,h
18.054205,17.819339,387.860389,-392.351077,418.460531,h
74.496371,-206.543941,388.405292,-394.688306,510.003226,h
-24.917629,-175.634109,447.351658,-452.981516,500.744202,h
-189.548366,-464.871698,338.264673,-343.995683,545.409463,h
147.738911,-69.044741,726.894959,-732.842994,880.32279,h
-14.717409,-253.393491,452.592324,-457.034515,492.024366,h
100.011385,790.420174,521.245275,-527.443592,723.996545,h
90.505197,167.717251,541.814764,-549.183082,704.265715,h
1.736381,18.155876,386.56239,-390.714289,412.332881,h
-6.278165,28.857179,166.578081,-170.157018,186.759591,h
91.409501,-239.435066,237.432642,-243.942036,349.706774,h
-23.766162,-220.857436,533.27125,-538.388941,630.48953,h
18.364415,56.792387,385.940411,-390.593046,413.886184,h
65.250684,-105.857749,480.233776,-486.647387,594.620144,h
-19.457512,122.935077,381.17017,-386.316612,421.389948,h
-21.569748,-27.935901,291.061439,-295.694328,348.103934,h
20.064943,40.012279,316.15158,-320.80179,348.50577,h
22.238147,-29.223508,411.014964,-415.137245,445.675552,h
-19.803403,-0.588378,286.25188,-290.567111,325.309106,h
-18.674452,27.450234,297.717537,-302.141887,323.657076,h
16.554768,63.933459,137.172881,-141.426105,161.987627,h
-13.130504,1.9903,460.467266,-464.948255,489.98834,h
-67.10242,-319.934206,497.993532,-504.047223,595.179423,h
31.114734,-117.37173,560.840476,-565.772664,612.367602,h
1.04945,41.375923,326.66842,-331.366261,363.129821,h
-11.216068,300.59378,355.993772,-361.327969,439.184345,h
-5.776909,-48.559603,360.094402,-364.127309,387.443138,h
-3.485406,13.228192,197.29479,-201.770063,222.406928,h
81.685248,-60.246443,260.737213,-265.802076,350.267265,h
5.203427,45.305426,416.099399,-420.048302,425.251902,h
-140.270827,-274.676931,192.952712,-199.047972,360.52499,h
62.179412,-31.091351,104.634575,-110.530476,194.886546,h
109.627211,-59.821051,558.359833,-565.550789,693.951179,h
7.289509,-2.754307,177.493985,-182.594355,207.726585,h
-6.984322,-67.707598,125.165959,-130.112523,168.961037,h
29.922563,53.632953,436.290954,-440.948959,473.977955,h
24.373073,-36.154655,312.171501,-316.942262,338.062369,h
-38.220126,102.507097,134.322792,-139.281134,202.364329,h
-53.735664,-43.541332,553.667361,-560.340953,687.846393,h
19.308383,45.588097,352.695081,-357.450773,396.165919,h
-47.924633,175.407903,330.662702,-335.867341,435.197164,h
-11.666748,4.034812,402.054372,-405.663446,418.66855,h
12.947253,7.683897,292.060312,-295.806565,313.821452,h
13.798729,74.245744,131.395106,-135.732508,165.788786,h
15.702253,22.526706,83.003685,-87.513426,121.467684,h
10.780284,21.077846,295.514368,-300.671896,324.570906,h
17.089799,9.661206,322.826731,-327.12724,349.478143,h
-166.239985,-314.361333,458.813677,-465.601411,675.144225,h
9.596427,47.898306,330.637068,-335.161184,356.131989,h
21.186619,56.565315,431.879421,-436.173695,461.716767,h
-3.581535,-48.23034,157.648147,-161.550284,184.25314,h
-41.664482,-10.478561,595.144089,-600.694619,712.744277,h
-45.271824,209.734205,379.924998,-385.795265,497.192113,h
12.662677,40.327339,117.996134,-122.348432,149.731982,h
-64.779566,-403.573727,451.211533,-456.511435,531.252372,h
42.069955,26.967511,393.399487,-398.724678,442.904617,h
-13.624312,60.060594,204.854499,-209.043983,244.307498,h
-50.330798,-180.844984,675.897147,-681.888484,755.734297,h
57.821399,177.371356,369.96917,-375.514331,493.938109,h
-122.54935,-297.833238,598.901427,-605.067701,802.160534,h
31.569397,57.448315,408.361116,-412.777845,446.396258,h
21.262829,-18.962839,188.019831,-192.451629,221.353495,h
19.197185,25.067971,197.505061,-201.805397,218.019817,h
23.539437,12.563431,303.878615,-308.152623,334.532796,h
-13.719228,36.503664,461.518967,-466.708018,504.932648,h
57.173958,596.635212,488.500508,-495.245287,709.525433,h
24.554418,31.16912,398.467468,-403.31392,439.580985,h
-33.631404,-273.814023,572.700521,-578.568709,642.547202,h
-35.775683,-327.485428,343.299918,-348.253064,396.321804,h
-69.405528,-398.421569,542.931244,-549.396124,641.155846,h
22.294612,-18.720698,350.031533,-354.845249,385.270627,h
-1.879795,-13.074559,91.5278,-96.159131,117.735288,h
-9.401918,-26.894592,390.891132,-395.158731,421.035917,h
-28.217359,-171.209931,508.997771,-514.688077,569.023031,h
-6.388323,-1.831124,157.801953,-162.65464,188.191131,h
-133.292395,-504.39779,488.868223,-496.809329,669.559574,h
14.183244,9.182987,119.071392,-123.683497,145.285461,h
18.47492,31.853973,334.224838,-339.327806,361.660003,h
71.534911,-64.003607,495.840247,-500.942003,598.669678,h
187.367887,95.945569,709.616366,-714.706517,887.382283,h
61.612338,-524.44905,321.062118,-327.728262,457.273018,h
-5.278425,26.19571,346.555827,-351.500659,374.105134,h
-18.934087,-47.478284,248.26714,-252.795933,296.219832,h
-10.496921,24.490679,208.921354,-212.921872,237.250604,h
-29.539607,22.265513,415.349941,-420.710638,463.898632,h
19.625175,91.724734,397.715585,-401.910958,427.03297,h
129.200252,124.992927,189.562569,-196.018268,360.207851,h
17.754906,-52.072895,309.240005,-314.344705,343.43727,h
12.393863,85.665328,381.350476,-386.219617,416.913116,h
27.99531,110.229099,90.405778,-94.925218,137.399087,h
-22.546452,-33.729784,444.713225,-448.75739,470.435218,h
5.631936,48.477331,397.212771,-401.598496,407.230433,h
63.344216,77.609906,354.467315,-360.377419,442.633551,h
19.389962,39.099835,396.239878,-400.174751,427.367775,h
-20.952272,-6.582832,383.474663,-387.967949,419.396184,h
-4.524463,-24.249404,372.720879,-377.822635,401.551558,h
-14.636695,5.201175,434.945497,-439.118181,462.124665,h
98.429849,-22.414816,169.418298,-176.560236,282.371047,h
-93.692344,-508.204838,426.858379,-432.574666,601.534664,h
40.190334,57.391157,353.854169,-358.198673,402.559438,h
-18.081225,-484.262526,433.019284,-438.16538,486.87342,h
-10.552693,45.425631,305.018477,-309.619497,342.178069,h
-13.32969,2.765046,237.436106,-242.254152,274.62445,h
-20.158473,-88.109771,233.2584,-238.088916,292.324797,h
182.704167,-117.342285,502.657945,-508.448711,751.695674,h
34.132486,30.713071,314.27906,-319.392421,352.949693,h
-36.614688,-169.086264,433.518114,-439.30351,502.735888,h
19.028137,-183.202305,433.532664,-438.420165,500.318464,h
39.990109,-53.507726,551.898764,-556.844289,597.919181,h
19.536321,25.293658,384.705458,-390.081225,431.2422,h
-12.335493,-14.576074,286.535763,-290.714336,317.160154,h
-3.496145,-48.242465,116.559745,-120.694843,143.010932,h
-79.042658,25.836482,304.994748,-312.167863,477.830383,h
-13.410577,225.887311,367.215036,-372.151901,414.533625,h
101.951801,-280.948167,594.44434,-600.197174,764.919709,h
22.618851,22.661806,390.090924,-394.596508,435.734273,h
12.891654,39.788325,251.255447,-255.401284,272.578551,h
42.122436,231.125553,434.30308,-440.226694,496.016743,h
-1.587078,-34.286639,101.605564,-105.778594,138.631095,h
-5.232352,20.814747,281.579153,-286.652677,313.45547,h
30.590269,34.120015,439.614414,-444.206773,475.397198,h
-27.243427,-60.317457,37.163921,-41.185743,75.607655,h
-19.004235,-89.117651,462.505717,-466.787,505.406883,h
-38.817337,-303.209177,417.520027,-423.755583,522.488022,h
-42.080348,-61.134465,393.64769,-398.910527,446.69192,h
-11.595561,27.763042,84.159656,-88.893351,110.260276,h
-0.053347,-37.751606,104.408369,-108.538791,126.07823,h
-110.565463,-473.63345,498.788371,-504.395712,655.103358,h
-100.929718,-306.701684,699.408351,-705.753027,869.819288,h
11.429457,25.917369,298.550826,-303.335617,324.667901,h
-11.893993,-1.699315,278.569022,-282.750886,302.67432,h
50.632522,156.426358,610.793168,-616.026213,722.903794,h
89.133759,-101.700654,516.852794,-522.94459,608.088917,h
-1.120117,-75.44311,393.91356,-397.732386,406.68501,h
110.959851,-210.936076,370.61332,-376.731443,495.170809,h
50.00015,-454.113584,426.476981,-431.533704,514.300444,h
26.521335,73.568685,186.594526,-191.091969,230.143999,h
-16.115694,22.601011,439.698072,-443.740678,472.126912,h
18.038097,-24.852851,110.982195,-115.778936,140.499978,h
41.091,235.892156,206.710738,-211.789977,263.432803,h
22.736804,25.983014,296.135135,-300.438069,324.302958,h
10.533987,-11.750406,439.893274,-444.75081,464.011562,h
