@relation 'magic04_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A12-M-1'

@attribute 0.449fSize-0.442fConc-0.429fConc1+0.408fLength+0.395fWidth+0.257fDist-0.145fAsym-0.097fAlpha+0.012fM3Trans+0.005fM3Long numeric
@attribute '0.6  fM3Long+0.487fAsym-0.457fAlpha-0.245fWidth-0.226fLength-0.196fConc1-0.188fConc+0.093fSize-0.031fM3Trans+0.012fDist' numeric
@attribute -0.603fM3Trans-0.47fAlpha+0.454fDist-0.377fAsym-0.153fWidth+0.139fConc1+0.129fConc-0.071fSize-0.058fM3Long-0.001fLength numeric
@attribute -0.795fM3Trans+0.386fAlpha-0.364fDist+0.214fAsym-0.116fConc1-0.109fConc+0.095fWidth+0.057fSize+0.054fM3Long+0.025fLength numeric
@attribute 0.599fM3Long+0.526fAlpha+0.521fDist+0.206fConc1+0.181fConc+0.119fLength+0.058fWidth-0.023fAsym+0.016fSize+0.008fM3Trans numeric
@attribute 0.722fAsym-0.46fM3Long+0.459fDist+0.169fWidth+0.116fConc1+0.104fConc-0.057fM3Trans+0.028fSize+0.015fLength-0.003fAlpha numeric
@attribute 0.495fWidth+0.437fLength+0.389fConc1-0.365fAlpha+0.331fConc-0.319fDist+0.234fM3Long+0.114fAsym-0.014fM3Trans+0.001fSize numeric
@attribute class {g,h}

@data
2.00785,-1.529271,1.858244,0.504648,-1.378828,0.508134,-0.56617,h
-3.257731,-1.065858,-0.286199,0.587533,1.361638,0.368755,0.099868,h
1.463584,1.460457,0.858511,1.031563,1.014125,2.17338,1.788575,h
-0.325451,-2.286323,-0.276155,1.240121,-1.031292,-0.609197,-0.307003,h
-1.565027,-0.145243,-1.337197,0.766389,0.940854,-0.123267,-0.348697,h
2.604664,1.422366,-1.888285,-0.463319,2.842598,1.962388,-0.031686,h
-1.896476,-1.166067,-1.301905,0.821928,0.148242,-0.233036,-0.116955,h
-1.443706,-0.137434,-0.680945,-0.224996,-0.55003,-0.520978,0.198957,h
0.250854,-0.945528,0.333571,0.682358,-0.539731,0.342488,-0.911315,h
3.820635,-0.62691,1.957843,1.640649,0.060646,0.286969,0.332548,h
-2.589506,-1.230429,-0.392101,0.448157,-0.705201,-1.064283,0.481843,h
1.196796,-0.486034,-1.862665,2.078988,0.241616,-0.83892,-0.944033,h
2.538572,0.323845,0.21979,-0.851083,1.000634,-1.109948,0.259026,h
6.203257,-3.570971,-2.09127,-2.363531,-0.872575,-0.501817,0.053712,h
-2.504751,-1.513107,-0.132311,0.456482,1.838677,0.989604,-0.61681,h
1.753608,0.966935,-2.560631,0.882432,2.027996,-0.841077,0.180372,h
0.136261,-1.297964,-1.064993,0.288134,-0.711088,-0.018648,-1.053227,h
1.979696,-2.041185,-1.190221,2.319726,-0.782175,-1.72812,0.2252,h
-2.747452,0.24911,0.87955,-1.226063,0.519904,0.591721,1.290901,h
-0.67024,-0.135803,-1.861384,0.807638,0.139057,-0.368725,-0.820963,h
-1.480015,0.302915,0.479438,-0.853092,-0.586216,0.413839,0.472416,h
0.838535,0.624293,-1.452709,0.481686,0.671211,-0.02887,-0.354818,h
-1.091773,0.587543,0.845415,-0.151254,0.3432,0.592619,0.093033,h
5.169453,-1.927165,1.090679,0.972313,4.191628,-4.957656,2.517885,h
1.646209,0.651724,1.774925,0.053227,0.399153,-0.782965,-0.354497,h
3.983953,-1.990809,0.717962,-2.273252,-0.047452,0.656793,-0.383218,h
0.48073,-0.544551,-1.727684,2.155774,0.06138,-1.867347,-0.84653,h
0.278457,-0.76772,-1.932087,0.623756,-0.871309,-0.364789,-0.829674,h
-3.201897,-1.52077,-0.226129,0.445597,1.687725,0.120832,0.132785,h
1.061766,-1.03867,1.871897,-0.360322,-0.508517,0.961858,0.165816,h
-2.070955,-1.313369,-0.082632,0.462837,1.549723,0.649334,-0.953034,h
1.600886,0.640626,1.559068,-0.414028,0.871915,-0.305877,0.107248,h
3.439672,-2.035383,0.04315,-2.493562,0.570244,2.362457,-0.604394,h
-0.245913,0.021839,-0.241822,1.26786,0.184552,1.45633,-0.735084,h
-1.878024,0.143222,1.240127,-0.458022,0.590533,0.532082,0.477526,h
-2.540643,-0.193818,-0.250453,0.048309,0.07396,0.068472,0.508846,h
-0.659782,-0.133018,-0.516901,0.735281,-0.601485,-0.244304,-0.597872,h
2.258751,-2.911045,1.956817,-2.113115,0.072358,0.417193,-0.703264,h
-3.320331,-0.383023,0.485861,0.148441,-0.403772,-0.531659,1.222565,h
1.227202,-0.82678,0.653954,0.991445,-0.448539,0.668658,-0.870902,h
0.190235,-0.096222,-0.536127,0.961689,1.499409,0.086455,-1.098933,h
2.15324,-1.814114,-0.103708,1.40495,0.124707,0.289811,-1.853111,h
-1.494001,-0.480504,0.182187,-0.903431,-0.135248,0.290295,0.156233,h
-2.047174,-0.592206,0.19237,-0.456154,0.848423,0.375366,-0.235416,h
4.022873,-0.905355,1.268355,1.365036,-0.189949,1.928804,-0.221428,h
-0.909325,0.849071,0.122788,0.085388,-0.279421,0.118089,0.135438,h
-2.102468,-1.137619,-0.011628,-0.191166,0.917549,0.30905,-0.683171,h
-3.826057,-1.220863,-1.001888,0.097535,1.17491,-0.027172,0.347244,h
-0.536868,0.089127,0.945495,0.047057,0.393836,0.342025,-0.452774,h
2.706955,-2.661968,-0.962819,-1.877305,0.345616,2.511094,0.083437,h
-0.388983,0.616926,-0.941498,0.285016,0.368828,0.392864,-0.675505,h
-0.879136,-0.556594,-0.482241,0.854533,0.084317,-1.213534,-0.246347,h
-0.171384,-0.621302,-2.435626,0.337813,0.645785,-0.346968,-0.873107,h
2.159278,-1.019297,0.516099,-0.753486,1.924957,-2.271566,0.549545,h
-1.358618,-0.690277,-0.851689,0.40589,-0.383367,-0.175802,-0.433074,h
-0.650644,-1.363274,-0.539387,1.159711,0.060444,-0.293136,-0.827516,h
1.482798,-0.426821,0.535985,1.998445,-1.597851,-0.04793,0.173519,h
4.343438,-2.308257,-3.222472,-0.312371,-1.426459,-0.330008,0.410702,h
-2.617641,-0.897854,-0.207961,-0.044731,1.62257,0.636298,-0.114376,h
-1.74493,-0.809715,-1.777255,0.953946,0.313695,-0.402101,-0.298628,h
-0.290437,0.459708,-2.203386,2.256162,0.940477,-0.277479,-0.060741,h
-0.394587,-1.469379,-0.341408,1.049469,0.70623,-0.225248,-1.389405,h
2.155382,-0.882653,-1.096709,-1.024176,1.512882,-0.892662,-0.687591,h
-2.555528,-0.952165,-0.99994,1.095214,0.544676,-0.371361,0.032992,h
2.884157,-2.924403,1.419585,2.223589,3.423038,-3.926835,1.935541,h
-1.65958,-0.600962,-0.790421,-0.001098,1.172036,0.407602,-0.464645,h
1.534152,0.446365,-0.070285,2.401772,-0.022198,-0.352446,0.063994,h
0.476638,1.895865,-0.505117,-0.161021,-0.043478,0.662327,-0.072032,h
-1.447355,-0.808856,-1.448423,0.672876,0.64445,-0.96039,-0.306126,h
2.07456,-2.173069,1.454507,-1.223102,3.226337,-3.675966,1.741632,h
-2.818348,-0.062259,0.189127,-0.76177,-0.84507,-0.639055,1.02951,h
4.742829,2.708659,-5.861479,-1.194779,0.498875,-0.06272,3.704695,h
-1.799904,-0.454402,-0.50465,0.537404,1.030081,-0.101384,-0.329537,h
0.095825,0.28216,-1.069767,-0.100655,1.323873,0.206162,-1.631685,h
-2.568065,-0.140036,0.20138,0.684,-0.837768,-1.039996,1.079664,h
1.462275,-2.260522,-0.376106,-0.612176,0.356465,-1.006017,-1.8396,h
-1.677033,0.549152,0.053102,-0.63858,-0.459591,0.341433,0.932314,h
-1.482158,-0.686954,-0.468758,-0.099017,-0.069011,-0.09336,-0.422839,h
3.281644,-3.387026,0.534159,-1.89952,-0.374013,1.89448,-0.373108,h
-1.421561,0.357435,0.600633,-0.063436,0.536389,0.882539,-0.127227,h
2.713232,1.665543,-0.956529,3.176686,0.612103,0.313734,1.017678,h
-0.818793,0.255663,-1.487253,0.992265,0.213044,-0.02888,-0.316632,h
-1.030156,-0.812434,-0.190885,0.286343,0.213212,-0.269383,-1.033255,h
1.129108,-1.221042,-2.393452,0.134402,-1.12786,-0.898614,-0.750181,h
0.066544,0.727146,-1.082362,0.399969,-0.812017,-0.92196,-0.293753,h
4.031091,-4.20831,-0.522342,-2.804098,-1.45536,1.142934,0.298601,h
2.785579,1.049843,-1.776575,-1.172848,0.946854,-0.450625,0.249726,h
-0.618622,-0.471414,-1.736785,1.484642,-0.200426,0.388991,-0.612709,h
1.825254,-1.925189,-1.54146,-0.055088,0.032274,-1.08154,-1.679095,h
-3.914471,-2.181536,0.076106,-0.608312,2.21001,0.864921,0.400759,h
0.026452,-0.706908,1.90195,0.05017,0.606728,1.014807,-0.090974,h
4.717191,-1.526708,-2.606394,-0.931464,-2.480111,1.736541,1.246596,h
0.186188,1.017025,0.398674,0.401521,0.07714,0.185657,-0.463829,h
2.150214,2.339725,-2.089555,2.931018,1.74686,-0.13827,1.681543,h
0.986217,0.976447,0.428374,1.327747,0.791701,1.521915,1.255815,h
-0.776532,0.217194,-0.288586,0.594517,-0.524734,-0.691917,-0.00598,h
1.607928,-0.521095,-0.588234,-1.231278,1.248505,-0.554514,-0.28593,h
1.840819,-0.54583,1.154361,0.585647,0.78699,-1.457351,-0.389045,h
0.194088,0.669494,0.403706,-0.752192,0.119466,-0.361451,-0.746887,h
2.17681,0.336312,0.928056,1.401907,2.031345,0.771575,-0.331725,h
-1.560085,-0.13603,-0.11541,-0.396319,-1.262604,-0.743252,0.188178,h
-2.515631,-0.964051,-0.357148,-0.157619,0.981016,-0.013061,-0.041777,h
-0.977382,-0.441595,-1.53377,0.64925,0.397777,-0.802703,-0.460475,h
0.774378,-0.348101,0.828968,0.10124,-0.683338,0.380523,-0.452499,h
4.812291,-2.597092,-2.039692,-2.046186,0.405845,2.44901,0.432464,h
2.935552,-0.902392,1.479486,1.753165,1.553425,-1.161568,-0.341582,h
-1.29082,-0.424925,0.695065,0.25534,0.550717,0.792918,-0.431062,h
-0.85807,0.595992,-0.028641,0.349975,-0.467514,-0.5305,-0.006712,h
-0.641814,0.606448,-0.246128,-0.377003,0.339725,0.344231,-0.307175,h
3.316437,0.518512,-0.550168,-0.874968,1.002169,-0.053924,0.244648,h
1.04763,-1.738374,-2.405377,-0.133957,-0.4982,-0.377799,-0.189257,h
-2.40448,-1.159191,-0.052487,-0.550827,0.96375,0.198247,-0.389765,h
-2.73585,0.285916,0.682527,-0.582404,0.50034,0.387425,0.880314,h
-2.06804,0.372079,0.847518,-1.668453,0.466782,0.515914,0.578492,h
-3.882777,-0.913084,0.17332,-0.527225,0.520657,0.141107,1.501258,h
-0.022474,-1.46088,-1.151712,0.675117,0.302041,-0.0751,-1.883931,h
-2.274172,0.346928,-0.27055,-0.199572,-0.35737,-0.111017,0.729998,h
-3.201918,-0.163616,1.14263,-0.836973,0.706419,0.654388,1.421257,h
1.562755,-2.551226,2.514073,-0.79835,0.212326,0.460067,-0.528826,h
7.185726,-6.554981,1.699468,1.898238,-0.729657,-1.01213,0.368437,h
-0.422139,-0.993097,-0.425388,1.171981,-0.554492,-0.676788,-0.591014,h
-0.266136,0.269682,0.457984,0.281016,0.016948,-0.103064,-0.543747,h
-2.647981,-1.045632,0.457675,0.09492,1.492443,1.100026,-0.073814,h
-0.481847,-2.169292,-1.178219,0.479657,-0.455923,-0.498,-0.472992,h
4.110192,-0.542663,1.58608,0.356856,1.398346,-3.265423,1.354445,h
3.509114,-0.502857,2.158301,0.717372,1.75077,-0.49358,0.681206,h
0.263191,1.75132,-0.478233,0.011471,-0.081211,0.972683,0.482608,h
0.024837,1.025456,-0.151919,1.823482,-0.48631,-0.71193,1.624413,h
3.239074,0.357436,0.077963,2.715231,2.260201,1.946312,0.95706,h
0.51666,1.023428,-1.370734,1.79744,1.571123,-0.017422,0.078948,h
1.888331,0.058189,-0.031707,-0.674457,0.601236,-0.546832,-0.646804,h
-1.995656,0.12188,0.763643,-0.314021,-0.767951,0.085285,0.344713,h
-0.764697,-0.501739,-0.344953,1.154715,1.101963,0.249789,-0.782717,h
-0.001245,-0.863832,-0.95513,0.405047,0.582375,-2.864529,0.298263,h
0.665268,-0.910923,-0.040488,-0.903284,-1.236087,-0.317837,0.027449,h
3.884455,-3.871917,-0.137289,-4.365231,-0.570073,1.394117,0.163234,h
-1.918796,-1.120651,-1.635722,1.242611,-0.055137,-1.214301,-0.755632,h
7.890155,-5.799578,-3.110432,-4.063831,0.301966,-0.53779,1.46422,h
2.443997,-1.142142,-2.873354,-0.181566,0.928521,3.188274,0.837032,h
-2.66528,-0.35193,0.092427,0.265435,0.958742,0.308439,0.929641,h
0.008393,0.98297,-1.497195,0.47894,-0.161502,-0.249848,-0.054663,h
-0.690648,-0.695263,0.787553,0.162702,-0.893492,-0.075408,-0.004877,h
2.682635,1.724884,-0.50016,3.413322,-0.909032,-0.532792,2.406573,h
1.969337,-0.682113,0.744333,-1.518285,-0.231137,0.10418,-0.241077,h
1.616699,-1.267391,-2.352835,0.862054,-0.751257,-0.613407,-1.03902,h
1.316134,1.035185,0.616626,-1.203447,0.71898,0.526849,-0.330829,h
-0.675526,-0.792439,-0.54154,0.894065,1.070109,-0.456712,-0.830079,h
-0.166339,1.13243,-0.259436,0.092206,0.053239,0.601964,-0.701222,h
-0.235209,-1.360005,0.075605,0.996291,0.634842,0.567688,-1.125712,h
0.682994,-0.304771,0.84377,0.411761,-0.479284,0.789993,-1.051243,h
-2.592877,-1.699647,0.048452,0.554642,1.820611,0.800682,-0.497973,h
-2.067757,-0.24005,0.381744,-0.736762,0.295364,0.236132,0.211238,h
-2.15149,-0.266702,-0.214414,-0.401007,-1.317216,-0.127349,0.479178,h
2.165291,-2.703813,2.254271,-0.551315,-0.090966,0.490594,-0.726833,h
1.108297,1.414566,0.379095,0.218299,0.780789,0.613048,0.337212,h
2.185576,-1.54365,1.0882,0.468628,2.1875,-1.990172,-0.669451,h
-1.407741,-0.252334,-0.657777,0.057264,-0.68085,-0.182592,0.023521,h
-1.377569,-0.918374,-0.643301,0.385635,0.200695,0.192447,-0.678601,h
1.064273,1.217313,-0.909017,-0.269585,0.603638,0.172749,0.229524,h
4.232372,-2.555182,1.380128,-2.083877,-0.459121,-2.129103,-0.059828,h
5.575684,-4.220383,2.005116,3.279651,-0.569918,1.670692,-0.1583,h
4.604908,-0.100145,2.608169,1.738029,0.739102,-1.002069,1.030917,h
-2.824398,-0.760282,0.676218,-1.135072,0.760906,0.689545,0.61048,h
0.130824,-2.032486,0.3244,0.765251,0.024543,0.76073,-1.018682,h
0.374248,0.069017,0.207194,0.442583,1.089532,-0.406502,-0.820616,h
-0.515984,1.068275,0.505502,-1.454619,1.015802,1.168811,0.508895,h
-2.357296,-0.342494,-1.055721,0.456325,-0.434014,-0.77097,-0.140037,h
2.592909,-0.956823,-1.820974,-1.040423,-2.478774,-0.661701,0.195572,h
-2.229997,-0.39912,0.605723,0.409978,0.158395,0.683236,0.348655,h
0.337764,-0.442686,-1.180198,-0.023556,1.099204,-0.184808,-1.629419,h
1.722712,0.770693,0.467293,-1.556076,1.51843,0.344821,-0.132873,h
-1.368341,0.112536,0.616782,-1.289527,0.709317,0.706907,0.618832,h
2.309714,-2.309691,1.090421,-0.225138,-1.780564,-1.33292,-0.615615,h
-1.075127,0.60918,0.585251,-0.351035,-0.041484,0.20706,-0.09643,h
-1.664761,-1.213317,-1.329286,0.890072,0.591134,-0.918552,-0.728622,h
4.340306,-2.553443,-2.017289,-2.286552,0.610443,2.411878,1.147524,h
-2.028389,-1.030646,-1.414272,0.51017,1.213148,0.22359,-0.257383,h
2.270506,-2.849539,0.663539,-1.934875,-1.558467,0.63698,0.422448,h
4.159743,-2.10998,-0.961466,-2.057701,3.123169,-4.056208,-0.061973,h
-2.799749,-0.531688,-0.633816,-0.099327,-0.048687,-0.077544,0.812757,h
0.794031,-1.37669,1.800902,-0.121205,-0.399757,0.772387,0.521377,h
0.876114,-0.544079,0.343447,0.359154,-2.135558,-0.033216,-0.175076,h
-0.676899,-0.925536,-0.179799,-0.40653,0.526714,0.225179,-0.954233,h
1.151841,-0.071656,-1.756331,0.611699,-0.694411,0.353787,-0.646974,h
-0.854903,0.827441,0.295226,0.129534,-0.807112,-0.252585,0.490283,h
-3.915182,-1.414713,-0.975114,0.632751,0.810595,-0.16926,0.516921,h
2.253667,0.249653,-0.815412,1.811924,0.121125,-0.633928,-0.282844,h
-0.178623,-1.136897,-1.241565,0.338109,-0.982555,-0.417857,-0.721555,h
-0.363335,0.740226,0.360865,-0.754891,0.784384,0.01003,-0.687328,h
0.497721,-3.573421,-0.025726,2.195168,-3.000264,0.411866,1.047018,h
4.680637,-4.616159,-2.212862,-2.375164,-0.681683,-1.221323,0.441363,h
1.300846,-1.338181,-0.168232,1.052221,-1.609926,0.528034,0.11656,h
1.301731,0.675542,-0.589662,1.06153,-0.192741,-1.290189,-0.033742,h
3.419388,-1.337335,0.328357,-1.891764,-0.561756,2.054634,-0.617197,h
-0.29327,0.498079,-0.164546,0.972839,-0.577933,-0.18682,-0.397993,h
-1.527431,-0.167266,-0.858611,0.217943,0.571933,0.22952,-0.051478,h
-2.360845,-1.305249,-0.833123,0.593697,0.427247,-0.778913,0.056499,h
4.198321,-5.159163,-0.269249,-2.018851,-2.465921,1.169948,1.970891,h
-1.988301,-0.481721,-0.039286,-0.4873,-0.977347,-0.390376,0.37362,h
-2.969197,-0.828202,-0.377283,0.83396,0.40557,-0.111499,0.720012,h
4.094342,-5.358184,-1.168703,-2.114225,-0.640795,-0.538738,-0.146436,h
5.739961,-2.014508,-1.738382,-1.500161,1.121746,-3.905316,1.294638,h
-0.891846,-0.07441,-1.251814,0.667585,0.656255,-0.210757,-0.655338,h
1.379042,-1.913998,-0.265787,-1.109396,-0.610507,-0.434913,-0.691353,h
0.192158,1.483546,0.064706,0.476338,-0.626599,0.380802,-0.055703,h
0.328204,1.702724,-1.278168,-0.169994,-0.616127,0.244528,0.772198,h
0.863935,-2.801334,-0.832172,0.290185,0.053283,0.141104,-1.400171,h
-0.356642,0.672302,0.06176,-0.666014,0.010204,0.022293,-0.14374,h
0.857481,-0.292805,0.778287,0.157865,1.178869,-0.606826,-0.856948,h
-3.025134,-0.887689,-0.911858,0.119554,0.8292,0.214602,0.094944,h
-1.44072,-0.575817,-0.993971,0.834847,1.218852,-0.494101,-0.66387,h
-0.492756,0.24677,1.313682,-1.50803,0.402002,-0.103404,-0.296236,h
1.550702,0.289941,-1.478691,-0.621216,1.164353,0.145504,-0.70181,h
7.049461,-5.740942,1.627792,1.309812,0.016633,-0.052317,-0.129151,h
3.975575,-0.255153,-0.375082,-1.904918,0.480276,-0.620983,0.649016,h
2.314446,0.575867,2.02542,1.121195,0.960343,1.616365,1.181105,h
4.527857,-3.162522,2.815331,1.149448,-0.011166,-0.402216,-0.365086,h
-1.429487,-0.253184,-0.582089,-0.168265,0.141283,0.226961,-0.490464,h
2.699321,-0.794945,-1.799626,-0.985498,-1.381048,1.35023,0.177985,h
-0.693091,0.062697,0.507279,-1.184201,0.066953,0.180673,-0.190845,h
-1.198213,-0.867487,-0.96416,-0.110036,-0.054281,-0.0834,-0.264278,h
-2.475702,-0.69005,0.186418,0.149698,0.154353,-0.115648,0.06188,h
-3.122687,-0.61044,1.045546,-0.905835,1.045025,0.988387,0.689464,h
-0.139437,0.551714,-0.341291,-0.160006,0.347163,-0.180901,-0.338277,h
-3.264836,-1.311568,0.182413,-0.180922,1.101407,0.592083,0.362885,h
-1.020219,0.362006,0.785769,0.425279,0.290956,0.950611,0.046989,h
-0.765651,0.06442,0.229033,0.380029,1.075068,0.339764,-0.698244,h
4.639819,0.430114,-3.2246,1.073024,2.163179,-0.199956,1.215041,h
2.489916,-0.22561,2.35371,1.555162,0.546435,-0.105501,0.529993,h
-0.438958,0.334441,-0.266421,-0.702017,0.281357,0.073247,-0.213961,h
0.253012,-0.851824,-0.825412,-0.190291,-0.037638,0.797982,-0.550416,h
-1.813666,-1.110065,-0.61024,0.09798,0.447949,0.008107,-0.625539,h
0.833582,0.499711,0.105112,0.634946,0.581343,0.006176,-1.182038,h
1.15319,1.921197,0.389743,0.446813,0.339313,0.397239,0.523028,h
3.409843,-2.76312,-2.050365,-2.149843,1.026798,0.629481,-0.371595,h
-2.930762,-0.016234,-0.204837,-0.54249,-0.521538,-0.452441,1.678492,h
-1.620456,-0.450971,-1.430002,0.296465,0.191887,-0.485205,-0.10472,h
3.474509,-3.153862,-1.359832,-1.684671,-0.173758,2.276804,0.146425,h
2.249763,-1.204082,2.660845,0.959846,-0.54613,1.890707,0.509622,h
3.240512,-0.796421,1.008923,1.815316,1.772385,-2.080808,1.87967,h
0.100516,1.373324,0.838049,0.482083,0.754692,0.231054,0.706192,h
-1.013257,-0.100659,0.306828,-0.544615,0.044451,0.35882,-0.583469,h
-2.658722,-0.167239,0.085479,0.262729,0.140209,0.14662,1.046865,h
-1.682407,0.022055,1.036069,-0.228627,1.204285,0.785862,0.288157,h
-1.378348,-0.221678,-0.265512,-0.105932,0.559683,0.098083,-0.349227,h
0.478037,-0.689343,-2.175719,0.694531,0.245665,1.840288,-1.312523,h
-0.775993,-0.361598,-0.89623,-0.067391,1.486147,-0.194892,-1.086706,h
-1.623597,0.227884,-0.634073,0.285989,-0.693039,-0.989985,0.609508,h
-2.592908,-1.327494,0.226735,0.320032,1.485746,0.698345,-0.264632,h
0.46985,1.297426,0.808951,-0.041938,0.2582,0.525659,0.141373,h
2.460784,-0.337261,1.158565,0.791749,-0.763639,1.043306,-0.171851,h
-2.955698,-0.66964,1.236623,-1.286595,1.212859,0.898259,0.853667,h
-1.815653,-0.301005,0.191644,-0.892391,-0.643984,-0.044313,0.595014,h
0.442224,0.517738,-1.239172,0.638525,0.08293,-0.286706,-0.855194,h
0.49904,-1.132106,-1.577838,0.291343,-0.322862,-0.428989,-1.220521,h
-3.501592,-1.80009,-0.437187,-0.834154,2.287253,0.709436,-0.311105,h
-1.093573,-0.174035,-0.759311,0.836822,0.998802,0.093096,-0.882084,h
6.244095,-5.563633,2.747322,1.982275,-2.824855,1.676544,0.510716,h
0.390808,-0.465861,0.821074,-0.233176,-0.600836,0.095839,-0.516319,h
-1.197478,-0.834414,-0.637841,1.203712,-0.596276,-0.148657,-0.152608,h
-0.829774,0.060914,-1.337076,0.109278,0.54485,-0.194425,-0.176502,h
-1.790982,-0.842888,-0.141557,-0.092288,0.613539,0.109945,-0.577812,h
-0.076354,-0.696812,-1.954303,0.410504,1.00755,-0.232938,-1.130808,h
-1.479494,0.430757,1.014356,-0.993937,0.051719,0.358751,0.304479,h
-1.307096,0.538309,0.52064,-0.030763,-0.147866,0.281296,0.315834,h
2.260957,-1.330744,-0.647078,-1.290922,1.008348,-2.737432,-0.257965,h
1.117494,-3.007366,0.194611,-1.029407,0.836617,0.038239,0.135432,h
4.973413,-3.899559,-1.492894,-0.016012,0.012277,-0.465927,-0.903594,h
-1.258807,-1.316731,-0.393485,0.600993,0.907251,0.326608,-1.16925,h
-0.823668,-0.785974,-1.400339,0.285222,0.895679,-0.082837,-1.111992,h
3.418523,-4.182866,-2.836677,-1.301848,-0.107738,1.505414,-0.060738,h
-0.532942,0.390742,-0.001035,1.125521,-0.62962,-0.787351,-0.478653,h
0.918213,-1.365804,0.441829,0.550972,-1.572268,0.396668,-0.080545,h
-1.550268,0.734205,0.443252,-0.139451,-0.51956,-0.149028,0.668835,h
-1.278393,-0.709529,-1.478053,1.149298,0.329111,-0.36684,-0.948867,h
2.771839,-3.143233,2.836944,0.863627,-0.438282,0.880253,-0.500504,h
-3.013235,-0.946429,0.092346,0.303772,1.564223,0.684111,-0.145583,h
-3.876277,-1.175818,0.465034,0.120553,1.276875,0.521643,1.124648,h
2.063754,-1.007684,-1.497264,0.096287,1.8429,0.130186,-0.772782,h
5.646748,-5.562266,2.845603,1.382205,-2.115777,1.300502,-0.265038,h
-1.520012,-0.748769,-1.27268,0.199016,0.83295,0.267535,-0.581146,h
3.529617,-3.299109,-1.78716,-1.045215,-0.118429,0.260501,-0.925336,h
-2.613594,-0.71461,-0.652273,-0.029265,-0.685918,-0.362057,0.518258,h
0.960551,0.267112,-0.721834,1.536206,0.577721,0.172461,-0.956685,h
-0.721395,-0.516114,0.935563,0.354755,-0.521894,-0.017381,-0.288461,h
-2.838873,-0.760029,0.951408,-0.270248,1.526279,1.091827,0.194581,h
0.582783,-1.561048,-1.002633,2.089531,-0.140905,0.168649,-1.245457,h
-1.68308,-0.614703,0.241725,0.290755,1.041084,-0.009782,-0.525058,h
-1.17225,-0.619849,-0.983384,0.805136,1.469558,-0.175277,-0.671142,h
1.4901,-1.074959,1.007347,0.937537,-0.288777,0.941488,-0.336674,h
0.477029,-4.382094,1.440263,-0.184457,-0.103764,-0.453494,0.964465,h
-1.676687,-0.682227,-0.605079,0.779853,1.634506,0.661554,-0.840046,h
-3.083362,-1.370701,-0.852576,1.397176,0.92233,-0.571041,-0.012131,h
-0.273654,-0.510986,-1.508682,2.248243,-0.371297,-0.094585,-0.881583,h
0.892398,1.411606,-1.647737,2.640598,-0.546476,0.41182,0.302487,h
-0.901486,-1.139484,0.044176,0.631644,0.596367,0.114882,-1.279656,h
1.082658,1.531347,-1.272749,0.645224,1.016027,-1.602933,1.144075,h
0.268627,-3.203832,1.296193,-1.829952,-0.722979,2.237097,0.693283,h
0.876578,-1.203788,-0.584164,2.385344,-0.095189,-0.397877,-0.895959,h
-2.340558,0.077996,-0.190144,-0.330694,-0.237384,-0.262564,0.652985,h
-1.430959,-0.349128,-0.692245,-0.520096,0.660815,0.150104,-0.151105,h
-0.755419,-0.150533,-0.576239,1.302379,0.057198,-1.03282,-0.432519,h
5.3682,-4.896035,0.705685,-2.277467,-1.747879,1.229027,-0.379176,h
4.201606,1.930483,-0.508798,3.212645,0.521913,-0.278384,1.57737,h
-1.920363,0.155864,-0.290602,-0.432401,-0.104438,0.061884,0.509994,h
4.905478,-0.074435,0.082821,2.116513,2.230072,0.59938,0.062989,h
-1.034584,-0.062423,1.112828,-0.655181,0.224648,0.054118,-0.03423,h
0.241328,0.280011,-0.603953,1.078797,0.415602,-0.012143,-0.590078,h
-0.138289,-0.588649,-0.221737,0.76252,-0.832817,-0.317746,-0.512152,h
-0.229917,-0.640856,0.095832,1.095185,0.205409,-1.879076,0.173609,h
-0.75905,-0.035195,-0.064936,0.673729,-0.045115,0.152434,-0.749091,h
-2.372718,-0.667535,0.415148,0.207813,1.171983,0.471417,-0.247644,h
-3.227554,-1.286389,0.319027,0.251881,1.172136,0.123749,0.329567,h
-3.657847,-1.831332,-0.005933,-0.046801,1.56249,0.635616,-0.149959,h
0.281394,0.056449,2.07423,-0.203309,0.475711,0.285976,0.335634,h
4.329066,-4.176586,0.649602,2.308133,-1.8404,0.058163,0.371857,h
-3.187942,-1.595445,0.707864,0.142205,1.161193,0.687423,0.174952,h
1.628568,0.128728,0.783188,0.139066,1.111437,-0.401167,-0.79147,h
-2.237921,-0.546403,0.1397,0.128802,1.158252,0.613718,-0.100641,h
3.969477,0.469416,0.883752,4.346935,0.704923,0.832214,0.832583,h
-0.493705,-1.334879,-0.702756,0.394167,-0.260026,-1.052633,-1.053894,h
5.416589,-3.382141,0.024878,3.147724,-1.071044,1.01094,0.150574,h
4.700596,-0.928336,0.439071,0.151226,-0.854552,0.018077,0.703718,h
1.790482,1.701218,-1.16248,0.418508,0.947618,0.268342,-0.019095,h
1.569369,-0.13281,0.92,-1.999189,1.528814,-1.802024,0.75864,h
2.255522,0.499001,-1.595342,1.83456,-1.015654,2.609914,0.10548,h
-2.307909,-0.589199,-0.23143,-0.200347,-0.459702,-0.196664,0.827585,h
-2.502787,-0.10562,0.089656,0.155644,0.400504,-0.178269,0.538531,h
