@relation magic04-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-P25.0-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute class {g,h}

@data
-12.147046,-50.893022,h
-50.032886,-28.43681,h
14.019392,29.975044,h
-25.739661,129.921824,h
-149.945544,-667.74092,h
-8.473366,-14.715504,h
11.598851,56.417398,h
-3.177101,88.030789,h
54.484429,-40.467462,h
-22.842632,24.207835,h
-31.615123,339.934197,h
-11.33506,-4.511992,h
-18.705456,-41.957892,h
31.949409,57.317891,h
51.986639,-0.650039,h
-25.721647,-150.385658,h
22.756896,37.136209,h
15.507917,-1.29211,h
1.511214,38.148939,h
-7.465485,-25.341462,h
23.968639,16.091964,h
-1.697237,27.29816,h
14.110152,17.323279,h
-112.390179,-468.181994,h
16.257029,117.725588,h
25.808769,37.297809,h
9.218667,-30.948803,h
39.531462,-63.112987,h
13.751617,41.296075,h
-5.68563,68.299267,h
79.197504,199.850084,h
-39.884107,-225.811274,h
-17.751616,-43.861762,h
-8.779939,-48.031847,h
-158.744362,-311.222857,h
4.452583,14.90551,h
-18.032901,51.277537,h
-18.664233,-113.53264,h
-6.648823,-34.559956,h
-62.880199,-261.765878,h
35.377657,-34.732122,h
17.919798,54.630268,h
-4.529486,62.629225,h
19.790932,33.429273,h
10.547843,-41.774987,h
-17.494926,17.18333,h
36.200901,42.858385,h
-11.673676,24.600664,h
30.878136,115.725243,h
37.960318,-107.735292,h
45.893457,-182.68702,h
28.746328,45.296939,h
10.378275,24.012113,h
-2.184636,-139.851498,h
-23.245507,20.69922,h
98.210052,204.582394,h
23.337999,27.407106,h
18.65107,-40.842797,h
22.784262,-152.198249,h
-10.910188,-31.941442,h
29.533198,41.701202,h
20.843326,-21.359651,h
63.521405,-195.870005,h
-10.492764,-71.442766,h
13.603873,5.160299,h
-69.796278,-38.173534,h
-34.684491,-243.529288,h
-4.043819,-231.627154,h
-11.244301,9.826444,h
23.755423,-39.572511,h
12.029266,33.367786,h
-11.578586,41.608883,h
58.126586,-284.602968,h
11.773269,-92.135577,h
-10.91677,-4.009871,h
15.371085,-61.783811,h
26.298593,10.940672,h
35.614429,-2.860828,h
-8.134057,-8.735252,h
-96.319172,-492.110449,h
-124.976472,-493.65336,h
-24.591831,82.012779,h
44.639279,-76.535341,h
14.844715,116.258368,h
-6.372908,43.537868,h
-2.283016,4.591147,h
-17.073344,-138.382892,h
18.308643,-175.965797,h
11.90681,22.588541,h
107.826225,-58.188593,h
15.666053,-23.24672,h
-39.444513,-148.318455,h
11.045115,-0.645189,h
-152.450782,-373.397418,h
40.071515,190.917898,h
20.913821,30.884544,h
-14.083478,-37.573898,h
27.337997,107.702383,h
-27.279454,-140.391898,h
23.047188,-130.296986,h
12.596513,-35.362935,h
-1.608036,-73.314766,h
218.059481,781.337819,h
-45.608881,-22.449284,h
-63.812909,-71.465802,h
-89.178273,-529.597917,h
37.789711,0.865679,h
-24.943437,18.409102,h
8.708405,-31.147123,h
12.68069,-5.11336,h
145.97603,-46.252165,h
13.738627,-7.14852,h
1.506884,-47.58671,h
-15.848958,-12.317479,h
-44.615031,-334.162657,h
76.75739,-15.941276,h
17.789028,92.902702,h
33.595031,-88.897854,h
-3.126352,128.820066,h
-4.990904,-15.103137,h
23.162715,12.038792,h
-10.254434,-21.822974,h
21.038528,153.475463,h
17.329688,4.291849,h
149.042279,-34.470236,h
-0.717762,47.399995,h
24.497607,-0.865852,h
-46.464168,119.490375,h
-74.393661,-314.400477,h
20.91434,67.722494,h
-12.506619,1.378712,h
-8.41794,-18.396631,h
-37.691158,-268.626531,h
14.771449,33.176914,h
13.866626,-157.947099,h
70.98741,-198.494928,h
-4.301202,94.668528,h
-7.765477,-44.753768,h
-21.153363,-104.682206,h
55.020326,156.940431,h
26.901867,-0.236598,h
-29.235632,41.50496,h
-3.177447,16.470937,h
-40.553025,-123.121966,h
23.290714,17.616342,h
-9.529397,-17.123747,h
-43.246191,31.164963,h
33.874757,-79.226256,h
41.552245,-103.049575,h
68.829101,-285.015542,h
31.672627,-7.694982,h
33.704323,119.411047,h
12.660599,53.000408,h
-39.819848,338.965807,h
0.965445,-9.420105,h
16.29548,50.53518,h
36.713588,82.002733,h
30.982405,-394.25131,h
90.23084,-148.776756,h
53.549122,336.573499,h
43.499417,-40.452566,h
15.763221,-99.181906,h
224.346306,464.980471,h
101.781368,245.797582,h
-122.15219,29.042682,h
17.378878,25.202898,h
-8.830688,-114.010859,h
23.952877,19.823148,h
-58.409083,-225.577621,h
-4.266561,51.193879,h
21.627426,41.589138,h
-43.203929,-29.371944,h
-27.602654,-145.8896,h
-14.115521,-24.375151,h
17.339907,36.19276,h
1.043387,161.36686,h
-5.848789,19.782099,h
-1.441759,14.426424,h
29.562297,49.526261,h
-20.488602,38.920221,h
130.297333,-25.391345,h
-82.52893,68.647929,h
-23.530257,-48.465726,h
-30.063379,-222.284472,h
-10.816138,40.703194,h
-46.836039,212.576328,h
24.289761,24.871557,h
-51.293645,-111.143795,h
-10.458296,19.019996,h
-64.997112,110.195324,h
-17.03368,-12.281626,h
-15.356016,-448.624022,h
-9.633667,-55.396701,h
82.268776,78.171783,h
105.030695,341.972994,h
27.5235,66.297536,h
85.606958,-185.945007,h
-58.683094,55.191626,h
-8.379835,11.786259,h
-36.798285,-636.986626,h
18.765904,65.877513,h
-19.278592,-145.892372,h
0.764008,14.964573,h
-4.720012,-73.321002,h
17.522292,79.335721,h
-22.858914,-179.285445,h
21.862985,61.216045,h
-35.477423,-19.461323,h
-19.756291,-332.192276,h
-8.454313,1.074738,h
121.452095,-186.603187,h
-35.429099,11.724598,h
11.283965,114.112357,h
3.129989,50.930608,h
-11.709703,14.845061,h
-25.016529,-8.222218,h
-4.33515,-51.482093,h
-4.02494,29.650978,h
93.551009,43.21207,h
6.738717,12.276083,h
-47.852407,-693.081689,h
78.439212,-229.065798,h
-11.787991,-4.321294,h
21.459417,25.105557,h
91.141033,-86.027326,h
-115.19766,-576.86212,h
-130.812271,-547.395952,h
100.165711,616.609741,h
-14.131629,-17.171032,h
-15.277035,-1.132415,h
30.567059,-173.127312,h
-56.251294,-414.342753,h
-8.891656,-2.713777,h
24.064768,59.816894,h
4.656445,7.712303,h
128.845874,-31.717834,h
30.181505,29.865232,h
189.779075,-174.721664,h
15.789375,13.364504,h
29.774646,119.662714,h
59.600561,79.203912,h
17.753348,69.760252,h
-72.034261,-393.817778,h
24.470241,100.558367,h
24.48964,60.933374,h
35.581173,-49.24411,h
9.109202,-20.147908,h
-89.747252,-188.408676,h
-16.927679,-7.833719,h
27.413861,19.538572,h
-4.233652,3.273576,h
17.623271,-13.949937,h
32.873978,16.44842,h
28.200732,79.46753,h
17.64267,49.035398,h
18.174756,13.353592,h
27.683368,47.197692,h
-12.833977,-10.863942,h
89.158701,-85.942283,h
14.592008,48.409434,h
17.850169,74.414965,h
-11.014284,25.130672,h
16.437335,30.113435,h
-16.415858,-25.489553,h
26.12816,-28.816302,h
23.282054,44.669244,h
-7.261796,23.356012,h
34.714109,69.771856,h
4.582487,31.85813,h
-19.173629,-51.801483,h
-38.977552,-70.763802,h
111.760232,249.183568,h
-19.148514,-51.783123,h
-10.382259,53.188855,h
57.6669,138.545532,h
-15.446949,-67.263154,h
-7.840821,33.335223,h
-8.791543,8.677228,h
119.067928,-81.647143,h
20.958161,-16.630286,h
-43.525917,-38.801402,h
-3.458905,45.364316,h
-4.442537,-14.043641,h
20.34311,-14.325965,h
83.469087,-91.861913,h
-13.651851,-12.853376,h
-96.531002,-119.547359,h
18.35714,48.862712,h
70.169882,-371.056205,h
-34.936331,-165.717252,h
30.900133,161.926659,h
22.222385,-180.288995,h
-11.305962,-13.418024,h
-12.522381,21.938502,h
38.365445,-4.479083,h
33.42962,-5.710225,h
31.191983,19.848609,h
-0.656101,-35.164615,h
-45.799061,95.178097,h
-18.890266,35.17189,h
10.550614,21.050133,h
-226.905238,-491.80197,h
-16.806262,-68.581071,h
29.949583,75.106746,h
17.191124,69.55102,h
-15.086509,7.302846,h
-7.950286,0.742877,h
-123.75555,-110.118941,h
-104.786129,-406.214585,h
-2.923529,80.778693,h
-12.464011,56.809534,h
-19.022768,-33.492147,h
82.209713,-129.865879,h
-53.068998,303.62435,h
23.564378,-32.905501,h
-10.828262,32.544195,h
32.812317,-245.888861,h
-47.51968,-87.801466,h
65.411592,-279.947908,h
19.646306,-32.348647,h
111.983147,127.690596,h
-33.657731,-307.473486,h
180.352562,224.371594,h
12.268116,63.921855,h
5.593312,10.177184,h
97.705159,-230.032455,h
-20.950194,-186.065558,h
1.313934,204.80375,h
-24.784088,-300.374503,h
-56.251294,-414.342753,h
-48.734194,-259.112203,h
-20.213206,37.714021,h
99.233174,53.99807,h
32.306558,45.582728,h
-12.791195,-17.32709,h
16.058189,105.849782,h
55.461652,102.183377,h
-15.84151,-34.138721,h
-11.625698,-5.401747,h
12.470073,-36.323184,h
-59.351665,-185.597211,h
-12.040178,5.400534,h
98.420323,21.536493,h
-15.182984,44.988461,h
18.868961,-111.005058,h
25.790583,47.193015,h
24.544719,-3.35325,h
5.956003,73.613199,h
-16.581788,-38.458803,h
22.902042,26.681377,h
-24.591831,-203.414818,h
11.380267,30.866531,h
20.982756,26.030992,h
-6.717586,51.157853,h
10.016969,-18.910704,h
15.289159,4.158654,h
-67.155074,-375.969167,h
68.069077,-69.884959,h
31.660157,47.900558,h
26.734551,27.144007,h
-4.75396,-151.037775,h
28.22602,10.361128,h
-4.698015,62.772812,h
12.493282,-5.5197,h
25.001634,31.653055,h
-5.759415,-64.084494,h
-13.600236,-15.018786,h
-10.238672,16.405119,h
7.287257,-7.203253,h
19.571481,-44.583334,h
-39.756455,-226.083379,h
-10.211825,-67.344907,h
13.403822,41.160802,h
59.429261,-69.066565,h
-6.807479,36.428319,h
20.063037,0.374989,h
24.616426,-0.281805,h
18.888534,42.532413,h
182.104358,-160.119437,h
-22.770926,6.105133,h
-12.395768,20.443396,h
-17.586724,144.623125,h
14.127126,-57.687165,h
-8.725899,-44.70094,h
26.089362,51.018076,h
-23.319812,-24.698352,h
22.732994,17.122708,h
22.129374,-30.374109,h
-11.30752,-47.884969,h
95.961677,-33.606809,h
-10.441149,-25.734811,h
-1.919632,53.861411,h
35.379043,204.927072,h
42.0994,-133.834873,h
34.038609,67.082674,h
-75.554481,32.879001,h
67.299873,142.813478,h
53.293645,168.555044,h
24.338778,-25.171894,h
-15.198226,121.895154,h
-97.525892,-420.252164,h
-6.189657,14.901006,h
26.249576,69.932071,h
18.362337,34.573639,h
-160.483514,-0.626483,h
-57.498717,-58.999886,h
18.870347,71.143121,h
13.056026,67.05271,h
-11.548622,-47.093249,h
16.523418,31.548613,h
-44.991579,-184.011346,h
-3.710226,26.634265,h
-85.409504,-395.183846,h
-49.34786,-218.865751,h
-28.306733,129.353884,h
-31.749531,-356.285969,h
-3.040096,21.412825,h
-4.566379,-17.093436,h
26.378961,106.142325,h
43.391337,-148.520412,h
0.389192,37.303351,h
49.750042,107.558277,h
-9.443661,-12.500557,h
-18.731783,-53.700157,h
39.125469,136.161883,h
-11.000255,35.779493,h
-11.765302,-36.838642,h
0.086776,7.627952,h
-21.663625,53.167898,h
13.591749,7.930368,h
108.169691,-275.611719,h
123.833146,8.821681,h
32.870514,53.94836,h
48.135597,171.021484,h
55.435845,-60.79914,h
-41.741212,-307.508474,h
-5.064863,2.489823,h
31.458373,-181.714646,h
13.485921,-35.755071,h
32.627161,-766.714114,h
-11.255386,40.072381,h
-9.947341,3.735341,h
-12.512335,57.555529,h
-14.237111,-54.047433,h
-6.200222,37.699125,h
-1.487832,-70.297187,h
-10.407027,-72.845727,h
-29.951835,-190.750063,h
-28.722945,115.614911,h
19.201342,55.386481,h
-2.512166,1.274097,h
85.863648,41.709169,h
-34.690899,161.889593,h
15.440887,-86.722571,h
14.074991,40.030812,h
-16.209744,32.151886,h
-11.914604,6.948988,h
-1.740365,-23.286384,h
38.726751,27.499078,h
-15.445909,-25.962922,h
8.72815,167.134416,h
32.669076,-15.52593,h
16.247156,44.1524,h
-19.516748,67.15109,h
-14.462797,-67.058599,h
-112.756161,-358.896862,h
13.271666,-11.15025,h
-10.532774,1.289512,h
-58.810226,-135.598274,h
-4.034986,-46.624556,h
-23.927935,-12.507485,h
27.197528,17.013242,h
-93.240625,166.728077,h
38.961963,-2.972719,h
-153.122125,-55.207907,h
18.647779,87.509615,h
4.848703,48.395405,h
11.705719,-19.197532,h
15.757505,233.234151,h
-32.341719,-105.98696,h
36.720343,-66.932852,h
-0.420369,37.734979,h
-5.810857,-28.440967,h
10.586987,13.312716,h
18.138382,43.810147,h
35.516568,102.817827,h
0.005023,22.686575,h
-16.460545,-60.896482,h
-73.512566,-199.068237,h
-32.356788,-36.217009,h
-20.143751,6.245429,h
-43.473436,-237.42277,h
-88.090199,-394.653492,h
-7.458384,24.554245,h
-2.373083,27.754729,h
-4.029789,-106.486137,h
20.003974,85.844075,h
20.453268,16.019218,h
54.77628,-40.499332,h
-23.42235,13.264565,h
20.996959,38.91745,h
29.707269,22.707013,h
18.138556,21.412132,h
-4.370311,52.472479,h
-65.456798,56.164172,h
18.441318,0.093704,h
-11.954961,-23.94491,h
-27.448329,26.908968,h
17.558665,33.405025,h
-62.952945,-192.684763,h
-2.973238,58.061807,h
-18.759149,-57.267142,h
-14.06356,4.779421,h
1.855546,-28.991413,h
5.440545,38.523928,h
38.894067,62.044658,h
20.203333,26.077757,h
-46.096973,91.978306,h
-28.794825,-321.110615,h
16.801759,82.478181,h
-5.904042,139.634818,h
27.479159,50.660581,h
-24.389354,-187.810946,h
34.949668,61.120262,h
-9.809643,-50.542628,h
-66.47126,-199.298946,h
25.530429,34.436634,h
43.531287,-13.121671,h
-6.135617,15.586379,h
-7.186798,-65.93086,h
-1.684246,4.193641,h
-28.042942,-334.340365,h
-21.174668,-270.862089,h
17.365368,59.663435,h
-1.861435,-9.230445,h
25.43482,-4.68589,h
-19.06018,-33.060693,h
-51.239432,20.873464,h
2.824282,-38.787199,h
45.525916,-82.094359,h
-9.247419,26.961276,h
40.655909,104.158954,h
166.119954,-251.802082,h
126.068357,-7.747117,h
-3.292282,-28.690036,h
-89.26297,-491.785516,h
28.879522,44.690721,h
-86.05452,-423.485903,h
-5.634534,-0.343639,h
50.173875,311.480586,h
24.177524,46.7458,h
24.919535,-1.160128,h
-33.61339,3.277906,h
-90.853859,-299.278461,h
-11.979037,15.05793,h
-5.750755,24.071869,h
36.94984,-44.181325,h
-10.17805,-51.468756,h
-81.798178,-205.995054,h
58.826508,-31.352198,h
4.91123,19.779674,h
-49.761473,-233.045184,h
9.996012,-8.984321,h
29.908187,77.109343,h
16.370305,-33.474826,h
-4.2049,15.316872,h
-15.35134,6.447906,h
-2.41344,-0.564129,h
25.977818,21.249146,h
-12.612621,2.740104,h
-22.181509,-14.178222,h
-53.352188,-278.026717,h
27.098974,-335.915319,h
-17.798034,-27.321543,h
-10.203338,-92.917424,h
56.927314,31.665526,h
12.527404,-11.912179,h
40.553545,-83.672776,h
55.962908,5.822982,h
12.076205,48.547652,h
-5.730663,-83.045254,h
16.179953,32.866184,h
-36.106678,115.483795,h
-7.210354,-10.402697,h
-13.596252,-56.789962,h
9.529744,135.649196,h
23.596421,43.171366,h
28.125214,-361.827839,h
-26.79881,-8.497268,h
26.314702,90.330953,h
22.768154,76.51473,h
-36.685009,-198.602661,h
31.851375,14.561178,h
11.159777,0.867931,h
-4.002423,72.433152,h
-26.297208,-72.547814,h
123.482232,179.889238,h
-14.953661,-17.65566,h
-13.410577,225.887311,h
-18.599281,-62.857683,h
16.376021,-17.328302,h
52.208688,90.750109,h
35.509986,25.325181,h
-13.623792,7.014806,h
102.077895,-70.216993,h
-30.427803,5.082703,h
15.892086,54.250949,h
-76.013648,381.864029,h
-1.683727,-5.681646,h
42.802959,76.356421,h
78.825113,-99.791241,h
-9.413869,82.032178,h
25.080962,8.466091,h
22.813014,-32.039303,h
35.4918,-377.408328,h
-6.320946,-121.544414,h
19.289503,69.560546,h
4.84316,30.410136,h
-10.036368,-54.722413,h
35.841154,54.756015,h
24.658341,46.979973,h
23.196317,24.10218,h
-40.116895,-435.885308,h
58.154818,168.658794,h
-3.917206,68.176464,h
-38.968892,-12.826183,h
-9.381826,25.911826,h
19.269758,-16.454483,h
52.902721,114.298899,h
12.378794,11.537017,h
23.476736,-76.771593,h
-49.067614,-163.382794,h
-1.58067,-13.083739,h
-9.874075,-19.303879,h
-12.01004,-43.858298,h
-161.03829,-663.219402,h
82.241756,-21.696188,h
-32.050734,-161.116059,h
-129.221556,-481.986438,h
-3.124273,32.922302,h
-56.70717,-16.249581,h
-35.423557,39.13257,h
15.358441,0.39612,h
-63.973816,-452.465538,h
14.266903,29.75646,h
-27.636603,-149.96858,h
-5.704683,-9.00805,h
-11.685627,81.456791,h
39.531462,-63.112987,h
-96.538623,-238.375051,h
3.409022,-10.148432,h
127.466469,38.366831,h
19.345275,396.336526,h
-54.911034,-54.209726,h
26.220824,-205.496224,h
22.646218,31.838212,h
3.035592,-13.151115,h
-28.121404,26.164186,h
25.807037,36.707353,h
-34.541077,-13.937466,h
-12.409971,-28.526877,h
10.157092,-9.151983,h
-18.706842,81.285491,h
-6.90049,16.204375,h
12.10028,-42.957631,h
37.942132,-121.272309,h
20.151718,-6.248893,h
6.926644,19.476911,h
-5.585517,-11.554165,h
43.136206,240.783641,h
25.822453,16.784612,h
-17.341119,68.340143,h
-58.424672,13.724944,h
133.559131,44.267408,h
-24.941878,11.89278,h
-94.488048,-146.900772,h
22.392646,27.954954,h
54.823045,91.516369,h
62.151699,-111.281147,h
24.517872,24.248192,h
36.658509,-219.46989,h
-17.915814,-309.640628,h
28.682588,73.046991,h
138.939573,-387.047018,h
-17.384421,-7.060186,h
27.984398,61.920124,h
31.263517,74.549718,h
-9.446605,-33.02813,h
11.450934,37.979198,h
24.717924,22.32804,h
-19.092569,83.391665,h
-27.107288,-142.556615,h
-10.637736,46.705096,h
-8.841773,-12.011426,h
74.619866,146.787669,h
20.996613,10.539876,h
26.646043,134.391035,h
12.667873,5.400361,h
-2.636355,18.672027,h
-72.576393,-282.079543,h
-4.687103,-4.196066,h
16.593913,-4.126611,h
17.146957,-47.216571,h
-48.210941,57.077136,h
91.679181,23.877706,h
-4.161772,-24.141324,h
30.812837,-119.579056,h
99.413135,195.55685,h
-18.125219,6.063563,h
-8.572785,-34.064243,h
-5.311334,-17.506704,h
-13.013937,1.425478,h
54.858899,175.306232,h
-39.061556,-401.698609,h
-94.679959,-230.712978,h
51.11663,56.251468,h
-33.706228,-374.244045,h
15.497351,62.704916,h
12.060616,32.033933,h
0.492249,15.693246,h
13.440887,-55.543925,h
151.057347,-336.609006,h
40.984133,-64.419992,h
-2.726768,-27.863675,h
2.235385,25.546537,h
-6.987613,-10.347791,h
31.353064,-75.943846,h
22.831201,58.215094,h
-44.65608,-236.961525,h
-5.781586,-49.063976,h
22.051951,16.70182,h
0.066511,3.019484,h
100.774873,20.948981,h
59.44918,207.093001,h
21.296257,49.322745,h
22.523069,-50.869639,h
-12.384163,-3.706762,h
78.535341,-219.655566,h
-5.695156,14.759498,h
14.716716,42.554237,h
-12.369268,-3.818479,h
22.883336,6.125744,h
-44.436803,-207.776468,h
54.384317,172.029711,h
16.969595,-233.344829,h
-2.930284,-144.501015,h
52.152223,-298.7126,h
-14.827741,-34.592865,h
-58.649665,-90.874644,h
-14.97739,69.223489,h
-186.099853,-732.787222,h
-26.871036,-79.261589,h
-34.311753,-2.327183,h
48.932514,-26.345705,h
-74.788222,-226.489719,h
-14.228278,2.312807,h
-25.694454,-126.837734,h
-20.909317,-142.405407,h
23.054116,62.886261,h
277.228935,185.247857,h
-9.190781,96.519224,h
12.910014,29.107114,h
40.225841,-28.368914,h
65.810656,-418.664566,h
11.958598,53.869725,h
-128.79651,-395.637644,h
-5.355328,8.975834,h
-28.734723,-449.437913,h
-41.085284,-119.394073,h
40.44252,-48.239693,h
-5.389103,53.212238,h
1.102624,31.659117,h
-4.693511,-10.274872,h
-210.34995,-377.393779,h
-2.02546,-19.496484,h
19.808253,29.315133,h
-45.486252,-3.79423,h
22.109629,92.969213,h
17.981805,41.477247,h
-27.911479,-84.148744,h
37.952871,72.226172,h
49.337987,145.166123,h
-0.31506,-51.100868,h
-44.45395,-111.432008,h
19.061912,21.816566,h
-0.665974,26.979463,h
52.869292,-187.668225,h
22.501592,27.890175,h
1.102624,31.659117,h
10.749627,-54.763809,h
-13.245859,18.195713,h
20.838476,5.219882,h
55.964294,-151.573498,h
-7.506362,4.455354,h
-6.582139,-8.180649,h
31.677824,121.520858,h
12.85199,-0.002771,h
-10.076725,67.649055,h
18.391782,50.113253,h
-6.405297,-43.396533,h
-5.667963,-218.02865,h
77.019623,237.625593,h
-9.182641,-58.381024,h
20.043465,67.399813,h
-44.864446,-72.440254,h
-47.449359,-42.878303,h
-3.113015,48.677729,h
-4.584219,-73.043873,h
24.05732,-54.84435,h
24.680858,54.82166,h
13.989948,18.037924,h
-21.446773,49.122866,h
-24.086938,-72.206947,h
-9.782103,94.050359,h
9.527492,-57.953554,h
-26.487041,8.529831,h
126.385496,97.178269,h
-10.675149,-17.208618,h
7.899884,75.819485,h
-41.653743,-278.224171,h
24.028741,-10.398887,h
-13.851903,-16.551824,h
13.317046,-1.812591,h
16.680689,53.587227,h
21.747976,-102.469338,h
-22.353501,-56.794466,h
-20.770926,-283.760325,h
-0.229843,18.11881,h
19.580834,-10.678613,h
93.163029,545.318357,h
-6.477697,-46.604811,h
22.579534,62.976155,h
78.11324,-47.958408,h
79.56695,336.917137,h
-24.340164,-19.298683,h
27.155266,-2.83554,h
26.590098,55.195609,h
41.797677,-22.890091,h
-6.817698,-30.900133,h
22.925078,23.230785,h
-97.166838,-247.198984,h
-38.705273,-6.606735,h
-56.33374,-162.135371,h
71.600902,365.056554,h
52.710809,-1.550185,h
34.101829,161.191057,h
-8.1564,29.653056,h
-0.061315,30.216666,h
-15.669517,-5.887414,h
5.806874,-52.407008,h
-1.186455,11.482631,h
89.44397,145.411554,h
12.657134,-5.340432,h
21.216583,15.370219,h
-18.757071,22.294438,h
-22.132492,-40.115856,h
25.61859,21.900743,h
23.48557,-5.876848,h
17.275302,10.857707,h
19.158907,21.925338,h
23.322064,38.748055,h
17.799593,1.520221,h
24.713421,104.316397,h
18.020776,52.611736,h
43.460272,87.770462,h
-14.255298,7.234949,h
-19.538919,-103.369485,h
-7.302846,41.854835,h
3.273403,-12.819254,h
14.482023,-8.487569,h
25.096723,-5.225251,h
-10.027189,49.18955,h
4.703557,-231.69609,h
-11.580492,-32.122961,h
-4.39785,13.86524,h
-34.256328,-272.009919,h
-5.412312,5.840475,h
-70.346724,-363.080458,h
-82.744744,26.631494,h
-17.772054,87.446569,h
65.995466,76.383267,h
-42.992965,109.981762,h
72.418257,-172.674727,h
10.391958,91.101196,h
-0.159522,-6.586989,h
19.228535,36.729003,h
-117.401521,-531.34902,h
-62.1685,-113.72507,h
33.073164,-84.02802,h
80.425181,-189.102363,h
-49.763725,-363.000264,h
29.054633,83.949905,h
33.351158,-196.948033,h
187.749458,-125.880776,h
83.791942,31.479504,h
25.319638,71.408644,h
-36.974608,29.160115,h
47.673313,365.150085,h
-10.878145,42.677212,h
-5.840822,6.58647,h
23.947334,-98.823371,h
156.61723,-329.537735,h
-30.139416,-15.198746,h
-14.241788,161.712404,h
-46.107192,14.73906,h
21.524195,-13.584301,h
-17.325358,-165.695082,h
53.572505,117.609021,h
-5.973324,-16.334278,h
1.516757,-34.371855,h
-79.589467,-235.607754,h
51.776022,-20.86134,h
31.307511,85.432713,h
105.09582,151.532795,h
35.106418,90.362996,h
22.248019,35.040081,h
46.374102,-24.07031,h
-1.697237,27.29816,h
-7.861952,12.991593,h
-102.101277,-125.241303,h
-24.438371,-44.54367,h
37.251736,270.19906,h
22.907411,88.074784,h
15.079234,-54.269828,h
-107.083522,-97.702388,h
-1.273404,-24.526705,h
95.002814,199.235033,h
26.782355,12.234687,h
25.424427,45.754027,h
-60.163478,-261.882964,h
39.748141,-167.035343,h
-39.470493,-280.435827,h
-7.967261,-38.516307,h
106.629724,-205.899445,h
27.426332,-39.314955,h
-1.696544,-21.967427,h
17.51086,-12.245599,h
31.528174,-62.839669,h
15.515884,26.080182,h
18.914514,-445.259167,h
11.621368,42.229131,h
21.68389,-12.551999,h
1.413527,8.636005,h
-24.578147,6.184807,h
118.98808,268.9842,h
-1.590023,13.919453,h
-13.343027,-85.286528,h
28.977037,66.933371,h
-19.093089,67.783462,h
-4.688315,20.084515,h
-19.377838,58.522359,h
40.899089,127.930658,h
-38.218221,116.26443,h
24.713421,104.316397,h
-7.41387,-4.482721,h
34.581087,-59.679023,h
49.623948,-32.052639,h
-24.514928,-34.624388,h
34.27538,91.940375,h
14.682768,39.283605,h
-14.946559,-13.526797,h
-6.497615,-32.896321,h
13.786778,72.501568,h
16.015754,-12.927334,h
3.860741,-4.46107,h
-8.28717,-170.300432,h
17.286733,44.636508,h
51.341104,-43.890167,h
50.638237,113.622533,h
95.319606,42.072034,h
32.897014,11.293318,h
22.318514,16.881087,h
-9.104698,13.754908,h
177.273668,493.2659,h
-18.492414,-62.986894,h
-24.604648,-393.014626,h
-24.185318,71.844255,h
29.211037,191.775437,h
-54.896311,-242.115069,h
-5.405557,6.303279,h
-129.17531,-503.757624,h
21.519865,-55.829887,h
-12.501423,-40.731253,h
-39.613041,22.467643,h
-10.954355,88.402314,h
-7.046329,-31.851895,h
22.495876,-73.053919,h
-47.738092,84.869277,h
22.734206,60.318496,h
13.25677,-30.943088,h
-43.111091,86.921065,h
-15.407978,25.57373,h
26.145307,-326.959058,h
-3.976269,-106.352769,h
-5.195113,-9.903,h
32.362157,68.027854,h
-21.056195,59.685605,h
6.65402,10.931319,h
-6.707194,54.08346,h
-11.265778,8.821508,h
3.306831,68.43402,h
54.897004,102.653455,h
-22.928369,139.100308,h
20.561695,72.158449,h
60.429521,-71.624977,h
97.430629,-107.611277,h
106.775217,-247.725874,h
65.882363,-76.905827,h
-7.587249,-24.110494,h
10.997657,-20.292707,h
-21.877361,-13.281539,h
-99.039704,-105.953185,h
65.632601,-459.971553,h
-24.484963,18.40304,h
14.059576,18.273482,h
21.370043,78.820783,h
-59.183656,-271.071494,h
19.743301,71.738254,h
42.42797,-37.848081,h
55.849632,-202.043727,h
-137.150538,-571.612793,h
-10.413089,-22.744598,h
-161.897907,-420.465379,h
-3.998439,33.98249,h
26.354539,63.741202,h
-11.150423,-343.601468,h
34.085374,49.764418,h
-16.26465,25.831979,h
-3.118038,223.687953,h
-7.239799,48.306551,h
27.221257,-154.219899,h
188.080626,3.827832,h
-0.30588,18.584212,h
20.143231,31.643356,h
12.863075,6.728498,h
18.455694,31.510334,h
-54.824604,-58.532925,h
-66.411504,-453.217594,h
-8.53468,-17.658951,h
-9.331943,20.427807,h
99.753483,-1.300424,h
18.128856,3.516583,h
-15.873033,-138.319845,h
-20.29825,109.331204,h
79.429252,124.565284,h
196.586035,824.028021,h
-7.135876,85.570585,h
12.83467,52.889384,h
-41.823311,-426.845562,h
-7.573046,81.994246,h
16.105821,10.650034,h
-7.896593,64.184953,h
12.988129,46.90255,h
-11.42582,-9.472066,h
-4.478737,78.575524,h
-10.504195,-78.903921,h
27.458375,109.124397,h
-2.627348,-17.48384,h
-14.147045,-125.686267,h
226.995824,324.453993,h
12.986397,154.092939,h
-15.6929,-105.692338,h
-38.354879,-184.917208,h
-10.968731,-38.789797,h
-7.795095,-14.813191,h
-17.562302,-41.720947,h
-57.297107,-138.156859,h
23.447811,105.025672,h
-1.82766,-7.163416,h
-16.146178,-120.905633,h
