@relation winequality-white-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R12-precision6-weka.filters.unsupervised.attribute.Remove-R12_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A7-N200-T0.01

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute quality {'\'(-inf-3.6]\'','\'(3.6-4.2]\'','\'(4.2-4.8]\'','\'(4.8-5.4]\'','\'(5.4-6]\'','\'(6-6.6]\'','\'(6.6-7.2]\'','\'(7.2-7.8]\'','\'(7.8-8.4]\'','\'(8.4-inf)\''}

@data
-0.020128,-0.008335,0.021435,0.009394,0.011641,-0.000664,-0.013085,'\'(4.8-5.4]\''
-0.012783,0.017202,-0.006285,-0.018669,0.016782,-0.004015,-0.014426,'\'(5.4-6]\''
-0.012783,0.017202,-0.006285,-0.018669,0.016782,-0.004015,-0.014426,'\'(5.4-6]\''
-0.012783,0.017202,-0.006285,-0.018669,0.016782,-0.004015,-0.014426,'\'(5.4-6]\''
-0.012783,0.017202,-0.006285,-0.018669,0.016782,-0.004015,-0.014426,'\'(5.4-6]\''
0.000408,0.01318,0.007654,-0.003184,-0.031518,0.01453,-0.002489,'\'(6.6-7.2]\''
0.012163,-0.005165,0.013401,-0.001908,0.01245,0.0061,-0.005719,'\'(4.8-5.4]\''
0.000433,0.021997,-0.033426,0.005143,0.012728,-0.002562,-0.013675,'\'(3.6-4.2]\''
-0.005905,0.000178,0.002797,-0.023385,-0.005323,-0.005871,-0.016144,'\'(5.4-6]\''
-0.012783,0.017202,-0.006285,-0.018669,0.016782,-0.004015,-0.014426,'\'(5.4-6]\''
0.002824,0.013126,0.000969,-0.015694,0.012354,0.005948,-0.015325,'\'(4.8-5.4]\''
0.002824,0.013126,0.000969,-0.015694,0.012354,0.005948,-0.015325,'\'(4.8-5.4]\''
0.006595,0.010824,-0.005063,-0.009634,0.005798,-0.00578,-0.012182,'\'(5.4-6]\''
0.006595,0.010824,-0.005063,-0.009634,0.005798,-0.00578,-0.012182,'\'(5.4-6]\''
0.006595,0.010824,-0.005063,-0.009634,0.005798,-0.00578,-0.012182,'\'(5.4-6]\''
0.006595,0.010824,-0.005063,-0.009634,0.005798,-0.00578,-0.012182,'\'(5.4-6]\''
-0.00044,-0.013438,-0.005668,0.013363,0.00955,-0.005548,0.008492,'\'(4.8-5.4]\''
-0.014649,-0.001658,-0.020844,0.007824,0.011694,-0.007869,-0.004299,'\'(5.4-6]\''
-0.005232,0.005961,-0.002422,0.002474,0.025703,-0.012819,-0.019738,'\'(5.4-6]\''
0.002824,0.013126,0.000969,-0.015694,0.012354,0.005948,-0.015325,'\'(4.8-5.4]\''
-0.031983,-0.004931,0.009833,-0.020482,0.013188,0.009178,0.015219,'\'(4.8-5.4]\''
0.005898,0.00186,0.000577,-0.000486,0.004639,0.007515,0.00296,'\'(5.4-6]\''
-0.031983,-0.004931,0.009833,-0.020482,0.013188,0.009178,0.015219,'\'(4.8-5.4]\''
0.004489,-0.006263,0.003279,-0.00209,0.012547,0.003287,0.004871,'\'(4.8-5.4]\''
-0.031983,-0.004931,0.009833,-0.020482,0.013188,0.009178,0.015219,'\'(4.8-5.4]\''
0.005898,0.00186,0.000577,-0.000486,0.004639,0.007515,0.00296,'\'(5.4-6]\''
-0.001322,-0.001647,-0.006024,-0.009835,-0.000481,-0.002763,0.000814,'\'(5.4-6]\''
0.012561,0.013716,0.027314,-0.011756,0.000727,0.011313,-0.005257,'\'(5.4-6]\''
0.007176,-0.017159,-0.000891,-0.032063,0.037862,-0.061728,-0.004805,'\'(5.4-6]\''
0.00596,-0.019147,-0.000449,-0.031469,0.036954,-0.063011,-0.00331,'\'(4.8-5.4]\''
0.011918,0.000409,0.016171,0.006447,0.042172,-0.016218,-0.000142,'\'(4.8-5.4]\''
0.008602,-0.006327,0.009539,0.023591,0.004647,0.020858,-0.019814,'\'(5.4-6]\''
0.011016,-0.013556,0.00397,-0.006018,-0.020159,-0.010264,-0.007476,'\'(5.4-6]\''
-0.001671,0.016352,-0.001044,-0.000777,0.002077,0.010556,0.011876,'\'(5.4-6]\''
0.000594,0.022325,0.001884,-0.005652,0.00819,0.009783,0.004585,'\'(5.4-6]\''
-0.004885,-0.000362,0.003656,-0.020622,-0.006451,-0.010683,-0.014528,'\'(5.4-6]\''
-0.009529,0.00506,-0.004813,-0.005047,-0.006047,0.007658,0.016533,'\'(6.6-7.2]\''
-0.002446,0.017295,-0.002941,0.002721,-0.003352,0.006328,0.012145,'\'(5.4-6]\''
0.001148,0.016205,0.024782,0.006475,-0.000092,0.009485,0.018089,'\'(5.4-6]\''
-0.008125,0.014512,0.011273,-0.023626,0.006058,-0.018358,-0.019019,'\'(5.4-6]\''
0.008745,-0.015201,-0.003618,-0.004738,-0.014781,-0.013176,-0.002853,'\'(4.8-5.4]\''
0.011016,-0.013556,0.00397,-0.006018,-0.020159,-0.010264,-0.007476,'\'(5.4-6]\''
-0.009216,0.013438,-0.007958,0.00539,-0.001699,0.005205,0.017464,'\'(5.4-6]\''
0.002583,0.000787,0.007074,0.013332,-0.01458,-0.004293,-0.01289,'\'(6.6-7.2]\''
-0.005057,-0.005811,0.015347,0.011762,-0.01818,-0.013921,-0.006351,'\'(6.6-7.2]\''
0.00333,0.005046,-0.001391,0.026615,0.014439,-0.03608,0.003434,'\'(4.8-5.4]\''
-0.023347,-0.014252,0.009706,0.007662,-0.013998,-0.018276,-0.008062,'\'(6.6-7.2]\''
0.002583,0.000787,0.007074,0.013332,-0.01458,-0.004293,-0.01289,'\'(6.6-7.2]\''
-0.005057,-0.005811,0.015347,0.011762,-0.01818,-0.013921,-0.006351,'\'(6.6-7.2]\''
-0.002459,-0.003462,-0.000446,0.000156,0.007402,0.011113,-0.01447,'\'(4.8-5.4]\''
0.00887,-0.005993,0.004911,0.003952,0.004016,0.003645,-0.03366,'\'(5.4-6]\''
-0.024549,-0.008813,-0.008171,-0.001438,0.011714,-0.001604,0.017526,'\'(6.6-7.2]\''
0.007492,-0.036101,-0.00228,0.011035,-0.010082,-0.01321,-0.002661,'\'(5.4-6]\''
-0.008224,0.005118,-0.011436,-0.015898,-0.019466,-0.004458,0.004841,'\'(5.4-6]\''
-0.007132,-0.004952,0.003187,-0.00206,0.013037,0.007586,-0.014209,'\'(4.8-5.4]\''
-0.010155,-0.009185,-0.00249,0.014294,0.006563,-0.002104,0.001204,'\'(4.8-5.4]\''
-0.007132,-0.004952,0.003187,-0.00206,0.013037,0.007586,-0.014209,'\'(4.8-5.4]\''
-0.004583,0.00519,0.015412,0.014012,0.001571,0.001711,-0.005206,'\'(4.8-5.4]\''
-0.006873,-0.005617,0.001201,-0.002708,0.013106,0.008035,-0.014534,'\'(4.8-5.4]\''
-0.007132,-0.004952,0.003187,-0.00206,0.013037,0.007586,-0.014209,'\'(4.8-5.4]\''
-0.010155,-0.009185,-0.00249,0.014294,0.006563,-0.002104,0.001204,'\'(4.8-5.4]\''
-0.002772,-0.016794,-0.004928,-0.010099,0.022225,-0.00543,-0.015783,'\'(7.8-8.4]\''
-0.002772,-0.016794,-0.004928,-0.010099,0.022225,-0.00543,-0.015783,'\'(7.8-8.4]\''
-0.002772,-0.016794,-0.004928,-0.010099,0.022225,-0.00543,-0.015783,'\'(7.8-8.4]\''
-0.002772,-0.016794,-0.004928,-0.010099,0.022225,-0.00543,-0.015783,'\'(7.8-8.4]\''
-0.002772,-0.016794,-0.004928,-0.010099,0.022225,-0.00543,-0.015783,'\'(7.8-8.4]\''
-0.002772,-0.016794,-0.004928,-0.010099,0.022225,-0.00543,-0.015783,'\'(7.8-8.4]\''
-0.002772,-0.016794,-0.004928,-0.010099,0.022225,-0.00543,-0.015783,'\'(7.8-8.4]\''
-0.005999,0.007172,-0.014836,0.009811,0.010409,0.009579,0.015862,'\'(7.8-8.4]\''
-0.002772,-0.016794,-0.004928,-0.010099,0.022225,-0.00543,-0.015783,'\'(7.8-8.4]\''
-0.004342,-0.000262,-0.002923,-0.007416,0.01132,-0.004042,-0.001019,'\'(5.4-6]\''
-0.015513,0.016079,-0.000416,-0.001134,-0.006642,0.011825,0.011603,'\'(5.4-6]\''
-0.004915,0.0231,-0.008624,0.003368,0.00194,0.018386,0.005721,'\'(5.4-6]\''
0.016646,-0.000113,-0.036635,-0.013515,0.025099,-0.055823,-0.003784,'\'(5.4-6]\''
0.002359,-0.000506,-0.007819,0.002901,0.00255,0.005573,0.004969,'\'(5.4-6]\''
0.016646,-0.000113,-0.036635,-0.013515,0.025099,-0.055823,-0.003784,'\'(5.4-6]\''
-0.026013,-0.014997,0.005061,-0.001864,-0.004464,-0.007246,0.002743,'\'(6.6-7.2]\''
-0.013612,-0.002487,-0.005581,-0.006453,0.002372,-0.02047,-0.004137,'\'(5.4-6]\''
0.002749,-0.007403,0.020189,0.000501,0.037574,-0.020253,-0.006482,'\'(4.8-5.4]\''
-0.010273,0.002873,0.014135,0.022326,0.002137,-0.014707,-0.008103,'\'(5.4-6]\''
0.007009,-0.005963,0.011391,0.001813,-0.021692,-0.001939,-0.009877,'\'(5.4-6]\''
0.004292,-0.014846,-0.007811,0.009388,-0.004946,0.005198,0.004598,'\'(4.8-5.4]\''
0.018249,-0.021211,0.008987,-0.007258,0.002542,0.00399,-0.001506,'\'(5.4-6]\''
-0.004791,-0.007647,0.009643,-0.003492,-0.010513,0.002946,-0.007777,'\'(5.4-6]\''
0.007009,-0.005963,0.011391,0.001813,-0.021692,-0.001939,-0.009877,'\'(5.4-6]\''
-0.000622,-0.002218,0.003014,0.006277,-0.001731,0.017596,-0.011132,'\'(4.8-5.4]\''
-0.00619,-0.002381,0.01122,-0.000951,-0.016584,0.017054,-0.011705,'\'(5.4-6]\''
-0.006106,-0.009444,0.001772,-0.001196,0.010562,0.012816,-0.010255,'\'(4.8-5.4]\''
-0.004495,-0.022623,0.010948,0.008311,0.003564,0.003232,-0.004063,'\'(5.4-6]\''
0.004292,-0.014846,-0.007811,0.009388,-0.004946,0.005198,0.004598,'\'(4.8-5.4]\''
-0.014789,0.003095,-0.001113,-0.004497,-0.004114,0.003451,0.011566,'\'(5.4-6]\''
0.012173,0.001155,0.014653,-0.00548,-0.011842,-0.006452,-0.016464,'\'(5.4-6]\''
0.002156,-0.0067,-0.003865,0.002512,0.007012,-0.002674,-0.006174,'\'(4.8-5.4]\''
-0.002496,-0.005772,0.001828,0.000027,0.000835,-0.013192,-0.023973,'\'(5.4-6]\''
-0.020371,-0.00328,-0.011313,-0.015306,0.018018,-0.026006,-0.0246,'\'(4.8-5.4]\''
0.012749,0.00682,0.005178,0.004236,-0.015936,0.007393,-0.013012,'\'(5.4-6]\''
0.002156,-0.0067,-0.003865,0.002512,0.007012,-0.002674,-0.006174,'\'(4.8-5.4]\''
0.006614,-0.001553,-0.000866,-0.001147,-0.000762,-0.015779,-0.026498,'\'(5.4-6]\''
-0.002496,-0.005772,0.001828,0.000027,0.000835,-0.013192,-0.023973,'\'(5.4-6]\''
0.012751,-0.001762,-0.008435,0.000719,0.033115,-0.012471,-0.010014,'\'(4.8-5.4]\''
-0.003707,0.003166,-0.024857,0.009421,0.016705,0.003842,0.0133,'\'(4.8-5.4]\''
0.010916,-0.00903,0.001096,0.003052,0.00018,-0.004104,-0.006729,'\'(5.4-6]\''
0.004474,0.006017,0.003174,0.000299,-0.008528,-0.007838,-0.009137,'\'(5.4-6]\''
-0.014754,-0.002969,-0.000931,0.01679,0.006546,0.002445,-0.005899,'\'(4.8-5.4]\''
-0.004686,0.002009,0.009471,0.008803,-0.005237,0.015374,-0.01439,'\'(5.4-6]\''
-0.006173,0.00963,-0.008827,0.025982,0.020518,0.007448,-0.017409,'\'(4.8-5.4]\''
-0.025175,0.011833,-0.007177,-0.009793,0.011675,0.00318,0.022382,'\'(5.4-6]\''
-0.001491,0.005194,-0.014594,0.028376,0.028739,0.009378,-0.018379,'\'(4.8-5.4]\''
-0.006173,0.00963,-0.008827,0.025982,0.020518,0.007448,-0.017409,'\'(4.8-5.4]\''
0.000073,0.01356,0.006852,-0.00274,-0.003417,0.003911,-0.010197,'\'(5.4-6]\''
0.014624,0.004871,0.024207,-0.002103,-0.000364,-0.001061,-0.006166,'\'(5.4-6]\''
-0.007367,-0.005249,-0.007013,0.003629,-0.001258,0.001249,0.011338,'\'(5.4-6]\''
-0.025175,0.011833,-0.007177,-0.009793,0.011675,0.00318,0.022382,'\'(5.4-6]\''
-0.010733,-0.007485,0.003156,-0.002993,0.006089,0.009577,-0.008588,'\'(4.8-5.4]\''
-0.010733,-0.007485,0.003156,-0.002993,0.006089,0.009577,-0.008588,'\'(4.8-5.4]\''
-0.013733,-0.000031,0.005721,-0.005253,-0.010126,0.006586,-0.007022,'\'(5.4-6]\''
-0.024374,0.001804,-0.00701,0.004076,0.009338,-0.000094,0.022006,'\'(5.4-6]\''
0.002505,0.008263,-0.015011,0.002234,0.007805,-0.009208,-0.009269,'\'(5.4-6]\''
0.002537,-0.003467,-0.003959,-0.000615,-0.001735,-0.009499,-0.023591,'\'(3.6-4.2]\''
-0.001811,0.0042,-0.008319,-0.009692,0.010174,0.007943,-0.021288,'\'(4.8-5.4]\''
-0.032214,-0.011843,0.010415,-0.017376,0.011541,0.014494,0.013858,'\'(4.8-5.4]\''
-0.001811,0.0042,-0.008319,-0.009692,0.010174,0.007943,-0.021288,'\'(4.8-5.4]\''
-0.001005,-0.005857,0.004543,-0.033498,-0.005244,-0.005525,-0.014513,'\'(5.4-6]\''
-0.007242,-0.007675,0.005085,-0.028787,-0.010874,-0.008128,-0.011951,'\'(5.4-6]\''
-0.018837,-0.0005,-0.000694,0.000254,0.026177,0.009695,-0.002387,'\'(4.8-5.4]\''
-0.017647,-0.013866,0.011574,-0.005666,0.013986,-0.000921,0.004847,'\'(4.8-5.4]\''
-0.017647,-0.013866,0.011574,-0.005666,0.013986,-0.000921,0.004847,'\'(4.8-5.4]\''
-0.017647,-0.013866,0.011574,-0.005666,0.013986,-0.000921,0.004847,'\'(4.8-5.4]\''
-0.018837,-0.0005,-0.000694,0.000254,0.026177,0.009695,-0.002387,'\'(4.8-5.4]\''
-0.017647,-0.013866,0.011574,-0.005666,0.013986,-0.000921,0.004847,'\'(4.8-5.4]\''
-0.032309,0.003605,0.027117,0.013777,0.021154,0.003992,0.012762,'\'(5.4-6]\''
0.00293,-0.013562,0.022645,0.014688,-0.018786,-0.002047,-0.011897,'\'(5.4-6]\''
0.006998,0.009939,-0.010961,-0.006922,0.000804,0.011513,-0.033693,'\'(4.8-5.4]\''
-0.002377,-0.004954,0.006186,0.002414,0.00302,0.01251,-0.02554,'\'(4.8-5.4]\''
-0.002377,-0.004954,0.006186,0.002414,0.00302,0.01251,-0.02554,'\'(4.8-5.4]\''
0.010736,-0.005401,0.012873,0.000421,-0.020191,-0.000799,-0.016705,'\'(6.6-7.2]\''
-0.001549,0.003423,-0.017964,0.004574,0.010336,-0.008352,-0.01545,'\'(5.4-6]\''
-0.002183,-0.001108,0.007257,0.001772,0.003908,0.012018,-0.028092,'\'(4.8-5.4]\''
0.010736,-0.005401,0.012873,0.000421,-0.020191,-0.000799,-0.016705,'\'(6.6-7.2]\''
0.008814,0.006967,-0.009341,-0.000945,0.007176,0.008724,-0.029034,'\'(4.8-5.4]\''
-0.003464,0.01801,0.004212,-0.001882,-0.013714,-0.005516,-0.003091,'\'(6.6-7.2]\''
-0.00397,-0.010682,0.002555,0.001518,0.003304,-0.002031,-0.004882,'\'(6.6-7.2]\''
-0.003464,0.01801,0.004212,-0.001882,-0.013714,-0.005516,-0.003091,'\'(6.6-7.2]\''
-0.00397,-0.010682,0.002555,0.001518,0.003304,-0.002031,-0.004882,'\'(6.6-7.2]\''
-0.002156,0.004116,-0.000888,0.000798,0.025047,0.000595,-0.018906,'\'(4.8-5.4]\''
0.00899,0.007141,-0.008981,-0.001078,0.007193,0.008579,-0.029014,'\'(4.8-5.4]\''
0.000808,0.003946,-0.01139,0.00519,0.002044,0.010965,-0.006988,'\'(5.4-6]\''
-0.009768,0.001036,-0.00903,-0.012782,0.020816,-0.004291,-0.0128,'\'(5.4-6]\''
-0.009768,0.001036,-0.00903,-0.012782,0.020816,-0.004291,-0.0128,'\'(5.4-6]\''
-0.009768,0.001036,-0.00903,-0.012782,0.020816,-0.004291,-0.0128,'\'(5.4-6]\''
-0.009768,0.001036,-0.00903,-0.012782,0.020816,-0.004291,-0.0128,'\'(5.4-6]\''
0.000808,0.003946,-0.01139,0.00519,0.002044,0.010965,-0.006988,'\'(5.4-6]\''
0.000808,0.003946,-0.01139,0.00519,0.002044,0.010965,-0.006988,'\'(5.4-6]\''
-0.009768,0.001036,-0.00903,-0.012782,0.020816,-0.004291,-0.0128,'\'(5.4-6]\''
0.001773,0.014796,-0.02153,-0.005502,-0.002555,0.005327,-0.008761,'\'(5.4-6]\''
0.004746,0.013756,-0.022498,-0.006019,-0.002247,0.00651,-0.007955,'\'(5.4-6]\''
0.00245,-0.003247,0.011224,0.015097,0.016036,0.028829,-0.024035,'\'(4.8-5.4]\''
0.004675,-0.011674,0.018078,0.018597,-0.019833,0.001567,-0.008248,'\'(5.4-6]\''
-0.017303,-0.000544,-0.000633,-0.00094,-0.016624,-0.001742,-0.005272,'\'(5.4-6]\''
-0.010074,-0.00912,-0.017233,-0.002938,-0.003286,-0.030759,-0.001065,'\'(4.8-5.4]\''
0.003429,0.008256,0.007403,0.007589,-0.01612,-0.019242,0.006172,'\'(5.4-6]\''
0.015163,-0.00259,0.005316,-0.002041,-0.012284,-0.000906,-0.008027,'\'(5.4-6]\''
-0.014284,-0.007731,0.011809,0.021549,-0.004481,-0.012008,-0.007156,'\'(4.8-5.4]\''
0.014632,-0.009774,0.00891,0.009022,0.003149,0.021363,0.006669,'\'(5.4-6]\''
0.004081,-0.006427,0.007859,0.003333,-0.000491,0.018233,-0.007829,'\'(5.4-6]\''
0.00782,0.011981,0.005566,-0.00239,-0.000867,0.000484,0.017564,'\'(5.4-6]\''
0.004257,-0.006254,0.008219,0.0032,-0.000474,0.018088,-0.00781,'\'(5.4-6]\''
-0.008797,0.00106,-0.000696,-0.009342,-0.002222,-0.007644,-0.005026,'\'(4.8-5.4]\''
-0.002184,-0.003856,-0.001756,0.035195,0.011905,-0.002627,0.000175,'\'(4.8-5.4]\''
-0.001334,0.001132,-0.006092,0.010317,0.020131,0.008172,-0.016508,'\'(4.8-5.4]\''
0.000177,-0.007291,0.00332,0.000502,-0.018647,-0.008053,-0.005246,'\'(5.4-6]\''
-0.001334,0.001132,-0.006092,0.010317,0.020131,0.008172,-0.016508,'\'(4.8-5.4]\''
-0.002184,-0.003856,-0.001756,0.035195,0.011905,-0.002627,0.000175,'\'(4.8-5.4]\''
0.001017,0.021996,-0.001976,0.001984,-0.016396,0.00715,-0.019843,'\'(5.4-6]\''
0.001017,0.021996,-0.001976,0.001984,-0.016396,0.00715,-0.019843,'\'(5.4-6]\''
-0.006552,0.021283,0.0135,0.010302,-0.035727,-0.001454,-0.021279,'\'(5.4-6]\''
0.008375,-0.003646,0.000293,0.019959,-0.014913,-0.008728,-0.01569,'\'(5.4-6]\''
-0.005727,-0.001738,-0.000847,0.009488,0.006331,-0.003214,0.01444,'\'(4.8-5.4]\''
-0.011351,-0.006898,0.007934,-0.011801,-0.006277,-0.000841,-0.010862,'\'(5.4-6]\''
-0.014882,-0.00323,0.004051,0.006989,0.016812,0.00692,-0.003156,'\'(5.4-6]\''
-0.010291,-0.005993,0.004047,0.004149,0.006532,0.010663,-0.0111,'\'(4.8-5.4]\''
-0.01666,-0.004071,0.000299,0.014422,-0.005513,-0.000688,-0.005846,'\'(4.8-5.4]\''
0.008375,-0.003646,0.000293,0.019959,-0.014913,-0.008728,-0.01569,'\'(5.4-6]\''
0.015682,-0.002597,0.000043,-0.008361,0.026384,0.011902,-0.028065,'\'(5.4-6]\''
-0.005678,0.000679,-0.002069,-0.005471,0.015546,0.013931,-0.027793,'\'(4.8-5.4]\''
-0.005678,0.000679,-0.002069,-0.005471,0.015546,0.013931,-0.027793,'\'(4.8-5.4]\''
-0.005678,0.000679,-0.002069,-0.005471,0.015546,0.013931,-0.027793,'\'(4.8-5.4]\''
0.010848,-0.002636,0.016106,0.009806,-0.014171,0.001978,-0.001602,'\'(6.6-7.2]\''
-0.006075,0.009787,-0.007604,-0.002298,0.00929,0.010112,-0.00515,'\'(4.8-5.4]\''
0.015682,-0.002597,0.000043,-0.008361,0.026384,0.011902,-0.028065,'\'(5.4-6]\''
0.001907,-0.01494,0.0046,0.010681,0.001673,0.014842,0.018703,'\'(5.4-6]\''
0.002189,-0.003743,0.025302,0.011079,-0.018722,-0.014681,0.009809,'\'(5.4-6]\''
0.007049,-0.003391,0.005119,0.006347,-0.021041,-0.010212,-0.009336,'\'(5.4-6]\''
0.004818,0.008909,-0.015926,-0.008652,0.00555,0.001009,-0.016258,'\'(4.8-5.4]\''
0.004818,0.008909,-0.015926,-0.008652,0.00555,0.001009,-0.016258,'\'(4.8-5.4]\''
0.001323,0.009787,0.012192,0.000923,-0.001952,0.004389,0.003019,'\'(4.8-5.4]\''
-0.002986,-0.002492,0.000768,-0.003047,0.003835,0.005331,-0.009375,'\'(4.8-5.4]\''
-0.012644,0.00375,-0.009355,-0.003034,0.001442,-0.001192,0.007884,'\'(5.4-6]\''
-0.02281,0.003852,-0.008881,0.006016,0.010771,-0.005198,0.001381,'\'(5.4-6]\''
-0.00377,0.030083,-0.016259,-0.028549,-0.023286,0.014727,0.012292,'\'(5.4-6]\''
0.002455,0.009662,-0.006762,-0.010164,-0.013401,-0.000875,0.009517,'\'(5.4-6]\''
-0.004206,0.011009,-0.005228,0.013284,0.009722,0.001388,0.01859,'\'(4.8-5.4]\''
0.02328,-0.020189,0.009186,-0.013299,0.070781,-0.065917,0.02345,'\'(4.8-5.4]\''
-0.009896,0.019041,0.009132,-0.017283,0.009281,-0.015026,-0.011851,'\'(5.4-6]\''
-0.011479,0.013051,0.002159,-0.007583,-0.011276,0.001355,-0.00136,'\'(5.4-6]\''
-0.007236,0.007308,0.000407,-0.007076,-0.012491,-0.005797,-0.008115,'\'(5.4-6]\''
-0.014927,-0.003862,0.004354,0.004182,0.006053,0.001373,-0.011778,'\'(4.8-5.4]\''
-0.014927,-0.003862,0.004354,0.004182,0.006053,0.001373,-0.011778,'\'(4.8-5.4]\''
-0.005023,0.018251,-0.013447,0.039169,0.002651,-0.004445,-0.008423,'\'(4.8-5.4]\''
0.014995,-0.000459,0.025469,-0.058632,0.000749,-0.048851,-0.028253,'\'(4.8-5.4]\''
-0.014927,-0.003862,0.004354,0.004182,0.006053,0.001373,-0.011778,'\'(4.8-5.4]\''
0.007061,-0.006084,0.009023,0.00208,-0.021876,0.002745,-0.019155,'\'(5.4-6]\''
0.001448,0.02113,-0.011554,0.016511,0.024151,0.00974,-0.000709,'\'(3.6-4.2]\''
-0.004829,0.022096,-0.012376,0.038527,0.003538,-0.004937,-0.010975,'\'(4.8-5.4]\''
0.000091,0.019536,0.005451,0.006597,-0.004971,-0.001742,0.020159,'\'(5.4-6]\''
0.00605,0.003646,-0.026537,-0.009049,0.010981,-0.000773,-0.0055,'\'(5.4-6]\''
0.0006,0.012086,-0.007775,-0.021466,-0.006303,0.002745,0.022709,'\'(5.4-6]\''
0.006084,0.003053,0.00514,0.021418,-0.034325,-0.01336,-0.011024,'\'(5.4-6]\''
0.006084,0.003053,0.00514,0.021418,-0.034325,-0.01336,-0.011024,'\'(5.4-6]\''
0.001856,0.011194,-0.00341,0.005996,-0.012499,0.002337,-0.014868,'\'(5.4-6]\''
-0.010634,0.00888,0.0137,0.012764,0.0109,-0.000225,-0.008044,'\'(5.4-6]\''
-0.006611,0.031966,0.002039,-0.013733,0.012206,-0.011843,-0.000424,'\'(5.4-6]\''
0.012085,0.013995,0.027348,-0.005632,0.008112,0.009091,0.006384,'\'(5.4-6]\''
-0.003617,-0.016936,-0.012862,0.00168,-0.007562,-0.018495,0.006584,'\'(5.4-6]\''
-0.017132,0.002259,0.025799,-0.027271,0.010022,-0.004207,-0.0012,'\'(5.4-6]\''
-0.003617,-0.016936,-0.012862,0.00168,-0.007562,-0.018495,0.006584,'\'(5.4-6]\''
0.009347,-0.01221,0.003386,-0.035317,0.04162,-0.067023,-0.004178,'\'(4.8-5.4]\''
0.002751,0.003522,0.001205,-0.003974,0.016649,-0.002975,0.001019,'\'(4.8-5.4]\''
0.010796,0.032813,0.019857,-0.002299,-0.002489,-0.014964,-0.016616,'\'(5.4-6]\''
0.000661,-0.026673,0.001105,0.009273,-0.004711,0.014247,0.012274,'\'(5.4-6]\''
-0.004364,0.008302,0.03247,0.009574,0.001027,-0.004431,-0.001905,'\'(5.4-6]\''
0.004786,-0.012065,0.00593,0.004833,-0.00107,0.006724,0.000381,'\'(5.4-6]\''
-0.026042,0.023109,0.054571,0.021553,-0.003083,-0.024341,0.007474,'\'(6.6-7.2]\''
0.012654,0.004401,0.011502,0.008144,0.013128,-0.004297,-0.019554,'\'(4.8-5.4]\''
-0.013222,-0.001232,0.007979,-0.000633,0.007494,-0.001895,-0.006086,'\'(4.8-5.4]\''
-0.026258,-0.002126,-0.01284,-0.001564,0.002114,0.004028,0.017964,'\'(5.4-6]\''
-0.001135,0.032173,0.009893,-0.000883,-0.005135,-0.003913,0.00031,'\'(4.8-5.4]\''
-0.028948,-0.002331,-0.002681,-0.014147,-0.02555,-0.019445,-0.010423,'\'(3.6-4.2]\''
-0.004423,-0.000496,-0.018318,0.014628,0.026109,0.002143,0.003203,'\'(4.8-5.4]\''
-0.002902,-0.013269,0.017327,0.005619,-0.019804,0.002987,0.00439,'\'(5.4-6]\''
0.013706,0.01135,0.005054,-0.003835,-0.021788,0.001664,-0.001371,'\'(5.4-6]\''
0.013706,0.01135,0.005054,-0.003835,-0.021788,0.001664,-0.001371,'\'(5.4-6]\''
-0.009334,-0.008624,-0.015822,0.020902,-0.013573,-0.011263,-0.002325,'\'(5.4-6]\''
0.006957,-0.008277,0.013747,0.029634,0.015759,0.039018,-0.030696,'\'(4.8-5.4]\''
-0.030261,-0.015386,-0.005864,0.007008,-0.003152,-0.008235,0.008583,'\'(5.4-6]\''
0.007438,0.021445,0.006916,0.004307,-0.007837,-0.015495,-0.001474,'\'(5.4-6]\''
-0.004022,-0.008483,-0.020688,-0.001665,0.015059,-0.009759,-0.007061,'\'(5.4-6]\''
0.016113,-0.017889,-0.030993,-0.00012,0.003532,-0.016746,0.034125,'\'(5.4-6]\''
0.033989,0.008895,0.034149,-0.029833,0.009756,0.01877,-0.0226,'\'(5.4-6]\''
-0.002558,-0.00043,0.014142,0.002208,0.001621,0.014354,-0.027453,'\'(4.8-5.4]\''
-0.015752,-0.006205,0.00229,0.019809,0.004311,0.00936,-0.00958,'\'(4.8-5.4]\''
0.016113,-0.017889,-0.030993,-0.00012,0.003532,-0.016746,0.034125,'\'(5.4-6]\''
-0.020889,-0.00989,0.006497,-0.033772,0.001386,-0.021548,-0.00981,'\'(4.8-5.4]\''
-0.012454,-0.011987,-0.005382,-0.023376,-0.000438,-0.008454,-0.008129,'\'(5.4-6]\''
0.033989,0.008895,0.034149,-0.029833,0.009756,0.01877,-0.0226,'\'(5.4-6]\''
0.022294,0.00069,0.042893,-0.021452,-0.006498,0.007951,-0.026172,'\'(5.4-6]\''
-0.004022,-0.008483,-0.020688,-0.001665,0.015059,-0.009759,-0.007061,'\'(5.4-6]\''
-0.001359,0.001707,-0.02188,0.022999,0.017616,-0.01413,-0.012567,'\'(5.4-6]\''
-0.005382,-0.000339,-0.003473,-0.013727,0.001888,-0.012725,-0.007171,'\'(5.4-6]\''
