@relation 'winequality-white_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.75-A12-M-1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R7-precision6'

@attribute '-0.512density+0.437alcohol-0.427residual sugar-0.407total sulfur dioxide-0.3free sulfur dioxide-0.212chlorides-0.157fixed acidity-0.144citric acid+0.129pH-0.043sulphates-0.005volatile acidity' numeric
@attribute '0.588fixed acidity-0.581pH+0.345citric acid-0.29free sulfur dioxide-0.244total sulfur dioxide-0.223sulphates-0.052volatile acidity+0.036alcohol+0.009chlorides-0.009residual sugar-0.006density' numeric
@attribute '-0.591volatile acidity+0.504citric acid+0.433sulphates+0.279free sulfur dioxide-0.214residual sugar-0.129density+0.127pH+0.124total sulfur dioxide+0.121fixed acidity+0.106alcohol-0.102chlorides' numeric
@attribute '-0.711chlorides-0.442sulphates+0.306free sulfur dioxide-0.274volatile acidity+0.274residual sugar-0.149citric acid+0.141alcohol-0.098pH+0.06 total sulfur dioxide+0.022density-0.019fixed acidity' numeric
@attribute '0.643volatile acidity+0.401sulphates+0.337alcohol-0.329chlorides+0.293total sulfur dioxide+0.251fixed acidity+0.177free sulfur dioxide-0.12pH-0.085density+0.054citric acid+0.011residual sugar' numeric
@attribute '0.494free sulfur dioxide-0.481sulphates+0.396chlorides-0.328density-0.289residual sugar+0.276total sulfur dioxide-0.193pH+0.139alcohol+0.132citric acid+0.122volatile acidity-0.104fixed acidity' numeric
@attribute quality {'\'(-inf-3.6]\'','\'(3.6-4.2]\'','\'(4.2-4.8]\'','\'(4.8-5.4]\'','\'(5.4-6]\'','\'(6-6.6]\'','\'(6.6-7.2]\'','\'(7.2-7.8]\'','\'(7.8-8.4]\'','\'(8.4-inf)\''}

@data
-0.307581,-0.440736,-0.125972,-0.521974,-0.559856,0.9453,'\'(5.4-6]\''
2.050674,1.522406,-0.047353,0.471939,-0.195587,-0.101826,'\'(5.4-6]\''
1.517759,1.269584,-0.84585,-0.088815,-0.328597,-0.808645,'\'(7.8-8.4]\''
1.091388,0.780831,-0.218529,0.543114,0.986936,0.961863,'\'(6.6-7.2]\''
1.114438,2.238131,0.411327,-0.058563,-0.859216,1.071867,'\'(5.4-6]\''
0.575253,-0.537946,-0.799563,1.296046,0.324621,-0.33006,'\'(6.6-7.2]\''
0.575253,-0.537946,-0.799563,1.296046,0.324621,-0.33006,'\'(6.6-7.2]\''
0.031084,-0.678874,0.551902,0.239632,-0.182079,-0.442212,'\'(5.4-6]\''
1.926486,0.116772,-0.067213,0.731112,-0.705622,1.072737,'\'(6.6-7.2]\''
0.889391,-1.642578,0.886966,0.570357,0.201793,0.732198,'\'(6.6-7.2]\''
-2.299463,1.74421,1.78857,0.178315,2.265877,-0.23129,'\'(5.4-6]\''
1.008064,-0.777958,0.16242,-1.11854,-0.22889,-0.286504,'\'(5.4-6]\''
2.66938,-0.683145,-0.303439,0.467037,0.508328,0.929024,'\'(6.6-7.2]\''
0.575253,-0.537946,-0.799563,1.296046,0.324621,-0.33006,'\'(6.6-7.2]\''
0.031084,-0.678874,0.551902,0.239632,-0.182079,-0.442212,'\'(5.4-6]\''
-2.54171,0.030795,-0.003013,-0.453148,0.013278,-0.966584,'\'(4.8-5.4]\''
2.724336,0.585862,-0.250692,-0.022535,0.841426,0.204116,'\'(6.6-7.2]\''
1.729378,-0.833407,1.737679,-0.104631,0.049888,-0.710854,'\'(6.6-7.2]\''
1.76299,-1.403506,1.334462,-0.45158,-0.00275,-1.157678,'\'(6.6-7.2]\''
0.480862,-0.388206,-0.053014,-0.658401,0.772921,-0.861193,'\'(5.4-6]\''
2.554336,0.303222,-0.258152,0.402261,1.318135,0.957005,'\'(6.6-7.2]\''
-2.54171,0.030795,-0.003013,-0.453148,0.013278,-0.966584,'\'(4.8-5.4]\''
-1.714612,-1.381283,0.203048,0.720778,0.316341,0.334275,'\'(5.4-6]\''
-1.618464,-0.327422,0.578224,1.297924,0.700232,0.653544,'\'(5.4-6]\''
2.281598,0.191691,0.419325,-0.234123,-0.673203,-0.075727,'\'(6.6-7.2]\''
1.674406,-1.712679,1.42462,-0.982543,-0.152942,-0.953107,'\'(5.4-6]\''
1.444656,2.286801,-1.437668,0.77864,0.866667,-0.981747,'\'(5.4-6]\''
1.601589,1.843119,-1.419761,1.20316,1.564235,0.152359,'\'(5.4-6]\''
2.522155,0.743355,1.143952,-0.120124,0.287426,-0.555341,'\'(6.6-7.2]\''
1.353996,-0.614727,1.122687,0.263448,1.929015,1.770795,'\'(6.6-7.2]\''
2.946008,0.514775,0.058181,0.757371,0.772799,1.357196,'\'(6.6-7.2]\''
1.084206,0.874625,1.175437,-0.560578,-0.154586,0.195453,'\'(4.8-5.4]\''
1.030693,0.714314,1.209225,0.519696,1.279015,1.244657,'\'(6.6-7.2]\''
-2.572422,-1.758068,-0.508973,2.435322,-0.505399,2.685979,'\'(4.8-5.4]\''
0.832249,-1.884601,0.683081,0.814299,0.067881,0.977727,'\'(6.6-7.2]\''
-1.465838,-0.568804,0.172051,0.170585,0.213088,0.826776,'\'(4.8-5.4]\''
-2.572422,-1.758068,-0.508973,2.435322,-0.505399,2.685979,'\'(4.8-5.4]\''
1.46576,-1.846639,-0.82648,0.877973,0.2016,0.504547,'\'(5.4-6]\''
1.46576,-1.846639,-0.82648,0.877973,0.2016,0.504547,'\'(5.4-6]\''
1.864079,2.46421,-0.016336,1.164635,0.995711,0.843645,'\'(5.4-6]\''
-1.58216,0.473173,-0.281255,1.24092,-0.641945,1.205983,'\'(5.4-6]\''
1.817448,0.853976,-4.990736,-0.086042,1.720502,0.426121,'\'(3.6-4.2]\''
2.351235,0.12352,-0.538965,0.589564,0.954323,0.858531,'\'(6.6-7.2]\''
-1.303141,-0.044382,0.147586,-0.05337,0.599061,0.150033,'\'(4.8-5.4]\''
-1.463381,-0.357188,0.432082,0.06648,-0.086227,0.640207,'\'(4.8-5.4]\''
1.163697,1.049616,1.628251,-1.057255,0.888435,-1.860604,'\'(5.4-6]\''
-1.318803,-0.081165,-0.568887,1.467685,-0.739575,0.093565,'\'(5.4-6]\''
-1.303141,-0.044382,0.147586,-0.05337,0.599061,0.150033,'\'(4.8-5.4]\''
-1.463381,-0.357188,0.432082,0.06648,-0.086227,0.640207,'\'(4.8-5.4]\''
1.600639,1.015736,-0.226963,0.675894,-0.443384,0.268462,'\'(5.4-6]\''
0.06034,0.093263,0.20531,-4.014958,-2.037536,1.9118,'\'(4.8-5.4]\''
1.396666,-0.528546,0.092885,1.261083,0.634587,1.001247,'\'(6.6-7.2]\''
2.826674,1.650687,-0.352422,0.947047,0.069391,1.012136,'\'(5.4-6]\''
2.420675,1.898112,-0.472611,1.270518,0.769536,0.612318,'\'(5.4-6]\''
0.792269,1.091921,-0.226927,1.319507,0.135535,0.708908,'\'(5.4-6]\''
-1.082933,-0.38646,0.372361,0.65309,-0.401922,-0.168967,'\'(5.4-6]\''
1.117677,-2.268396,0.035007,0.291759,0.670867,0.382778,'\'(5.4-6]\''
1.117677,-2.268396,0.035007,0.291759,0.670867,0.382778,'\'(5.4-6]\''
-4.227407,-0.635204,0.160096,1.922146,0.271548,-0.136682,'\'(5.4-6]\''
-1.082933,-0.38646,0.372361,0.65309,-0.401922,-0.168967,'\'(5.4-6]\''
-4.261114,-0.635894,0.143194,1.943736,0.272447,-0.159508,'\'(5.4-6]\''
1.474159,-0.792152,-1.880038,0.44405,1.509485,-0.010688,'\'(5.4-6]\''
1.117677,-2.268396,0.035007,0.291759,0.670867,0.382778,'\'(5.4-6]\''
0.564223,0.390392,1.87414,0.395303,0.199807,-0.556045,'\'(5.4-6]\''
-1.550701,-1.251797,-1.067733,0.825725,-1.491875,-1.439819,'\'(5.4-6]\''
-1.550701,-1.251797,-1.067733,0.825725,-1.491875,-1.439819,'\'(5.4-6]\''
-1.550701,-1.251797,-1.067733,0.825725,-1.491875,-1.439819,'\'(5.4-6]\''
1.381191,2.12429,0.304967,1.587835,-0.019925,0.988442,'\'(5.4-6]\''
0.477717,-0.697998,0.014972,0.144013,-1.081915,-0.957541,'\'(5.4-6]\''
2.013646,-3.042728,-0.373368,0.427915,-1.257802,-1.331733,'\'(6.6-7.2]\''
1.381191,2.12429,0.304967,1.587835,-0.019925,0.988442,'\'(5.4-6]\''
-1.550701,-1.251797,-1.067733,0.825725,-1.491875,-1.439819,'\'(5.4-6]\''
2.755377,2.247194,-1.688815,0.327038,-0.150162,-0.534472,'\'(3.6-4.2]\''
2.619345,0.229264,-1.887284,-1.157092,3.100144,-0.367913,'\'(5.4-6]\''
0.297615,1.395219,-3.284644,-0.244036,0.033006,0.323057,'\'(4.8-5.4]\''
1.162776,1.297285,-0.442414,1.209913,1.504903,1.758466,'\'(5.4-6]\''
0.297615,1.395219,-3.284644,-0.244036,0.033006,0.323057,'\'(4.8-5.4]\''
2.619345,0.229264,-1.887284,-1.157092,3.100144,-0.367913,'\'(5.4-6]\''
0.667974,2.30863,-1.12272,0.896187,-0.404015,-0.672919,'\'(5.4-6]\''
2.217042,1.891831,-1.219845,0.299523,1.155416,-0.011206,'\'(5.4-6]\''
2.092197,0.944738,-0.630519,0.652378,-0.413064,-0.101352,'\'(5.4-6]\''
1.499397,1.114703,1.957198,-0.503774,0.462655,-0.972372,'\'(6.6-7.2]\''
0.667974,2.30863,-1.12272,0.896187,-0.404015,-0.672919,'\'(5.4-6]\''
2.092197,0.944738,-0.630519,0.652378,-0.413064,-0.101352,'\'(5.4-6]\''
2.429583,-1.278738,-4.204493,-1.032232,1.109562,-1.677053,'\'(3.6-4.2]\''
2.217042,1.891831,-1.219845,0.299523,1.155416,-0.011206,'\'(5.4-6]\''
2.055778,1.599316,0.288857,0.016163,0.729786,-0.283258,'\'(5.4-6]\''
0.650659,0.837922,0.376707,0.088468,-0.489129,-0.934009,'\'(5.4-6]\''
1.710038,0.312786,0.516269,0.77466,-0.500037,0.138239,'\'(6.6-7.2]\''
-1.568483,0.359919,-0.006998,0.138595,0.552356,-0.854352,'\'(4.8-5.4]\''
1.097788,0.599866,0.734736,0.164759,0.621134,-0.02743,'\'(6.6-7.2]\''
2.08829,0.801943,-0.779256,0.287048,-0.853683,0.034124,'\'(3.6-4.2]\''
1.484035,2.162865,-0.968834,1.012837,-0.317346,-0.428237,'\'(6.6-7.2]\''
0.505259,1.414226,-1.127746,1.4667,0.508605,0.580613,'\'(4.8-5.4]\''
1.74507,0.553544,-0.192649,0.902275,0.790745,-0.574885,'\'(6.6-7.2]\''
3.065675,0.00103,-0.390321,-0.352324,-0.044506,-0.225978,'\'(5.4-6]\''
1.256787,0.717303,0.247959,-0.62683,-0.32439,-0.966456,'\'(5.4-6]\''
1.484035,2.162865,-0.968834,1.012837,-0.317346,-0.428237,'\'(6.6-7.2]\''
1.906675,0.638334,0.415237,0.897632,-0.121638,1.112234,'\'(6.6-7.2]\''
0.549763,-1.800379,0.09474,0.446897,-0.190987,1.0245,'\'(6.6-7.2]\''
-2.151264,2.68803,0.820531,0.302056,-0.72845,-1.109004,'\'(5.4-6]\''
-2.151264,2.68803,0.820531,0.302056,-0.72845,-1.109004,'\'(5.4-6]\''
-2.151264,2.68803,0.820531,0.302056,-0.72845,-1.109004,'\'(5.4-6]\''
1.927697,-0.218839,1.744584,-0.35681,0.48458,-0.281219,'\'(6.6-7.2]\''
0.634482,-0.759631,0.290746,-0.505756,-0.084195,0.859331,'\'(4.8-5.4]\''
0.630491,-1.968092,0.040795,0.480058,-0.241138,1.034934,'\'(6.6-7.2]\''
0.587024,-1.939632,0.065975,0.451301,-0.250486,1.049037,'\'(6.6-7.2]\''
0.316267,0.484004,0.12021,0.457972,-0.879519,0.11495,'\'(6.6-7.2]\''
1.955985,0.679744,0.818125,1.16138,-0.218467,0.975278,'\'(6.6-7.2]\''
1.733711,0.281855,1.161649,0.904203,0.137014,1.083389,'\'(6.6-7.2]\''
-0.632439,-0.336825,-0.128765,1.569568,-0.76958,0.472934,'\'(5.4-6]\''
1.605421,-3.266754,1.675086,0.721141,0.365249,0.833732,'\'(6.6-7.2]\''
-2.430252,-1.470716,-0.057093,-0.52258,1.080993,0.098988,'\'(5.4-6]\''
-0.565386,0.485907,-0.396922,1.070943,-2.195622,-0.729589,'\'(5.4-6]\''
0.944513,-1.209275,0.232491,-0.66419,0.315876,-0.691524,'\'(6.6-7.2]\''
0.164838,-1.152111,0.049278,-0.201784,-0.006923,-1.314754,'\'(5.4-6]\''
1.369506,-0.049528,0.214687,0.437722,1.525721,-0.393708,'\'(6.6-7.2]\''
2.77591,1.823608,-1.114538,1.273155,0.966874,0.708989,'\'(5.4-6]\''
-1.619267,0.684791,-0.299143,-0.476438,0.200988,0.390946,'\'(4.8-5.4]\''
-1.029614,-0.764123,-0.811568,-0.538997,0.632689,-0.433048,'\'(4.8-5.4]\''
1.868523,-0.417405,0.557513,-0.093311,-1.017942,-0.467959,'\'(5.4-6]\''
-1.897645,1.071166,-0.699432,0.946446,-1.073449,-1.010894,'\'(5.4-6]\''
-1.897645,1.071166,-0.699432,0.946446,-1.073449,-1.010894,'\'(5.4-6]\''
-1.619267,0.684791,-0.299143,-0.476438,0.200988,0.390946,'\'(4.8-5.4]\''
1.868523,-0.417405,0.557513,-0.093311,-1.017942,-0.467959,'\'(5.4-6]\''
1.344245,-0.616027,0.491457,-0.12149,-0.790726,-0.454849,'\'(5.4-6]\''
-1.897645,1.071166,-0.699432,0.946446,-1.073449,-1.010894,'\'(5.4-6]\''
-1.029614,-0.764123,-0.811568,-0.538997,0.632689,-0.433048,'\'(4.8-5.4]\''
2.741075,2.031708,-0.436835,0.487382,-0.179804,0.622271,'\'(5.4-6]\''
-3.19459,1.117341,1.228538,0.415884,1.267822,0.531673,'\'(4.8-5.4]\''
1.897201,0.404253,0.161101,-0.454654,0.230813,0.053059,'\'(4.8-5.4]\''
-1.357186,0.207281,-0.456069,0.51359,0.142167,-0.810863,'\'(6.6-7.2]\''
-2.722349,0.528817,-2.937441,1.398895,0.74952,-2.09051,'\'(5.4-6]\''
-1.093596,-2.012775,2.407488,0.841788,1.439816,1.402898,'\'(6.6-7.2]\''
-1.357186,0.207281,-0.456069,0.51359,0.142167,-0.810863,'\'(6.6-7.2]\''
2.741075,2.031708,-0.436835,0.487382,-0.179804,0.622271,'\'(5.4-6]\''
-2.722349,0.528817,-2.937441,1.398895,0.74952,-2.09051,'\'(5.4-6]\''
2.634401,0.77389,-1.652429,0.983068,0.070045,0.376651,'\'(6.6-7.2]\''
-3.19459,1.117341,1.228538,0.415884,1.267822,0.531673,'\'(4.8-5.4]\''
1.897201,0.404253,0.161101,-0.454654,0.230813,0.053059,'\'(4.8-5.4]\''
-1.655221,-1.524411,-1.205638,-1.823261,-0.653316,2.403128,'\'(4.8-5.4]\''
-1.540671,-1.44925,-1.323162,-1.941366,-0.645633,2.303079,'\'(5.4-6]\''
-1.569301,-1.455905,-1.188542,-1.838772,-0.808012,2.330784,'\'(5.4-6]\''
0.599456,0.608525,-1.296812,0.715229,-0.265734,-0.108258,'\'(5.4-6]\''
0.599456,0.608525,-1.296812,0.715229,-0.265734,-0.108258,'\'(5.4-6]\''
-2.480646,0.301167,0.094892,0.47955,-1.239548,-1.368377,'\'(5.4-6]\''
0.599456,0.608525,-1.296812,0.715229,-0.265734,-0.108258,'\'(5.4-6]\''
-0.523648,0.478038,-0.407259,1.88085,0.943298,0.649789,'\'(6.6-7.2]\''
3.315019,-1.674704,-3.108257,0.625377,1.709652,0.677768,'\'(5.4-6]\''
2.544831,0.017239,1.268021,-0.944562,0.606428,-1.990912,'\'(6.6-7.2]\''
0.441336,1.837936,0.095474,0.600753,1.120638,-0.951391,'\'(6.6-7.2]\''
2.601205,-0.52881,0.988813,0.225805,1.26065,-0.778492,'\'(6.6-7.2]\''
0.865868,0.549739,0.599635,1.273512,-1.122851,-0.59694,'\'(5.4-6]\''
0.387696,0.074499,0.937333,0.053551,-0.123139,0.120469,'\'(5.4-6]\''
-0.585119,-1.473584,2.15503,-1.32876,1.198327,-0.619702,'\'(5.4-6]\''
-0.585119,-1.473584,2.15503,-1.32876,1.198327,-0.619702,'\'(5.4-6]\''
0.387696,0.074499,0.937333,0.053551,-0.123139,0.120469,'\'(5.4-6]\''
1.512914,-0.267884,0.154907,-0.177894,0.033367,0.29101,'\'(6.6-7.2]\''
0.836918,-0.790182,0.499736,1.054114,-0.548178,0.916751,'\'(5.4-6]\''
2.404131,1.529764,-0.970109,0.016165,0.719532,-0.723583,'\'(6.6-7.2]\''
2.259714,0.580844,0.233982,-0.199694,1.206907,-0.024034,'\'(6.6-7.2]\''
0.503909,1.504114,-1.085539,1.079501,0.461044,0.585516,'\'(4.8-5.4]\''
1.872205,0.115906,0.583885,0.181325,0.647097,0.566986,'\'(5.4-6]\''
0.585517,2.267264,1.453644,-0.719081,-0.146951,-0.733241,'\'(3.6-4.2]\''
-3.102622,-1.271287,-1.602156,0.523014,-0.244692,-0.299088,'\'(5.4-6]\''
1.011053,-0.180758,1.428067,-0.427693,-1.460628,-1.4432,'\'(5.4-6]\''
-3.102622,-1.271287,-1.602156,0.523014,-0.244692,-0.299088,'\'(5.4-6]\''
0.569398,-0.348163,0.036525,-0.044238,-1.475611,-1.07903,'\'(5.4-6]\''
2.035465,0.624646,-2.342242,0.646611,1.549174,1.571294,'\'(6.6-7.2]\''
0.369327,0.096092,-0.195386,0.895257,0.955888,-0.026926,'\'(6.6-7.2]\''
-0.574446,0.362203,0.45945,1.74474,-1.275732,0.758297,'\'(7.8-8.4]\''
0.638616,-1.386091,-0.15568,0.429105,-0.416576,0.630811,'\'(6.6-7.2]\''
2.877849,-1.589261,-1.631802,-0.25402,2.171014,0.940785,'\'(7.8-8.4]\''
2.213249,-0.926919,0.32957,0.429284,1.195415,0.629801,'\'(7.8-8.4]\''
0.593188,-1.002902,0.80947,-0.62781,-0.897498,-0.129545,'\'(5.4-6]\''
2.142477,-1.392496,-3.09007,-1.641304,0.763029,-0.644827,'\'(3.6-4.2]\''
1.56856,-0.670132,1.161184,0.636773,1.070496,1.345051,'\'(5.4-6]\''
1.477658,-1.072392,0.846925,1.19847,0.268486,2.226896,'\'(7.8-8.4]\''
2.877849,-1.589261,-1.631802,-0.25402,2.171014,0.940785,'\'(7.8-8.4]\''
-1.235145,-0.236061,0.429097,1.142673,0.347548,0.021239,'\'(6.6-7.2]\''
2.213249,-0.926919,0.32957,0.429284,1.195415,0.629801,'\'(7.8-8.4]\''
1.240377,1.152031,-1.677734,0.862512,-0.8523,-1.153959,'\'(4.8-5.4]\''
2.779422,-1.536864,0.346404,-0.035439,1.116819,0.354817,'\'(6.6-7.2]\''
-1.605636,-1.315229,-0.208602,1.018638,-0.510938,-0.11271,'\'(5.4-6]\''
2.15025,1.189925,-0.873684,1.496009,0.327566,0.706129,'\'(6.6-7.2]\''
2.883983,1.881499,-1.261947,0.564022,1.126193,1.10632,'\'(7.8-8.4]\''
3.891342,-0.873239,-0.171449,0.604697,0.132317,0.861234,'\'(6.6-7.2]\''
0.706055,-0.933495,-0.748176,-1.213866,-0.403518,-0.55285,'\'(4.8-5.4]\''
0.710763,-1.655281,-0.369153,0.284309,-0.647957,1.005187,'\'(5.4-6]\''
3.909972,-0.942866,-0.185831,0.606899,0.102568,0.873502,'\'(6.6-7.2]\''
0.397829,0.29656,-0.676131,-0.329898,2.654229,0.715475,'\'(5.4-6]\''
-2.662472,0.689387,-1.505216,-0.892961,-1.70085,-1.722066,'\'(4.8-5.4]\''
0.300045,1.292048,-0.831966,0.965832,-1.033556,-0.58005,'\'(6.6-7.2]\''
-2.57039,-1.56035,2.621205,0.35505,0.803887,-0.591027,'\'(5.4-6]\''
1.08826,0.819258,-0.427745,1.893837,0.002007,0.484961,'\'(7.8-8.4]\''
1.145949,-0.088452,2.414969,-1.097841,0.281485,-0.110031,'\'(6.6-7.2]\''
-2.57039,-1.56035,2.621205,0.35505,0.803887,-0.591027,'\'(5.4-6]\''
1.3299,-0.012433,0.3587,0.273352,1.482655,-0.597855,'\'(6.6-7.2]\''
-2.57039,-1.56035,2.621205,0.35505,0.803887,-0.591027,'\'(5.4-6]\''
-0.80367,0.891829,-0.005861,-1.868587,-0.166734,0.967645,'\'(4.8-5.4]\''
0.370158,-0.116933,-0.493816,1.881778,-1.443816,-0.155855,'\'(4.8-5.4]\''
1.027644,-0.696362,1.592066,0.158927,0.874536,0.558437,'\'(5.4-6]\''
1.08826,0.819258,-0.427745,1.893837,0.002007,0.484961,'\'(7.8-8.4]\''
1.589742,-1.251607,-0.312373,1.59391,-0.838619,0.924923,'\'(6.6-7.2]\''
0.76443,1.532777,-0.544048,1.258252,-0.110081,-0.420313,'\'(5.4-6]\''
0.300045,1.292048,-0.831966,0.965832,-1.033556,-0.58005,'\'(6.6-7.2]\''
1.3299,-0.012433,0.3587,0.273352,1.482655,-0.597855,'\'(6.6-7.2]\''
-2.662472,0.689387,-1.505216,-0.892961,-1.70085,-1.722066,'\'(4.8-5.4]\''
0.426932,-0.814437,2.46042,-0.449892,0.173532,0.785523,'\'(5.4-6]\''
1.145949,-0.088452,2.414969,-1.097841,0.281485,-0.110031,'\'(6.6-7.2]\''
-2.560821,-1.554608,2.618279,0.353627,0.796992,-0.597528,'\'(5.4-6]\''
2.032168,0.011295,1.499011,-0.712566,0.677536,-0.53204,'\'(5.4-6]\''
-0.80367,0.891829,-0.005861,-1.868587,-0.166734,0.967645,'\'(4.8-5.4]\''
0.169776,0.352582,-0.445381,-1.536133,-0.305272,0.483061,'\'(4.8-5.4]\''
-2.073884,0.119496,-1.521334,0.402271,-0.768461,-1.640109,'\'(4.8-5.4]\''
-2.388683,0.712744,-0.411324,0.04338,-0.194116,-1.137623,'\'(5.4-6]\''
-2.388683,0.712744,-0.411324,0.04338,-0.194116,-1.137623,'\'(5.4-6]\''
-2.388683,0.712744,-0.411324,0.04338,-0.194116,-1.137623,'\'(5.4-6]\''
-2.388683,0.712744,-0.411324,0.04338,-0.194116,-1.137623,'\'(5.4-6]\''
1.982016,0.988975,1.138982,0.642213,-0.409212,0.807275,'\'(5.4-6]\''
2.1667,0.392879,0.25805,-0.156997,0.691557,0.862289,'\'(5.4-6]\''
-3.523251,1.474051,-0.295071,-0.780692,0.384234,1.527085,'\'(4.8-5.4]\''
0.616532,-0.779862,-0.882362,0.664514,0.161814,0.950859,'\'(4.8-5.4]\''
5.562664,-1.17317,-4.068056,-0.087885,1.340187,0.175274,'\'(4.8-5.4]\''
-2.388683,0.712744,-0.411324,0.04338,-0.194116,-1.137623,'\'(5.4-6]\''
-1.65697,-1.045562,-0.140012,0.823727,-0.524332,-0.207193,'\'(4.8-5.4]\''
-2.138722,-0.776632,-0.635391,0.283181,-0.138148,-0.209427,'\'(4.8-5.4]\''
0.580068,2.992226,0.047338,1.146527,-0.484741,0.392659,'\'(3.6-4.2]\''
-1.050708,-1.34129,-0.416816,-0.347849,0.02641,-0.942393,'\'(5.4-6]\''
0.960275,0.514014,-0.177024,0.768664,-0.225982,1.349346,'\'(4.8-5.4]\''
0.363631,-0.018895,-0.163435,-0.523186,-1.425495,-0.566364,'\'(5.4-6]\''
-2.073884,0.119496,-1.521334,0.402271,-0.768461,-1.640109,'\'(4.8-5.4]\''
-1.70414,-0.518697,0.574852,0.506335,0.503873,0.660735,'\'(4.8-5.4]\''
1.617259,-1.552685,0.480038,0.129746,1.386982,-0.051734,'\'(6.6-7.2]\''
-0.082243,0.450559,-0.104058,-1.578727,0.250026,-0.259048,'\'(4.8-5.4]\''
-0.071837,0.451726,-0.162652,-1.626174,0.281563,-0.225725,'\'(4.8-5.4]\''
0.476512,-1.759508,-0.056059,0.788968,-0.316059,0.383136,'\'(6.6-7.2]\''
1.908126,-1.801759,0.972162,-1.199309,-0.082754,-0.225464,'\'(5.4-6]\''
1.451056,0.557225,-1.000178,1.19978,-0.328521,-0.307798,'\'(5.4-6]\''
2.551168,-1.560766,-0.139094,0.970848,-1.777634,0.304546,'\'(6.6-7.2]\''
0.476512,-1.759508,-0.056059,0.788968,-0.316059,0.383136,'\'(6.6-7.2]\''
3.15185,-0.235892,0.318443,0.921314,-0.503468,-0.229949,'\'(6.6-7.2]\''
0.98821,0.879385,0.141008,-0.721231,-0.326299,-0.376512,'\'(4.8-5.4]\''
-3.341568,-1.321401,-0.675034,1.70549,-0.268061,-1.116538,'\'(5.4-6]\''
-0.384489,0.143976,-0.973858,1.342092,0.736861,1.176292,'\'(5.4-6]\''
0.98821,0.879385,0.141008,-0.721231,-0.326299,-0.376512,'\'(4.8-5.4]\''
2.198177,-0.50617,1.871636,0.006103,0.781783,-0.238695,'\'(5.4-6]\''
-1.4614,-1.263296,-0.709113,0.436763,-1.781011,-1.667923,'\'(4.8-5.4]\''
1.961175,0.70964,0.092304,-3.150728,-2.337718,3.648842,'\'(5.4-6]\''
1.866373,0.082255,1.370708,-0.888983,1.700229,-1.802277,'\'(3.6-4.2]\''
-2.14892,1.726817,1.926227,-4.081268,-1.936364,3.653891,'\'(4.8-5.4]\''
1.73598,-1.224137,-1.092901,0.467739,-1.212501,0.145762,'\'(5.4-6]\''
-2.057914,1.068361,-0.770152,0.981896,-1.545384,-0.610985,'\'(6.6-7.2]\''
-2.057914,1.068361,-0.770152,0.981896,-1.545384,-0.610985,'\'(6.6-7.2]\''
-2.057914,1.068361,-0.770152,0.981896,-1.545384,-0.610985,'\'(6.6-7.2]\''
-2.057914,1.068361,-0.770152,0.981896,-1.545384,-0.610985,'\'(6.6-7.2]\''
-2.057914,1.068361,-0.770152,0.981896,-1.545384,-0.610985,'\'(6.6-7.2]\''
-2.057914,1.068361,-0.770152,0.981896,-1.545384,-0.610985,'\'(6.6-7.2]\''
-2.057914,1.068361,-0.770152,0.981896,-1.545384,-0.610985,'\'(6.6-7.2]\''
1.399413,1.039804,0.022767,0.755583,0.443006,1.335398,'\'(4.8-5.4]\''
-2.823628,0.27168,-0.170978,0.597758,-0.539265,1.610362,'\'(5.4-6]\''
-1.602847,-1.378628,-0.456437,0.157366,-1.043221,-0.716385,'\'(4.8-5.4]\''
0.33337,-1.73006,0.411814,-0.486295,0.130584,-0.385261,'\'(5.4-6]\''
-2.057914,1.068361,-0.770152,0.981896,-1.545384,-0.610985,'\'(6.6-7.2]\''
1.644139,-0.959801,-0.179611,-0.183459,-1.651094,-0.97906,'\'(4.8-5.4]\''
0.765561,-0.625021,0.350997,-0.094369,-0.017957,0.42616,'\'(4.8-5.4]\''
0.767859,-0.565417,0.236775,-0.196018,0.023997,0.416866,'\'(4.8-5.4]\''
3.086091,-2.70705,-0.221363,-0.868004,2.550159,-0.772897,'\'(7.8-8.4]\''
0.24452,1.506445,0.396112,2.043275,0.175362,0.259299,'\'(5.4-6]\''
1.644139,-0.959801,-0.179611,-0.183459,-1.651094,-0.97906,'\'(4.8-5.4]\''
0.765561,-0.625021,0.350997,-0.094369,-0.017957,0.42616,'\'(4.8-5.4]\''
0.767859,-0.565417,0.236775,-0.196018,0.023997,0.416866,'\'(4.8-5.4]\''
0.24452,1.506445,0.396112,2.043275,0.175362,0.259299,'\'(5.4-6]\''
1.096526,1.913024,0.143774,1.527015,-0.080308,-0.087456,'\'(5.4-6]\''
2.127379,0.200488,-0.074238,0.974321,-1.240997,0.122758,'\'(6.6-7.2]\''
1.555072,2.942846,-0.108832,0.420248,-0.386679,-1.279288,'\'(4.8-5.4]\''
2.324907,1.001602,-1.533954,0.885813,0.573541,0.143351,'\'(4.8-5.4]\''
3.086091,-2.70705,-0.221363,-0.868004,2.550159,-0.772897,'\'(7.8-8.4]\''
-2.206962,-0.816966,-1.416109,1.097288,1.179823,-0.01414,'\'(4.8-5.4]\''
-2.206962,-0.816966,-1.416109,1.097288,1.179823,-0.01414,'\'(4.8-5.4]\''
