@relation winequality-white-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-P75.0-R42-DSparse1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R9-precision6

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute quality {'\'(-inf-3.6]\'','\'(3.6-4.2]\'','\'(4.2-4.8]\'','\'(4.8-5.4]\'','\'(5.4-6]\'','\'(6-6.6]\'','\'(6.6-7.2]\'','\'(7.2-7.8]\'','\'(7.8-8.4]\'','\'(8.4-inf)\''}

@data
22.681621,230.956851,-10.054139,-211.34484,91.798693,229.877783,-11.777945,335.359677,'\'(5.4-6]\''
22.960239,294.983841,-9.186624,-276.348706,109.119201,293.946343,-10.91192,415.830758,'\'(5.4-6]\''
5.442519,196.580838,-7.807669,-177.569849,38.105118,195.66978,-9.526279,245.985856,'\'(4.8-5.4]\''
32.333509,243.065618,-9.530159,-224.144695,50.229473,242.106062,-11.25833,305.10075,'\'(5.4-6]\''
26.30469,165.144116,-9.704646,-147.588049,57.157677,164.371622,-11.431535,232.718347,'\'(5.4-6]\''
20.622784,158.150095,-10.398246,-140.694487,22.51666,157.16629,-12.124356,191.668742,'\'(4.8-5.4]\''
5.85738,239.797238,-11.965423,-219.242991,36.373067,238.797845,-13.683201,289.356408,'\'(4.8-5.4]\''
6.013092,307.130713,-10.40675,-285.840345,36.373067,306.070698,-12.124356,357.668492,'\'(4.8-5.4]\''
4.490203,85.452459,-12.31069,-65.765969,12.124356,84.125708,-14.029612,110.002547,'\'(4.8-5.4]\''
4.141489,99.303669,-12.659403,-78.790991,34.641016,98.363165,-14.376022,147.501447,'\'(5.4-6]\''
5.85738,239.797238,-11.965423,-219.242991,36.373067,238.797845,-13.683201,289.356408,'\'(4.8-5.4]\''
13.393568,192.919283,-10.75122,-172.858671,27.712813,192.153717,-12.470766,233.792218,'\'(5.4-6]\''
4.490203,85.452459,-12.31069,-65.765969,12.124356,84.125708,-14.029612,110.002547,'\'(4.8-5.4]\''
4.141489,99.303669,-12.659403,-78.790991,34.641016,98.363165,-14.376022,147.501447,'\'(5.4-6]\''
20.622784,158.150095,-10.398246,-140.694487,22.51666,157.16629,-12.124356,191.668742,'\'(4.8-5.4]\''
13.879928,196.866627,-10.057014,-177.032913,12.124356,195.773703,-11.777945,220.749875,'\'(4.8-5.4]\''
13.706723,189.940156,-10.23022,-170.10471,12.124356,188.8455,-11.951151,213.821672,'\'(5.4-6]\''
13.393568,192.919283,-10.75122,-172.858671,27.712813,192.153717,-12.470766,233.792218,'\'(5.4-6]\''
28.469806,281.285051,-10.051004,-261.505031,72.746134,280.280462,-11.777945,366.363387,'\'(-inf-3.6]\''
5.83909,270.948172,-10.753957,-250.073496,39.837169,269.957439,-12.470766,324.326514,'\'(4.8-5.4]\''
5.85738,239.797238,-11.965423,-219.242991,36.373067,238.797845,-13.683201,289.356408,'\'(4.8-5.4]\''
6.013092,307.130713,-10.40675,-285.840345,36.373067,306.070698,-12.124356,357.668492,'\'(4.8-5.4]\''
23.169245,258.645415,-11.09072,-239.386742,53.693575,257.71184,-12.817176,324.620962,'\'(4.8-5.4]\''
17.514013,184.224388,-9.194211,-160.682353,31.176915,183.580065,-10.91192,232.181411,'\'(6.6-7.2]\''
17.485573,227.496213,-10.054035,-208.729443,48.497423,226.396361,-11.777945,287.849524,'\'(4.8-5.4]\''
10.967103,227.376702,-9.193968,-206.564379,74.478185,226.552246,-10.91192,316.02999,'\'(5.4-6]\''
13.946265,208.35532,-7.115473,-187.234692,62.353829,207.60361,-8.833459,284.870396,'\'(5.4-6]\''
13.946265,208.35532,-7.115473,-187.234692,62.353829,207.60361,-8.833459,284.870396,'\'(5.4-6]\''
8.472465,229.044667,-9.194453,-209.439584,58.889727,228.318937,-10.91192,301.376841,'\'(4.8-5.4]\''
23.339766,241.312783,-10.227379,-221.771785,90.066642,240.270088,-11.951151,344.071893,'\'(5.4-6]\''
12.075443,353.880497,-10.406577,-330.579217,67.549981,352.714826,-12.124356,437.619957,'\'(5.4-6]\''
16.602712,342.152781,-9.880345,-323.928142,83.138439,341.23133,-11.60474,435.732022,'\'(4.8-5.4]\''
6.566378,180.725645,-10.927335,-159.591161,53.693575,179.682951,-12.643971,248.53197,'\'(6.6-7.2]\''
9.006941,152.843091,-9.889733,-128.968503,20.78461,151.848894,-11.60474,190.871999,'\'(5.4-6]\''
13.946265,208.35532,-7.115473,-187.234692,62.353829,207.60361,-8.833459,284.870396,'\'(5.4-6]\''
3.757788,171.876598,-7.119491,-150.878946,22.51666,171.109299,-8.833459,208.729443,'\'(4.8-5.4]\''
10.967103,227.376702,-9.193968,-206.564379,74.478185,226.552246,-10.91192,316.02999,'\'(5.4-6]\''
12.160071,173.664074,-10.581757,-149.354741,41.569219,172.616183,-12.297561,232.943513,'\'(6.6-7.2]\''
20.477586,192.714901,-6.594368,-171.854081,39.837169,192.171037,-8.313844,246.47083,'\'(6.6-7.2]\''
8.111194,225.644651,-10.058019,-207.776815,51.961524,224.733592,-11.777945,289.391049,'\'(4.8-5.4]\''
8.111194,225.644651,-10.058019,-207.776815,51.961524,224.733592,-11.777945,289.391049,'\'(4.8-5.4]\''
30.636168,191.128343,-10.396115,-173.083837,77.942286,190.387025,-12.124356,280.072616,'\'(5.4-6]\''
10.417593,246.422332,-9.535633,-228.942476,84.87049,245.258394,-11.25833,342.028073,'\'(4.8-5.4]\''
7.8363,196.21018,-9.016554,-180.34113,58.889727,195.288729,-10.738715,264.224351,'\'(4.8-5.4]\''
4.364803,179.059412,-12.141642,-156.14438,71.014083,178.193387,-13.856406,266.164248,'\'(5.4-6]\''
4.364803,179.059412,-12.141642,-156.14438,71.014083,178.193387,-13.856406,266.164248,'\'(5.4-6]\''
10.417593,246.422332,-9.535633,-228.942476,84.87049,245.258394,-11.25833,342.028073,'\'(4.8-5.4]\''
7.8363,196.21018,-9.016554,-180.34113,58.889727,195.288729,-10.738715,264.224351,'\'(4.8-5.4]\''
6.479429,145.973778,-9.888451,-124.603735,41.569219,145.301742,-11.60474,202.528701,'\'(5.4-6]\''
17.65469,331.750083,-9.711713,-310.799197,71.014083,330.717781,-11.431535,416.125207,'\'(5.4-6]\''
5.023709,189.385899,-11.274889,-167.437352,62.353829,188.585692,-12.990381,267.064914,'\'(5.4-6]\''
9.12718,173.738552,-11.276378,-149.475985,79.674337,172.82403,-12.990381,270.788823,'\'(6.6-7.2]\''
6.479429,145.973778,-9.888451,-124.603735,41.569219,145.301742,-11.60474,202.528701,'\'(5.4-6]\''
30.187221,305.334577,-9.355499,-288.143972,62.353829,304.304006,-11.085125,377.864204,'\'(4.8-5.4]\''
17.861982,189.387631,-9.885472,-166.36348,34.641016,188.741577,-11.60474,239.889037,'\'(5.4-6]\''
30.187221,305.334577,-9.355499,-288.143972,62.353829,304.304006,-11.085125,377.864204,'\'(4.8-5.4]\''
5.511594,157.588911,-10.579158,-136.901296,39.837169,156.456149,-12.297561,209.093173,'\'(5.4-6]\''
14.594745,151.514608,-12.477209,-131.220169,31.176915,150.32469,-14.202817,195.167485,'\'(4.8-5.4]\''
17.861982,189.387631,-9.885472,-166.36348,34.641016,188.741577,-11.60474,239.889037,'\'(5.4-6]\''
7.584876,213.596506,-8.505876,-188.741577,55.425626,212.972967,-10.2191,286.585127,'\'(6.6-7.2]\''
4.711542,161.543183,-8.504006,-139.447411,65.817931,160.630392,-10.2191,242.209985,'\'(5.4-6]\''
10.135927,208.350124,-9.713376,-184.931065,45.033321,207.032033,-11.431535,269.195337,'\'(6.6-7.2]\''
10.500142,191.045204,-8.500455,-168.38998,69.282032,189.815448,-10.2191,274.824502,'\'(5.4-6]\''
10.187213,237.848681,-8.501616,-217.060607,117.779455,237.135076,-10.2191,369.394476,'\'(5.4-6]\''
4.711542,161.543183,-8.504006,-139.447411,65.817931,160.630392,-10.2191,242.209985,'\'(5.4-6]\''
6.862801,180.685808,-7.634464,-161.340533,48.497423,179.64831,-9.353074,240.772383,'\'(5.4-6]\''
13.147443,236.146075,-8.849602,-213.024929,81.406388,235.541589,-10.56551,333.662268,'\'(5.4-6]\''
14.645996,359.067989,-10.919073,-341.958791,90.066642,358.343992,-12.643971,459.565041,'\'(4.8-5.4]\''
14.645996,359.067989,-10.919073,-341.958791,90.066642,358.343992,-12.643971,459.565041,'\'(4.8-5.4]\''
23.724385,263.884869,-9.011375,-246.003176,187.061487,262.977274,-10.738715,461.799386,'\'(5.4-6]\''
13.48166,303.515923,-9.537295,-285.026281,169.740979,302.849084,-11.25833,485.337957,'\'(5.4-6]\''
13.48166,303.515923,-9.537295,-285.026281,169.740979,302.849084,-11.25833,485.337957,'\'(5.4-6]\''
9.024296,170.187848,-9.716493,-146.306332,29.444864,169.204043,-11.431535,216.748838,'\'(6.6-7.2]\''
10.686199,175.664593,-8.678129,-151.277318,71.014083,174.625362,-10.392305,263.566171,'\'(5.4-6]\''
4.523736,196.359136,-12.831413,-175.716554,102.190998,195.32337,-14.549227,311.994312,'\'(5.4-6]\''
14.645996,359.067989,-10.919073,-341.958791,90.066642,358.343992,-12.643971,459.565041,'\'(4.8-5.4]\''
21.384072,307.103,-8.667009,-289.668177,193.98969,306.382467,-10.392305,511.890296,'\'(5.4-6]\''
23.724385,263.884869,-9.011375,-246.003176,187.061487,262.977274,-10.738715,461.799386,'\'(5.4-6]\''
19.165731,232.657725,-8.84153,-213.73507,128.17176,231.869642,-10.56551,372.858577,'\'(5.4-6]\''
13.48166,303.515923,-9.537295,-285.026281,169.740979,302.849084,-11.25833,485.337957,'\'(5.4-6]\''
25.701278,335.314644,-10.914276,-318.541464,109.119201,334.372408,-12.643971,453.624107,'\'(3.6-4.2]\''
22.876511,314.547355,-11.435415,-297.029393,100.458947,313.501196,-13.163586,425.149191,'\'(4.8-5.4]\''
16.463922,337.00859,-9.88057,-318.524144,86.60254,336.035177,-11.60474,434.277099,'\'(4.8-5.4]\''
4.958844,170.30736,-11.097267,-151.831574,77.942286,169.446531,-12.817176,259.513172,'\'(6.6-7.2]\''
30.876664,234.414024,-8.839261,-214.982146,93.530744,233.653654,-10.56551,340.382625,'\'(4.8-5.4]\''
4.850937,170.369714,-10.581635,-149.129575,34.641016,169.411889,-12.297561,219.156389,'\'(4.8-5.4]\''
19.93057,295.105085,-9.531614,-277.318655,100.458947,294.136868,-11.25833,406.287158,'\'(4.8-5.4]\''
13.498288,113.023243,-10.057603,-92.872564,43.30127,112.444738,-11.777945,170.970735,'\'(3.6-4.2]\''
32.976446,192.754738,-8.662055,-176.062965,72.746134,191.893909,-10.392305,275.534642,'\'(5.4-6]\''
32.976446,192.754738,-8.662055,-176.062965,72.746134,191.893909,-10.392305,275.534642,'\'(5.4-6]\''
4.95758,224.160283,-10.578916,-203.827739,48.497423,223.174747,-12.297561,285.528576,'\'(4.8-5.4]\''
15.072756,248.298144,-10.059301,-225.599618,58.889727,247.267573,-11.777945,322.975514,'\'(5.4-6]\''
32.976446,192.754738,-8.662055,-176.062965,72.746134,191.893909,-10.392305,275.534642,'\'(5.4-6]\''
5.803687,109.792969,-10.754719,-86.377374,36.373067,108.651547,-12.470766,162.137276,'\'(5.4-6]\''
15.072756,248.298144,-10.059301,-225.599618,58.889727,247.267573,-11.777945,322.975514,'\'(5.4-6]\''
5.803687,109.792969,-10.754719,-86.377374,36.373067,108.651547,-12.470766,162.137276,'\'(5.4-6]\''
32.976446,192.754738,-8.662055,-176.062965,72.746134,191.893909,-10.392305,275.534642,'\'(5.4-6]\''
23.131712,220.50046,-9.015151,-200.623445,74.478185,219.779927,-10.738715,308.149159,'\'(5.4-6]\''
16.371933,170.265791,-9.366342,-149.458664,48.497423,169.654377,-11.085125,233.463128,'\'(5.4-6]\''
4.95758,224.160283,-10.578916,-203.827739,48.497423,223.174747,-12.297561,285.528576,'\'(4.8-5.4]\''
17.309562,220.552422,-8.671201,-200.935214,81.406388,219.814568,-10.392305,314.592388,'\'(4.8-5.4]\''
7.956522,109.368616,-10.403217,-92.508834,29.444864,108.616906,-12.124356,149.874356,'\'(4.8-5.4]\''
13.079599,232.42563,-8.501754,-210.167045,36.373067,231.575193,-10.2191,284.740493,'\'(5.4-6]\''
5.923977,132.243811,-10.409262,-109.552214,29.444864,131.428015,-12.124356,177.171477,'\'(5.4-6]\''
15.562113,310.605207,-9.881714,-291.053818,69.282032,309.569441,-11.60474,392.188264,'\'(5.4-6]\''
23.547924,298.492976,-10.400272,-278.912142,124.707658,297.445085,-12.124356,435.870586,'\'(5.4-6]\''
4.558342,191.175108,-13.004653,-170.520402,93.530744,190.161858,-14.722432,298.189867,'\'(6.6-7.2]\''
17.309562,220.552422,-8.671201,-200.935214,81.406388,219.814568,-10.392305,314.592388,'\'(4.8-5.4]\''
7.956522,109.368616,-10.403217,-92.508834,29.444864,108.616906,-12.124356,149.874356,'\'(4.8-5.4]\''
3.832093,17.550871,-6.594853,6.685716,6.928203,16.904816,-8.313844,43.006822,'\'(3.6-4.2]\''
7.224038,113.490897,-8.849394,-91.729411,20.78461,112.132969,-10.56551,148.384793,'\'(5.4-6]\''
8.227137,120.084815,-8.331268,-98.934742,45.033321,119.30366,-10.045895,179.561707,'\'(5.4-6]\''
5.312997,183.971509,-6.949923,-157.911072,57.157677,182.471553,-8.660254,260.231974,'\'(6.6-7.2]\''
8.816624,153.00244,-9.543115,-129.678644,58.889727,151.848894,-11.25833,227.903245,'\'(6.6-7.2]\''
8.816624,153.00244,-9.543115,-129.678644,58.889727,151.848894,-11.25833,227.903245,'\'(6.6-7.2]\''
6.388964,144.34565,-9.892314,-120.966428,51.961524,143.656294,-11.60474,213.07689,'\'(6.6-7.2]\''
10.44728,239.50279,-9.020971,-218.879261,77.942286,238.693922,-10.738715,331.445243,'\'(6.6-7.2]\''
10.44728,239.50279,-9.020971,-218.879261,77.942286,238.693922,-10.738715,331.445243,'\'(6.6-7.2]\''
12.973424,241.34396,-10.582467,-216.731518,84.87049,240.807024,-12.297561,344.331701,'\'(5.4-6]\''
5.391943,190.471895,-10.75077,-172.131209,121.243557,189.486358,-12.470766,321.295425,'\'(5.4-6]\''
8.816624,153.00244,-9.543115,-129.678644,58.889727,151.848894,-11.25833,227.903245,'\'(6.6-7.2]\''
4.86973,182.513122,-10.753368,-161.808186,41.569219,181.588207,-12.470766,237.60273,'\'(5.4-6]\''
10.44728,239.50279,-9.020971,-218.879261,77.942286,238.693922,-10.738715,331.445243,'\'(6.6-7.2]\''
5.312997,183.971509,-6.430308,-157.911072,57.157677,182.471553,-8.140639,260.231974,'\'(6.6-7.2]\''
12.973424,241.34396,-10.582467,-216.731518,84.87049,240.807024,-12.297561,344.331701,'\'(5.4-6]\''
16.290977,357.782807,-9.014285,-339.620522,84.87049,356.785146,-10.738715,452.931286,'\'(4.8-5.4]\''
4.967158,196.270801,-9.374223,-170.433799,53.693575,195.513895,-11.085125,269.212657,'\'(6.6-7.2]\''
4.621735,185.875032,-9.719646,-161.773545,48.497423,185.12159,-11.431535,252.030713,'\'(5.4-6]\''
6.861311,229.358168,-11.100055,-208.313751,41.569219,228.353578,-12.817176,284.766473,'\'(5.4-6]\''
27.950987,300.332414,-10.916233,-280.990603,79.674337,299.246418,-12.643971,392.170944,'\'(4.8-5.4]\''
6.388964,144.34565,-9.892314,-120.966428,51.961524,143.656294,-11.60474,213.07689,'\'(6.6-7.2]\''
3.797504,189.391096,-13.176594,-170.624325,27.712813,188.637653,-14.895637,229.42745,'\'(4.8-5.4]\''
3.797504,189.391096,-13.176594,-170.624325,27.712813,188.637653,-14.895637,229.42745,'\'(4.8-5.4]\''
4.368908,165.170097,-13.176767,-146.167768,65.817931,164.579468,-14.895637,243.682228,'\'(4.8-5.4]\''
19.373196,158.215913,-10.227552,-139.897744,51.961524,157.547341,-11.951151,221.442696,'\'(5.4-6]\''
9.008362,184.213996,-9.541903,-163.141866,29.444864,183.597386,-11.25833,227.885925,'\'(4.8-5.4]\''
29.56389,300.567973,-9.701702,-283.086384,46.765372,299.488905,-11.431535,357.044953,'\'(4.8-5.4]\''
29.56389,300.567973,-9.701702,-283.086384,46.765372,299.488905,-11.431535,357.044953,'\'(4.8-5.4]\''
4.761304,175.439426,-8.852616,-153.269176,43.30127,174.677324,-10.56551,234.433077,'\'(5.4-6]\''
4.967946,184.144714,-9.027024,-159.850969,48.497423,183.372219,-10.738715,250.21206,'\'(5.4-6]\''
15.715347,201.48947,-10.230774,-179.960079,74.478185,200.363637,-11.951151,290.11851,'\'(7.8-8.4]\''
11.783627,116.478685,-13.348431,-96.094179,48.497423,115.510468,-15.068842,179.007451,'\'(3.6-4.2]\''
4.489857,146.081165,-10.925395,-126.041337,45.033321,145.093896,-12.643971,203.84506,'\'(5.4-6]\''
31.001943,319.123433,-10.394072,-301.446123,86.60254,318.07381,-12.124356,417.043193,'\'(4.8-5.4]\''
15.925965,187.567246,-8.149542,-168.164813,27.712813,186.437949,-9.87269,227.05454,'\'(5.4-6]\''
13.952154,262.48364,-9.534455,-244.704138,89.200617,261.435749,-11.25833,361.981298,'\'(4.8-5.4]\''
4.279239,160.076136,-12.487012,-137.524834,71.014083,158.967623,-14.202817,246.47083,'\'(5.4-6]\''
13.185791,276.033473,-9.0191,-255.304289,81.406388,274.911104,-10.738715,370.762796,'\'(5.4-6]\''
17.781234,257.076177,-10.226028,-239.369422,62.353829,256.118353,-11.951151,330.024961,'\'(4.8-5.4]\''
4.038069,248.389942,-6.769928,-229.496732,55.425626,247.579342,-8.487049,315.588317,'\'(4.8-5.4]\''
4.991182,184.364684,-10.75316,-163.557558,45.033321,183.458822,-12.470766,242.746921,'\'(5.4-6]\''
13.41314,196.061223,-9.363328,-177.569849,45.033321,194.976959,-11.085125,253.069943,'\'(5.4-6]\''
13.012569,279.497575,-8.845913,-258.768391,81.406388,278.375206,-10.56551,374.209577,'\'(5.4-6]\''
13.185791,276.033473,-9.0191,-255.304289,81.406388,274.911104,-10.738715,370.762796,'\'(5.4-6]\''
5.92299,220.614775,-8.678198,-197.592356,53.693575,219.814568,-10.392305,290.083869,'\'(5.4-6]\''
6.078667,246.578217,-8.851611,-223.192067,71.014083,245.743369,-10.56551,333.74887,'\'(6.6-7.2]\''
11.595543,182.462892,-8.149836,-164.977839,45.033321,181.605527,-9.87269,237.498807,'\'(4.8-5.4]\''
17.781234,257.076177,-10.226028,-239.369422,62.353829,256.118353,-11.951151,330.024961,'\'(4.8-5.4]\''
4.038069,248.389942,-6.769928,-229.496732,55.425626,247.579342,-8.487049,315.588317,'\'(4.8-5.4]\''
33.080612,279.320906,-9.181428,-262.734787,62.353829,278.323244,-10.91192,351.588993,'\'(4.8-5.4]\''
6.738492,156.478666,-10.408811,-135.67154,58.889727,155.590124,-12.124356,229.462091,'\'(5.4-6]\''
4.489095,211.895632,-12.831413,-191.668742,77.942286,210.894506,-14.549227,302.918366,'\'(6.6-7.2]\''
33.080612,279.320906,-9.181428,-262.734787,62.353829,278.323244,-10.91192,351.588993,'\'(4.8-5.4]\''
6.738492,156.478666,-10.408811,-135.67154,58.889727,155.590124,-12.124356,229.462091,'\'(5.4-6]\''
6.013802,251.545739,-7.634759,-232.5105,38.105118,250.662393,-9.353074,301.896456,'\'(4.8-5.4]\''
9.78872,151.356992,-11.619428,-129.072426,25.980762,150.480574,-13.336791,192.60405,'\'(4.8-5.4]\''
14.348967,190.937817,-7.977168,-173.360965,62.353829,190.144538,-9.699485,264.007844,'\'(5.4-6]\''
14.348967,190.937817,-7.977168,-173.360965,62.353829,190.144538,-9.699485,264.007844,'\'(5.4-6]\''
22.7526,275.881053,-9.706032,-257.486673,93.530744,274.876463,-11.431535,381.207062,'\'(5.4-6]\''
22.789857,295.390873,-11.435467,-277.976834,95.262794,294.362035,-13.163586,400.935121,'\'(4.8-5.4]\''
12.229803,204.905075,-10.754511,-180.947348,69.282032,203.931662,-12.470766,291.694677,'\'(6.6-7.2]\''
8.85265,201.54836,-8.675704,-179.717592,22.51666,200.710048,-10.392305,238.589999,'\'(6.6-7.2]\''
24.037453,306.635347,-11.261742,-289.564254,105.655099,305.637686,-12.990381,422.066141,'\'(4.8-5.4]\''
13.376698,177.154157,-10.923975,-156.317585,31.176915,176.114926,-12.643971,222.533888,'\'(3.6-4.2]\''
14.348967,190.937817,-7.630758,-173.360965,62.353829,190.144538,-9.353074,264.007844,'\'(5.4-6]\''
15.771154,347.378378,-9.187698,-329.193576,60.621778,346.3582,-10.91192,418.307591,'\'(3.6-4.2]\''
16.308142,333.539292,-9.534056,-315.215926,60.621778,332.571076,-11.25833,404.65903,'\'(5.4-6]\''
7.086721,217.084856,-9.367762,-197.644318,57.157677,216.177261,-11.085125,286.723691,'\'(5.4-6]\''
20.621312,248.280823,-9.880103,-229.860463,72.746134,247.371496,-11.60474,332.38055,'\'(6.6-7.2]\''
7.086721,217.084856,-9.367762,-197.644318,57.157677,216.177261,-11.085125,286.723691,'\'(5.4-6]\''
5.477507,171.204562,-10.058989,-150.930907,27.712813,169.931505,-11.777945,210.634699,'\'(5.4-6]\''
15.771154,347.378378,-9.187698,-329.193576,60.621778,346.3582,-10.91192,418.307591,'\'(3.6-4.2]\''
16.308142,333.539292,-9.534056,-315.215926,60.621778,332.571076,-11.25833,404.65903,'\'(5.4-6]\''
5.110069,232.602299,-8.85026,-210.080442,105.655099,231.14218,-10.56551,353.251762,'\'(6.6-7.2]\''
15.383417,215.319896,-10.406819,-191.478217,60.621778,214.150762,-12.124356,292.664625,'\'(6.6-7.2]\''
15.140133,203.134919,-10.234411,-179.475105,31.176915,202.424778,-11.951151,251.459136,'\'(5.4-6]\''
5.581014,333.541024,-9.539789,-313.518517,71.014083,332.449832,-11.25833,416.436976,'\'(6.6-7.2]\''
5.563746,335.245362,-9.539737,-315.250567,71.014083,334.164562,-11.25833,418.186347,'\'(5.4-6]\''
23.113889,234.320494,-8.842448,-214.601095,93.530744,233.567051,-10.56551,340.711714,'\'(4.8-5.4]\''
9.981462,272.461984,-9.19234,-252.082675,140.296115,271.083272,-10.91192,425.859332,'\'(6.6-7.2]\''
5.110069,232.602299,-8.85026,-210.080442,105.655099,231.14218,-10.56551,353.251762,'\'(6.6-7.2]\''
16.01158,175.444622,-7.977324,-156.196342,53.693575,174.642683,-9.699485,241.517165,'\'(5.4-6]\''
15.383417,215.319896,-10.406819,-191.478217,60.621778,214.150762,-12.124356,292.664625,'\'(6.6-7.2]\''
17.085884,180.677148,-10.055352,-162.345122,77.942286,179.960079,-11.777945,269.870836,'\'(5.4-6]\''
17.085884,180.677148,-10.055352,-162.345122,77.942286,179.960079,-11.777945,269.870836,'\'(5.4-6]\''
27.727761,387.040609,-10.914293,-368.736296,126.439709,385.727715,-12.643971,523.893408,'\'(5.4-6]\''
4.782192,223.812141,-8.849048,-202.944393,79.674337,222.984221,-10.56551,317.484913,'\'(5.4-6]\''
17.085884,180.677148,-10.055352,-162.345122,77.942286,179.960079,-11.777945,269.870836,'\'(5.4-6]\''
27.727761,387.040609,-10.914293,-368.736296,126.439709,385.727715,-12.643971,523.893408,'\'(5.4-6]\''
4.335618,180.947348,-10.23093,-163.522917,62.353829,180.167925,-11.951151,253.589559,'\'(4.8-5.4]\''
8.680571,132.261132,-9.887014,-112.462059,45.033321,131.202849,-11.60474,190.161858,'\'(6.6-7.2]\''
17.726761,192.929675,-9.882129,-172.269773,55.425626,191.911229,-11.60474,261.591633,'\'(6.6-7.2]\''
17.726761,192.929675,-9.882129,-172.269773,55.425626,191.911229,-11.60474,261.591633,'\'(6.6-7.2]\''
10.395526,220.573206,-12.138455,-197.765561,5.196152,219.260312,-13.856406,241.742331,'\'(4.8-5.4]\''
17.726761,192.929675,-9.882129,-172.269773,55.425626,191.911229,-11.60474,261.591633,'\'(6.6-7.2]\''
7.585413,249.988625,-8.678544,-226.569566,64.08588,249.242111,-10.392305,330.544576,'\'(6.6-7.2]\''
12.616604,208.7866,-9.36312,-187.962154,43.30127,206.997392,-11.085125,264.53612,'\'(5.4-6]\''
12.616604,208.7866,-9.36312,-187.962154,43.30127,206.997392,-11.085125,264.53612,'\'(5.4-6]\''
12.616604,208.7866,-9.36312,-187.962154,43.30127,206.997392,-11.085125,264.53612,'\'(5.4-6]\''
4.438172,212.404855,-9.366273,-194.162896,36.373067,211.604647,-11.085125,259.374608,'\'(4.8-5.4]\''
29.926062,163.734227,-8.837235,-146.098486,43.30127,162.864737,-10.56551,217.16453,'\'(5.4-6]\''
4.920947,203.337569,-10.061293,-182.177104,69.282032,202.009086,-11.777945,286.082832,'\'(5.4-6]\''
11.172888,194.51277,-9.542439,-171.81944,57.157677,193.573998,-11.25833,267.809696,'\'(6.6-7.2]\''
4.920947,203.337569,-10.061293,-182.177104,69.282032,202.009086,-11.777945,286.082832,'\'(5.4-6]\''
6.597,88.952933,-7.640457,-65.506162,17.320508,87.884258,-9.353074,122.473313,'\'(5.4-6]\''
4.438172,212.404855,-9.366273,-194.162896,36.373067,211.604647,-11.085125,259.374608,'\'(4.8-5.4]\''
29.926062,163.734227,-8.837235,-146.098486,43.30127,162.864737,-10.56551,217.16453,'\'(5.4-6]\''
12.494668,263.91951,-10.056633,-243.578305,69.282032,262.83871,-11.777945,346.098392,'\'(5.4-6]\''
7.588859,211.888703,-10.753559,-190.698794,67.549981,210.773263,-12.470766,293.599932,'\'(5.4-6]\''
7.585413,249.988625,-8.678544,-226.569566,64.08588,249.242111,-10.392305,330.544576,'\'(6.6-7.2]\''
12.616604,208.7866,-9.36312,-187.962154,43.30127,206.997392,-11.085125,264.53612,'\'(5.4-6]\''
22.059191,296.684715,-9.533415,-278.236642,96.994845,295.626432,-11.25833,405.611658,'\'(5.4-6]\''
33.741008,317.890213,-9.525621,-301.186315,96.994845,316.740131,-11.25833,423.832833,'\'(5.4-6]\''
10.243764,168.310305,-9.016641,-151.03483,10.392305,167.350749,-10.738715,189.590281,'\'(4.8-5.4]\''
16.863697,262.050627,-10.745193,-244.704138,77.942286,261.054698,-12.470766,350.567083,'\'(4.8-5.4]\''
4.90302,199.665621,-8.503053,-178.557118,55.425626,198.718189,-10.2191,269.195337,'\'(5.4-6]\''
33.741008,317.890213,-9.352416,-301.186315,96.994845,316.740131,-11.085125,423.832833,'\'(5.4-6]\''
10.243764,168.310305,-9.016641,-151.03483,10.392305,167.350749,-10.738715,189.590281,'\'(4.8-5.4]\''
12.15096,157.921464,-9.361111,-142.270653,10.392305,157.027726,-11.085125,177.898938,'\'(3.6-4.2]\''
4.352955,174.039929,-10.404117,-156.577393,60.621778,173.239722,-12.124356,244.894664,'\'(4.8-5.4]\''
16.863697,262.050627,-10.745193,-244.704138,77.942286,261.054698,-12.470766,350.567083,'\'(4.8-5.4]\''
25.058029,262.237688,-11.436281,-242.158023,90.066642,260.812211,-13.163586,364.44081,'\'(5.4-6]\''
9.285975,255.158797,-8.675392,-233.549731,86.60254,254.109174,-10.392305,356.126967,'\'(5.4-6]\''
7.517066,163.642428,-9.024019,-140.296115,64.08588,162.552968,-10.738715,243.301177,'\'(5.4-6]\''
25.058029,262.237688,-11.436281,-242.158023,90.066642,260.812211,-13.163586,364.44081,'\'(5.4-6]\''
4.075585,305.381342,-9.365129,-287.797562,38.105118,304.355968,-11.085125,354.152429,'\'(4.8-5.4]\''
4.779075,140.813999,-8.505755,-118.368352,64.08588,139.967026,-10.2191,220.403465,'\'(5.4-6]\''
15.662866,241.328371,-8.845653,-220.90576,57.157677,240.477934,-10.56551,311.873068,'\'(5.4-6]\''
4.365582,182.563351,-10.235606,-161.461776,51.961524,181.865335,-11.951151,248.51465,'\'(4.8-5.4]\''
