@relation 'winequality-white_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A12-M-1-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-R10-precision6'

@attribute '-0.512density+0.437alcohol-0.427residual sugar-0.407total sulfur dioxide-0.3free sulfur dioxide-0.212chlorides-0.157fixed acidity-0.144citric acid+0.129pH-0.043sulphates-0.005volatile acidity' numeric
@attribute '0.588fixed acidity-0.581pH+0.345citric acid-0.29free sulfur dioxide-0.244total sulfur dioxide-0.223sulphates-0.052volatile acidity+0.036alcohol+0.009chlorides-0.009residual sugar-0.006density' numeric
@attribute '-0.591volatile acidity+0.504citric acid+0.433sulphates+0.279free sulfur dioxide-0.214residual sugar-0.129density+0.127pH+0.124total sulfur dioxide+0.121fixed acidity+0.106alcohol-0.102chlorides' numeric
@attribute '-0.711chlorides-0.442sulphates+0.306free sulfur dioxide-0.274volatile acidity+0.274residual sugar-0.149citric acid+0.141alcohol-0.098pH+0.06 total sulfur dioxide+0.022density-0.019fixed acidity' numeric
@attribute '0.643volatile acidity+0.401sulphates+0.337alcohol-0.329chlorides+0.293total sulfur dioxide+0.251fixed acidity+0.177free sulfur dioxide-0.12pH-0.085density+0.054citric acid+0.011residual sugar' numeric
@attribute '0.494free sulfur dioxide-0.481sulphates+0.396chlorides-0.328density-0.289residual sugar+0.276total sulfur dioxide-0.193pH+0.139alcohol+0.132citric acid+0.122volatile acidity-0.104fixed acidity' numeric
@attribute '0.705citric acid+0.427pH-0.309sulphates+0.269volatile acidity+0.213residual sugar-0.198fixed acidity-0.167free sulfur dioxide+0.129alcohol+0.11 density-0.079chlorides-0.068total sulfur dioxide' numeric
@attribute '-0.588fixed acidity-0.534pH+0.388residual sugar+0.27 sulphates-0.247total sulfur dioxide+0.196alcohol+0.152citric acid+0.1  chlorides+0.082free sulfur dioxide-0.069density-0.028volatile acidity' numeric
@attribute '0.621alcohol+0.409residual sugar+0.394chlorides+0.331fixed acidity+0.261pH-0.202citric acid-0.155total sulfur dioxide-0.146volatile acidity+0.144free sulfur dioxide+0.088density-0.012sulphates' numeric
@attribute quality {'\'(-inf-3.6]\'','\'(3.6-4.2]\'','\'(4.2-4.8]\'','\'(4.8-5.4]\'','\'(5.4-6]\'','\'(6-6.6]\'','\'(6.6-7.2]\'','\'(7.2-7.8]\'','\'(7.8-8.4]\'','\'(8.4-inf)\''}

@data
2.53538,-0.474636,0.150395,-0.706759,0.886311,-0.69073,-0.070003,0.824362,0.705272,'\'(6.6-7.2]\''
-3.52595,-1.374266,1.496616,0.334845,0.870401,-0.15081,-0.372977,0.802621,0.543756,'\'(4.8-5.4]\''
1.293561,1.2075,0.61734,-1.149605,0.419784,-1.116444,-1.200822,0.32208,-0.301625,'\'(4.8-5.4]\''
2.245545,-0.495612,0.716104,0.338074,0.088795,0.763016,0.002305,0.913789,0.079335,'\'(5.4-6]\''
2.064809,-1.640551,0.140073,-1.155723,0.235253,-0.109165,0.180774,0.752624,-0.51616,'\'(5.4-6]\''
0.026994,0.310129,-0.986768,-1.606253,-2.035971,0.393984,-1.201232,0.646188,0.279907,'\'(4.8-5.4]\''
2.903692,1.154721,-0.401463,0.376517,-1.053836,0.229419,0.218536,-0.287612,0.449133,'\'(5.4-6]\''
0.801753,1.178356,0.405545,-0.143727,0.379955,0.956321,-0.590238,-0.597692,0.11555,'\'(4.8-5.4]\''
0.633542,0.574577,-0.852196,0.832699,-1.478014,0.106557,-0.392209,0.024952,-0.012162,'\'(5.4-6]\''
1.828549,2.207606,0.107314,0.047877,0.557495,0.648246,-0.778074,-0.089781,0.640337,'\'(5.4-6]\''
0.633542,0.574577,-0.852196,0.832699,-1.478014,0.106557,-0.392209,0.024952,-0.012162,'\'(5.4-6]\''
2.896023,1.570812,-1.660762,0.232509,1.48844,1.21879,-0.391508,0.799276,0.573162,'\'(7.8-8.4]\''
3.389246,-0.100436,-0.184459,0.701268,-0.969538,0.715159,0.413795,0.563427,0.325429,'\'(5.4-6]\''
-0.699676,-0.087643,0.387617,-0.64189,-0.076012,0.042779,0.868869,0.600973,-0.689,'\'(4.8-5.4]\''
-2.871749,1.742596,0.004354,0.440773,0.737238,0.580432,0.504263,0.605488,-0.24554,'\'(4.8-5.4]\''
1.828549,2.207606,0.107314,0.047877,0.557495,0.648246,-0.778074,-0.089781,0.640337,'\'(5.4-6]\''
1.956947,1.943816,0.3395,0.2117,0.340405,0.699754,-0.688996,-0.197456,0.760735,'\'(5.4-6]\''
2.136637,0.990901,-1.613762,0.456079,0.472303,0.736976,0.108928,0.29793,-0.291802,'\'(5.4-6]\''
2.24667,-0.290354,0.581593,0.262743,0.138453,0.724365,0.126408,-0.038051,1.048496,'\'(5.4-6]\''
0.411304,-0.932439,-0.220203,-0.553669,-0.34988,0.791642,0.279897,-0.790359,-0.809088,'\'(4.8-5.4]\''
-0.741249,0.664884,-0.033831,0.258823,-0.019798,-0.335199,0.037394,0.739843,-0.052433,'\'(5.4-6]\''
2.136637,0.990901,-1.613762,0.456079,0.472303,0.736976,0.108928,0.29793,-0.291802,'\'(5.4-6]\''
-0.774836,-1.060994,-1.778677,0.532204,-0.604447,-0.548167,0.36361,0.587278,0.504457,'\'(5.4-6]\''
1.619023,-1.24417,0.746799,-0.110836,-0.14131,0.004894,-0.137766,0.008824,-0.310939,'\'(6.6-7.2]\''
2.4086,-0.666762,0.083489,0.348839,-0.570928,-0.692363,0.15954,0.701217,-0.629619,'\'(5.4-6]\''
2.232579,-0.388848,0.979805,0.021636,0.32834,-0.776422,-0.113134,0.060816,-0.003354,'\'(5.4-6]\''
0.167174,-0.409045,-0.131273,-0.073506,-1.121353,-0.501786,-1.267896,0.831066,-0.545931,'\'(5.4-6]\''
-1.71452,0.645813,-0.567973,0.130775,1.100787,-0.06035,0.512053,0.358219,-0.522184,'\'(5.4-6]\''
-0.760228,0.086857,-0.955402,-0.530545,-0.924655,-0.306975,0.810872,-0.767137,-1.097892,'\'(3.6-4.2]\''
0.557919,1.340539,-0.672437,-4.695724,-1.550761,1.120954,1.030677,0.991179,0.375547,'\'(3.6-4.2]\''
-2.78759,-0.749331,-1.163409,0.294382,1.503618,1.025639,-0.792003,0.237549,-0.018665,'\'(4.8-5.4]\''
-2.78759,-0.749331,-1.163409,0.294382,1.503618,1.025639,-0.792003,0.237549,-0.018665,'\'(4.8-5.4]\''
-2.78759,-0.749331,-1.163409,0.294382,1.503618,1.025639,-0.792003,0.237549,-0.018665,'\'(4.8-5.4]\''
0.417448,-0.123362,-2.44244,-0.302477,-0.919018,0.696256,-0.806419,0.102909,-0.911418,'\'(3.6-4.2]\''
0.324901,1.16395,0.915379,-0.726353,2.589396,-0.212409,-1.634441,0.607041,0.275645,'\'(5.4-6]\''
-2.78759,-0.749331,-1.163409,0.294382,1.503618,1.025639,-0.792003,0.237549,-0.018665,'\'(4.8-5.4]\''
2.129906,-0.463038,0.595615,-0.267145,-0.801143,0.049167,-0.448766,0.601694,-0.093933,'\'(5.4-6]\''
0.929094,-0.308446,-0.481445,1.386254,-0.284467,1.129579,1.050601,0.146011,0.775359,'\'(5.4-6]\''
0.417448,-0.123362,-2.44244,-0.302477,-0.919018,0.696256,-0.806419,0.102909,-0.911418,'\'(3.6-4.2]\''
3.59169,-1.988462,-2.050127,-0.609863,-0.271104,-1.226724,0.617188,-0.331562,-0.30597,'\'(3.6-4.2]\''
2.407314,-0.7215,0.170126,0.814124,-0.618834,-0.144593,1.032314,1.146092,0.394713,'\'(6.6-7.2]\''
-0.76443,-1.605685,-0.431342,-0.437901,0.569673,-0.073601,0.166687,0.147806,0.354431,'\'(4.8-5.4]\''
-1.500743,-1.380373,1.780014,-0.214736,0.3078,0.761619,1.257731,1.546526,-0.12366,'\'(6.6-7.2]\''
1.759887,-1.755019,0.032746,-0.674011,-1.683911,-0.968671,0.426488,0.205346,-0.488435,'\'(6.6-7.2]\''
-1.51073,-0.946701,-0.658907,0.133738,0.302358,-0.475739,-0.653972,0.713426,-0.213446,'\'(5.4-6]\''
1.040636,0.318327,-0.022236,-0.905332,0.415838,-0.962629,-1.368337,1.456003,-0.539776,'\'(5.4-6]\''
0.809032,0.336008,-0.276221,-0.674477,-0.451559,-1.032158,-1.531595,1.505407,-1.102748,'\'(5.4-6]\''
2.061205,1.315105,-0.285145,-0.784904,0.462977,1.215432,0.27225,0.081111,1.163545,'\'(5.4-6]\''
1.707158,1.078309,-1.950767,0.502509,0.276391,-0.130971,0.654854,0.780808,0.385696,'\'(5.4-6]\''
0.464914,-0.150061,-0.20519,-0.202879,-0.9982,-0.317164,0.306982,0.290663,-0.006585,'\'(5.4-6]\''
1.220045,-0.288669,0.073058,-0.393631,-0.965509,0.032203,-0.159773,-0.111142,-0.415863,'\'(5.4-6]\''
-1.017066,-0.28612,-1.673237,0.396618,-0.706523,-1.750317,-0.381477,0.722067,-0.037455,'\'(4.8-5.4]\''
-1.017066,-0.28612,-1.673237,0.396618,-0.706523,-1.750317,-0.381477,0.722067,-0.037455,'\'(4.8-5.4]\''
1.383701,1.021299,0.914783,-0.504708,0.438792,-1.180753,-1.450077,0.336496,-0.509106,'\'(4.8-5.4]\''
-1.017066,-0.28612,-1.673237,0.396618,-0.706523,-1.750317,-0.381477,0.722067,-0.037455,'\'(4.8-5.4]\''
2.093907,-1.716194,2.271878,-1.946218,1.584086,-1.463428,-0.795326,1.94357,-0.082627,'\'(6.6-7.2]\''
-0.825006,-0.091126,-0.890412,1.117032,-0.532005,0.138577,-0.451387,0.617434,0.13239,'\'(5.4-6]\''
0.353071,-0.739258,0.830635,0.5412,0.881972,0.651928,-1.019427,0.81883,-0.201304,'\'(5.4-6]\''
0.133794,-1.6199,1.73057,0.101732,0.897339,0.239934,-1.469742,1.435496,-0.32341,'\'(6.6-7.2]\''
2.63171,0.531302,-0.119502,0.685055,0.054433,-0.443984,-0.358794,0.161577,-0.070519,'\'(5.4-6]\''
-2.082993,1.400806,-0.40618,0.357431,0.481749,-0.646694,0.793976,0.516662,-0.27799,'\'(4.8-5.4]\''
-2.019732,1.372424,-0.333889,0.305375,0.476963,-0.821093,0.670484,0.524307,-0.299366,'\'(4.8-5.4]\''
2.87318,-0.054967,0.471602,0.631573,-0.224393,-0.269842,-0.765515,1.428051,-0.345378,'\'(5.4-6]\''
-0.396328,0.690251,-0.195093,-4.33346,-0.9466,1.921549,0.055039,0.914594,0.489246,'\'(5.4-6]\''
2.093566,-0.800029,0.224562,0.482871,-1.275686,0.058028,-0.712382,0.136579,0.040014,'\'(5.4-6]\''
0.830015,-1.405576,-0.352535,0.471245,-0.751071,0.861237,-0.810255,0.212411,-0.746516,'\'(5.4-6]\''
-1.049611,0.057198,-0.418891,1.337594,-2.223394,-0.450076,-0.098175,0.48317,1.100705,'\'(5.4-6]\''
1.185904,-0.087899,-0.322238,-0.174215,-1.087732,-0.168238,-0.387404,-0.909092,-0.114979,'\'(5.4-6]\''
-1.049611,0.057198,-0.418891,1.337594,-2.223394,-0.450076,-0.098175,0.48317,1.100705,'\'(5.4-6]\''
3.149752,-2.254188,-2.01811,-1.013271,0.317919,-0.999821,0.318118,-0.170969,-0.302548,'\'(3.6-4.2]\''
-0.18262,0.696713,-0.995163,-0.160713,-0.234463,-0.559487,-0.354488,-0.072679,1.073487,'\'(4.8-5.4]\''
0.337331,-0.123398,-1.533474,-0.460754,-0.987223,-0.20989,0.028038,0.166852,-1.106454,'\'(4.8-5.4]\''
0.337331,-0.123398,-1.533474,-0.460754,-0.987223,-0.20989,0.028038,0.166852,-1.106454,'\'(4.8-5.4]\''
2.252877,0.192684,-0.918805,1.051126,0.254176,1.742064,-0.724571,1.113564,-0.617091,'\'(4.8-5.4]\''
2.317122,0.259878,-0.868874,1.087323,0.082855,1.730128,-0.724161,1.106151,-0.535281,'\'(5.4-6]\''
2.575839,-4.658145,-1.899913,0.663002,-1.075809,-1.105053,1.256368,0.340894,1.327953,'\'(5.4-6]\''
0.887332,-0.933785,-0.963549,0.679007,0.435464,0.93045,-0.085263,0.004551,-0.020816,'\'(5.4-6]\''
2.769324,-0.683919,-0.517587,0.035294,0.012886,0.55399,0.593661,0.001195,0.46397,'\'(6.6-7.2]\''
0.526106,0.336416,-0.495133,-0.475604,2.254062,0.422046,2.389072,-0.008458,-0.008809,'\'(5.4-6]\''
1.199642,-0.891125,-2.82231,0.007225,2.145296,-0.20322,-0.331479,-0.709865,0.798831,'\'(5.4-6]\''
2.607552,-0.974309,-0.225675,0.99752,-0.878433,1.237722,-0.757774,0.359841,0.528325,'\'(5.4-6]\''
0.887332,-0.933785,-0.963549,0.679007,0.435464,0.93045,-0.085263,0.004551,-0.020816,'\'(5.4-6]\''
2.769324,-0.683919,-0.517587,0.035294,0.012886,0.55399,0.593661,0.001195,0.46397,'\'(6.6-7.2]\''
2.756861,-0.634153,-0.409571,0.044651,-0.146488,0.590514,0.498877,0.074079,0.530436,'\'(6.6-7.2]\''
1.931645,-0.421573,-0.171085,0.798136,-0.580268,1.083743,0.142996,0.536246,-0.066125,'\'(5.4-6]\''
-2.380438,-0.506954,-1.655141,0.077687,1.455967,-0.394092,-0.336963,0.032755,-0.121424,'\'(4.8-5.4]\''
-1.423734,-0.520914,0.532408,1.14093,0.086139,0.645582,-0.865203,0.684896,-0.019726,'\'(5.4-6]\''
-2.83937,-0.893451,-1.400583,0.614384,1.407427,-0.192964,-0.732997,0.397788,0.044899,'\'(4.8-5.4]\''
-1.593109,-1.246124,-1.186318,0.934857,-1.544483,-1.255978,-0.102171,1.009063,0.117487,'\'(5.4-6]\''
-1.593109,-1.246124,-1.186318,0.934857,-1.544483,-1.255978,-0.102171,1.009063,0.117487,'\'(5.4-6]\''
-1.593109,-1.246124,-1.186318,0.934857,-1.544483,-1.255978,-0.102171,1.009063,0.117487,'\'(5.4-6]\''
-1.593109,-1.246124,-1.186318,0.934857,-1.544483,-1.255978,-0.102171,1.009063,0.117487,'\'(5.4-6]\''
3.435282,-2.558205,-0.328182,0.490855,0.082964,0.14173,0.93635,-0.225092,0.627254,'\'(6.6-7.2]\''
-0.836172,0.424309,0.513065,-0.079016,-0.019313,0.437091,-0.629458,-0.130248,-0.154127,'\'(4.8-5.4]\''
2.341897,0.624369,-0.520614,-0.195565,-1.968187,-0.784215,-0.306243,1.214873,-1.124856,'\'(3.6-4.2]\''
-1.176034,-0.755453,-0.876897,1.579601,-0.793629,-0.334385,0.54518,0.795576,0.94387,'\'(5.4-6]\''
-1.593109,-1.246124,-1.186318,0.934857,-1.544483,-1.255978,-0.102171,1.009063,0.117487,'\'(5.4-6]\''
-1.095747,-1.254936,-1.303324,0.002693,-1.173514,-1.484287,0.628929,1.127518,0.929472,'\'(4.8-5.4]\''
-1.095747,-1.254936,-1.303324,0.002693,-1.173514,-1.484287,0.628929,1.127518,0.929472,'\'(4.8-5.4]\''
1.231212,0.021818,-0.559634,0.278013,-1.331887,-0.184956,-0.146837,0.846108,0.195623,'\'(5.4-6]\''
1.231212,0.021818,-0.559634,0.278013,-1.331887,-0.184956,-0.146837,0.846108,0.195623,'\'(5.4-6]\''
1.231212,0.021818,-0.559634,0.278013,-1.331887,-0.184956,-0.146837,0.846108,0.195623,'\'(5.4-6]\''
1.231212,0.021818,-0.559634,0.278013,-1.331887,-0.184956,-0.146837,0.846108,0.195623,'\'(5.4-6]\''
0.7354,0.826427,-0.881353,-0.012939,-0.310408,0.116037,-1.464069,-0.817556,-0.277542,'\'(4.8-5.4]\''
1.112388,1.752698,0.272948,0.351433,-0.287712,-0.610159,-1.164202,1.279877,-0.708666,'\'(5.4-6]\''
-0.879832,1.113709,-1.057713,0.311735,-0.527467,-0.621093,-0.942119,1.593536,-0.358047,'\'(5.4-6]\''
-1.095747,-1.254936,-1.303324,0.002693,-1.173514,-1.484287,0.628929,1.127518,0.929472,'\'(4.8-5.4]\''
-3.20695,-1.289774,1.592482,0.148955,0.806374,-1.314131,-0.592105,0.541964,0.711543,'\'(4.8-5.4]\''
0.950884,0.367512,0.346173,-0.154901,-0.142615,-0.751026,-0.257325,0.279789,0.209729,'\'(5.4-6]\''
-3.20695,-1.289774,1.592482,0.148955,0.806374,-1.314131,-0.592105,0.541964,0.711543,'\'(4.8-5.4]\''
0.036704,0.806696,-0.036008,-0.055826,-0.147882,-1.020973,-0.691006,0.290794,0.557623,'\'(4.8-5.4]\''
-3.20695,-1.289774,1.592482,0.148955,0.806374,-1.314131,-0.592105,0.541964,0.711543,'\'(4.8-5.4]\''
0.950884,0.367512,0.346173,-0.154901,-0.142615,-0.751026,-0.257325,0.279789,0.209729,'\'(5.4-6]\''
0.40269,0.693649,0.310444,0.569564,-0.415715,-0.601997,-0.03928,0.556938,0.412011,'\'(5.4-6]\''
2.088894,-2.144128,-1.739428,0.66836,-0.696352,-1.304619,-0.294067,0.126863,1.535002,'\'(5.4-6]\''
-2.599316,-0.449761,-1.093623,-4.467714,-2.816203,4.06284,-1.00887,1.035143,2.244686,'\'(5.4-6]\''
-2.674185,-0.43032,-1.099621,-4.496258,-2.703371,4.157688,-1.036225,0.957518,2.288997,'\'(4.8-5.4]\''
-1.695197,0.537566,-1.319706,-2.383152,-0.360925,-0.013424,-1.277255,0.529167,0.570974,'\'(4.8-5.4]\''
-1.523231,0.512946,-0.646344,0.096926,1.357552,-0.430329,0.355344,0.171878,-0.756533,'\'(5.4-6]\''
1.934879,0.62192,-0.444582,0.912959,-0.23385,1.211687,0.135694,-0.053554,0.819525,'\'(5.4-6]\''
1.68768,-1.36826,0.387259,-0.701969,-0.416921,-0.710712,-0.193066,-0.232298,-0.051984,'\'(5.4-6]\''
0.741868,-1.447335,-0.231669,-0.438242,-0.657199,-1.382554,0.147994,0.222698,0.177312,'\'(5.4-6]\''
-0.429514,-0.814886,-0.580845,1.093772,-0.811016,0.599183,0.224947,0.605687,0.740299,'\'(5.4-6]\''
1.506728,-1.153962,0.807027,-0.208196,-0.235391,-0.353928,-0.300343,-0.440137,0.134023,'\'(6.6-7.2]\''
2.55515,-0.680621,0.417067,-0.654362,0.004183,-1.001761,0.061882,0.293628,0.124108,'\'(5.4-6]\''
2.01523,-1.046528,0.23374,-1.003632,1.339486,-1.397422,-0.053786,0.198672,0.849698,'\'(5.4-6]\''
-0.78516,-1.278473,-0.532298,1.005422,-1.075412,0.893397,-0.281223,0.919483,0.22243,'\'(5.4-6]\''
2.008553,0.956409,-0.297312,0.73191,-0.595048,1.273727,-0.313588,-0.228242,0.538241,'\'(4.8-5.4]\''
1.934879,0.62192,-0.444582,0.912959,-0.23385,1.211687,0.135694,-0.053554,0.819525,'\'(5.4-6]\''
2.312955,-0.609534,0.587586,-0.979727,0.158957,-1.02574,-0.124071,0.252459,0.06966,'\'(5.4-6]\''
1.631492,-0.257105,-1.727717,0.467536,0.609283,0.179546,0.415907,0.293403,0.317516,'\'(6.6-7.2]\''
2.064336,0.163898,-1.073387,0.463925,1.369349,0.715534,-0.057354,0.544435,0.669568,'\'(6.6-7.2]\''
-0.787813,0.638216,-3.70274,-1.88295,0.252947,-0.114842,0.292586,-0.083026,0.396966,'\'(4.8-5.4]\''
1.42502,0.090347,0.020376,0.701263,1.330669,1.819289,-1.090229,0.725052,0.053329,'\'(6.6-7.2]\''
1.631492,-0.257105,-1.727717,0.467536,0.609283,0.179546,0.415907,0.293403,0.317516,'\'(6.6-7.2]\''
2.064336,0.163898,-1.073387,0.463925,1.369349,0.715534,-0.057354,0.544435,0.669568,'\'(6.6-7.2]\''
-1.418394,-0.670975,0.191364,-0.100962,-0.186879,0.528058,-0.179053,0.163322,-0.523025,'\'(4.8-5.4]\''
-0.202809,0.387577,-1.614169,1.362458,-0.452521,0.189308,-0.29415,0.771919,-0.159759,'\'(5.4-6]\''
0.489413,0.539518,1.817221,-0.31471,0.292585,-0.148972,-1.770021,0.410249,-0.276076,'\'(6.6-7.2]\''
0.968391,2.581169,-0.421454,1.102787,0.378437,1.440594,-1.067656,-0.591573,0.108786,'\'(5.4-6]\''
2.081517,-1.342233,0.493768,0.465548,-1.041946,0.823591,0.220279,-0.247451,0.279651,'\'(5.4-6]\''
-1.335123,-0.747867,-0.110029,0.205763,-0.335888,0.379578,-0.843306,0.285679,-0.355866,'\'(4.8-5.4]\''
-1.700739,0.224368,-0.535455,-0.397356,0.763099,0.090994,-0.255031,-0.27029,-0.447469,'\'(4.8-5.4]\''
-1.335123,-0.747867,-0.110029,0.205763,-0.335888,0.379578,-0.843306,0.285679,-0.355866,'\'(4.8-5.4]\''
0.230595,-0.946503,-1.493635,-0.200169,0.94921,-0.518184,-0.092432,0.246565,0.267934,'\'(4.8-5.4]\''
-1.351772,-0.720239,-0.09753,0.253556,-0.469847,0.395286,-0.855331,0.24659,-0.394674,'\'(4.8-5.4]\''
-1.335123,-0.747867,-0.110029,0.205763,-0.335888,0.379578,-0.843306,0.285679,-0.355866,'\'(4.8-5.4]\''
-1.700739,0.224368,-0.535455,-0.397356,0.763099,0.090994,-0.255031,-0.27029,-0.447469,'\'(4.8-5.4]\''
-2.556073,0.95624,-0.681639,0.850102,-1.062819,-0.049339,-1.078906,0.532036,0.070711,'\'(7.8-8.4]\''
-2.556073,0.95624,-0.681639,0.850102,-1.062819,-0.049339,-1.078906,0.532036,0.070711,'\'(7.8-8.4]\''
-2.556073,0.95624,-0.681639,0.850102,-1.062819,-0.049339,-1.078906,0.532036,0.070711,'\'(7.8-8.4]\''
-2.556073,0.95624,-0.681639,0.850102,-1.062819,-0.049339,-1.078906,0.532036,0.070711,'\'(7.8-8.4]\''
-2.556073,0.95624,-0.681639,0.850102,-1.062819,-0.049339,-1.078906,0.532036,0.070711,'\'(7.8-8.4]\''
-2.556073,0.95624,-0.681639,0.850102,-1.062819,-0.049339,-1.078906,0.532036,0.070711,'\'(7.8-8.4]\''
-2.556073,0.95624,-0.681639,0.850102,-1.062819,-0.049339,-1.078906,0.532036,0.070711,'\'(7.8-8.4]\''
1.445895,-0.001169,0.43734,-1.079413,-0.255423,-1.247553,-0.620915,0.027392,-0.347358,'\'(7.8-8.4]\''
-2.556073,0.95624,-0.681639,0.850102,-1.062819,-0.049339,-1.078906,0.532036,0.070711,'\'(7.8-8.4]\''
-2.21066,1.180604,0.644409,-0.404361,0.434849,-1.067192,0.606382,1.272879,0.418197,'\'(5.4-6]\''
1.404767,-2.157368,1.313987,-1.281363,0.427554,-0.059493,0.231524,0.23541,-0.040933,'\'(5.4-6]\''
1.825519,-1.407534,0.384327,-0.062078,-0.568758,-1.196179,-0.141712,-0.134446,-0.791323,'\'(5.4-6]\''
-1.365819,2.107094,0.55266,-4.740471,-2.483343,3.384144,0.777501,1.431847,0.322146,'\'(5.4-6]\''
1.352928,0.905871,0.687938,0.005204,-0.156486,-0.576185,-0.447565,0.223132,-0.199632,'\'(5.4-6]\''
-1.365819,2.107094,0.55266,-4.740471,-2.483343,3.384144,0.777501,1.431847,0.322146,'\'(5.4-6]\''
0.466901,0.089753,1.180574,0.739398,0.929783,1.020407,-1.438265,0.443593,-0.071035,'\'(6.6-7.2]\''
-2.863439,1.315959,0.315463,0.716501,0.497138,0.215058,0.502476,0.640134,-0.34456,'\'(5.4-6]\''
-2.74033,0.344725,-0.858473,-1.975255,0.022815,0.873014,-1.298664,0.761977,0.60158,'\'(4.8-5.4]\''
2.781646,1.856088,-0.684981,0.491559,1.820508,-0.737955,-1.104147,1.921973,0.104928,'\'(5.4-6]\''
2.203944,-0.288478,-0.311768,0.5968,0.430906,1.257797,0.199197,-0.006467,0.459556,'\'(5.4-6]\''
0.656751,0.464621,0.271741,-0.537003,0.089215,0.686134,-0.244782,-0.633185,-0.148814,'\'(4.8-5.4]\''
0.689959,0.692109,0.677588,-0.088124,-0.570927,1.299874,-0.984836,-0.536396,0.513247,'\'(5.4-6]\''
-0.044726,-1.127472,-0.276565,0.3862,0.314006,0.810385,0.045531,-0.069667,0.436316,'\'(5.4-6]\''
2.203944,-0.288478,-0.311768,0.5968,0.430906,1.257797,0.199197,-0.006467,0.459556,'\'(5.4-6]\''
0.069882,-1.083485,-0.035283,-0.085056,0.177738,0.280908,-0.077762,-0.040853,-0.318174,'\'(4.8-5.4]\''
0.631989,-1.70712,0.857941,0.297368,0.733648,1.118933,0.205934,0.058368,-0.120681,'\'(5.4-6]\''
-0.973559,-0.966551,-0.30487,0.378493,-0.488973,0.198921,-1.009043,-0.171981,-0.232356,'\'(4.8-5.4]\''
-1.278685,-0.677078,-0.750572,-0.051493,0.437765,1.208314,-1.018958,-0.874331,0.0509,'\'(5.4-6]\''
0.656751,0.464621,0.271741,-0.537003,0.089215,0.686134,-0.244782,-0.633185,-0.148814,'\'(4.8-5.4]\''
1.981284,-0.445511,1.489998,-0.345564,0.352267,-0.178936,-0.62571,0.621888,0.246248,'\'(5.4-6]\''
2.359314,0.134776,-0.214243,0.849541,-0.148573,1.123567,-0.161628,0.575728,0.430793,'\'(5.4-6]\''
-1.105406,0.303203,-1.358002,0.418015,-0.464236,-0.388429,-0.137478,-0.173498,0.089283,'\'(4.8-5.4]\''
0.330969,0.484058,-1.482007,1.198208,-0.397124,0.564523,-0.545194,0.929538,0.128775,'\'(5.4-6]\''
-1.827489,0.581005,-0.146621,0.758373,-1.181504,1.250592,-1.103118,1.643396,-0.446273,'\'(4.8-5.4]\''
2.748338,-0.442231,-0.460326,0.28689,-0.031184,0.283674,0.514652,0.347251,0.215775,'\'(5.4-6]\''
-1.105406,0.303203,-1.358002,0.418015,-0.464236,-0.388429,-0.137478,-0.173498,0.089283,'\'(4.8-5.4]\''
0.147301,1.035922,-1.654224,1.203846,-0.575521,0.355139,0.133593,1.02327,0.153477,'\'(5.4-6]\''
0.330969,0.484058,-1.482007,1.198208,-0.397124,0.564523,-0.545194,0.929538,0.128775,'\'(5.4-6]\''
0.083685,0.578077,-1.246443,-1.578215,-1.945613,0.478017,-1.39778,0.549749,0.102522,'\'(4.8-5.4]\''
0.652818,0.43686,-0.084748,-1.060593,-0.997437,-1.045618,-0.748401,-0.219042,-0.588633,'\'(4.8-5.4]\''
1.520153,1.057555,-0.628352,0.725097,-0.488116,0.340436,-0.792732,-0.053924,0.089267,'\'(5.4-6]\''
2.726499,0.11169,-0.169578,0.125314,-0.184829,0.665275,-0.171872,0.752378,0.225332,'\'(5.4-6]\''
-0.20814,-1.006837,-0.612449,-0.339277,0.31824,0.839274,-1.025715,-0.320723,-0.940842,'\'(4.8-5.4]\''
0.283214,-1.212384,0.210458,-0.0274,0.782567,0.577294,0.001127,0.290662,-0.4737,'\'(5.4-6]\''
0.309925,-0.029458,-1.300046,-0.464435,-0.082549,-0.571446,-0.950974,0.691524,-1.359867,'\'(4.8-5.4]\''
1.885369,-0.518956,1.752184,-0.498606,-0.160219,-1.472905,-1.355265,0.969971,0.227876,'\'(5.4-6]\''
-0.149074,0.734093,-1.599396,-0.358396,-0.445688,-1.063054,-1.200014,0.639268,-1.48528,'\'(4.8-5.4]\''
0.309925,-0.029458,-1.300046,-0.464435,-0.082549,-0.571446,-0.950974,0.691524,-1.359867,'\'(4.8-5.4]\''
0.562169,-1.404551,-0.400262,-0.190088,-0.10382,0.061136,0.484778,0.489296,0.156098,'\'(5.4-6]\''
1.160516,-0.503822,-0.297814,-0.417535,0.283971,0.527495,-0.060525,0.269939,0.734758,'\'(5.4-6]\''
1.465542,0.047626,0.319402,-0.150555,-0.074206,-0.117265,-0.781422,-0.229317,0.023193,'\'(5.4-6]\''
1.885369,-0.518956,1.752184,-0.498606,-0.160219,-1.472905,-1.355265,0.969971,0.227876,'\'(5.4-6]\''
-1.213828,-1.355245,-0.336603,0.421277,-0.287495,0.332184,-0.73917,-0.219194,-0.145946,'\'(4.8-5.4]\''
